SampleID,SampleID_num,Record,A,Ci,Patm,Qin,Tleaf,E,Emm,Ca,Pci,Pca,gsw,gbw,gtw,gtc,RHs,VPDleaf,CO2s,CO2r
r171_r2_p1,23,9760,22.09833198,344.7394647,101.077,1500.0025,27.705125,0.00662048,6.620479759,493.206,34.87975199,49.90117094,0.286834656,1.935861122,0.265143886,0.16752686,34.20860094,2.463954468,493.206,543.523
r171_r2_p1,23,9761,22.08721299,348.232155,101.0756667,1500,27.70396667,0.006613388,6.613387799,496.9416667,35.23256284,50.27832223,0.286458191,1.935473381,0.264818037,0.167319116,34.19152947,2.464313542,496.9416667,547.473
r171_r2_p1,23,9762,22.29690009,349.3386898,101.0755,1500.0025,27.7043,0.006609274,6.609274306,499.4785,35.34448157,50.53493688,0.286210927,1.936594884,0.264618107,0.167190387,34.1867378,2.464641234,499.4785,550.204
r171_r2_p1,23,9763,22.39227721,352.3068227,101.077,1500.01,27.7074,0.006609005,6.609005002,503.191,35.64524505,50.91120963,0.286137609,1.935331866,0.264542457,0.167143251,34.19112252,2.465269263,503.191,554.2003333
r171_r2_p1,23,9764,22.45352671,354.4324616,101.0775,1500.0075,27.7045,0.006607827,6.607827333,505.7535,35.86049732,51.17074195,0.286160021,1.936937869,0.264578084,0.167164508,34.19720373,2.464517658,505.7535,556.9175
r171_r2_p1,23,9765,22.57233854,357.3227739,101.077,1500,27.701,0.00660552,6.60552018,509.5023333,36.15291335,51.5500132,0.286044608,1.94378945,0.264549268,0.167139753,34.19706057,2.463936053,509.5023333,560.9093333
r171_r2_p1,23,9766,22.60897058,359.4797457,101.0755,1500,27.702575,0.0066021,6.602100416,512.08425,36.37063963,51.81051766,0.285802607,1.94373102,0.264341568,0.167007175,34.19204351,2.464559191,512.08425,563.60175
r171_r2_p1,23,9767,22.75677083,362.1764569,101.0743333,1500,27.69976667,0.006599482,6.599481897,515.8313333,36.64301313,52.18896468,0.285714139,1.94365101,0.264265038,0.166958379,34.18484665,2.464274576,515.8313333,567.55
r171_r2_p1,23,9768,22.62834042,365.3298812,101.076,1499.995,27.697875,0.006593162,6.593161986,518.45775,36.96265324,52.45553407,0.285470535,1.939218812,0.264011525,0.166800584,34.17025163,2.464330308,518.45775,570.28475
r171_r2_p1,23,9769,22.80131019,367.7000787,101.078,1500,27.70826667,0.006588244,6.588243787,522.2703333,37.20321752,52.84235152,0.284949163,1.932964672,0.263501711,0.16648081,34.14806175,2.467288204,522.2703333,574.1976667
r171_r2_p1,23,9770,22.99038553,368.8939491,101.0775,1500.0075,27.709525,0.006582875,6.582874909,524.83575,37.32380737,53.10162578,0.284603059,1.933209999,0.263208077,0.166293071,34.13624714,2.46801625,524.83575,576.9115
r171_r2_p1,23,9771,22.93612789,372.9402729,101.076,1500.01,27.70013333,0.006581247,6.581247228,528.6243333,37.73263999,53.48414506,0.284760962,1.933468611,0.263345824,0.166380795,34.13334014,2.466104819,528.6243333,580.9443333
r171_r2_p1,23,9772,23.02587576,374.7909607,101.075,1500.005,27.703425,0.006577953,6.577952876,531.238,37.91949906,53.74803812,0.284450908,1.936351934,0.263109768,0.166227394,34.12673246,2.467049909,531.238,583.673
r171_r2_p1,23,9773,23.15277189,377.5166268,101.0736667,1500,27.70736667,0.006573598,6.57359792,535.0376667,38.1946955,54.13165755,0.2840406,1.939996734,0.262795295,0.166023246,34.11598227,2.468323287,535.0376667,587.641
r171_r2_p1,23,9774,23.27472717,378.7673375,101.074,1499.996667,27.70866667,0.006571863,6.571862863,537.1486667,38.32126684,54.34528099,0.283904656,1.941321799,0.262692196,0.165956205,34.117095,2.468639291,537.1486667,589.8666667
r171_r2_p1,23,9775,23.32207908,381.6162805,101.0743333,1500,27.71663333,0.006568322,6.56832169,540.5876667,38.60961094,54.69336754,0.28356151,1.939369133,0.262378647,0.165757787,34.12453571,2.470241128,540.5876667,593.4786667
r171_r2_p1,23,9776,23.35975749,383.9061391,101.07325,1500,27.717575,0.006569746,6.569746092,543.1785,38.84094538,54.95501192,0.283624768,1.938193385,0.262421005,0.165785907,34.12738573,2.470352116,543.1785,596.20325
r171_r2_p1,23,9777,23.3856486,387.3877646,101.0733333,1500,27.71596667,0.006568086,6.568086309,546.997,39.19343153,55.34167938,0.283561764,1.936768204,0.262352697,0.165743595,34.11442819,2.470395854,546.997,600.183
r171_r2_p1,23,9778,23.37388811,389.880551,101.07375,1500.005,27.713425,0.006562317,6.562317194,549.639,39.44580684,55.60922126,0.283317211,1.935662362,0.26213212,0.165603766,34.10111283,2.470326902,549.639,602.914
r171_r2_p1,23,9779,23.46924408,392.8902469,101.0723333,1500.006667,27.71113333,0.006556424,6.556424084,553.5026667,39.74957885,55.99909406,0.282992466,1.938181872,0.261879254,0.165440012,34.08496177,2.470459225,553.5026667,606.897
r171_r2_p1,23,9780,23.7858204,393.4620665,101.07275,1500.005,27.71325,0.006556497,6.556497249,556.069,39.80758825,56.25895778,0.282927285,1.941239902,0.261854001,0.165421109,34.09061672,2.470726842,556.069,609.59425
r171_r2_p1,23,9781,23.70998271,397.3939485,101.074,1500,27.71483333,0.006550915,6.550915243,559.8506667,40.20585976,56.64222487,0.282605705,1.941479919,0.261580783,0.165246456,34.0872155,2.471229221,559.8506667,613.56
r171_r2_p1,23,9782,23.77793427,399.5327827,101.074,1499.9975,27.7126,0.006551669,6.551669341,562.4495,40.42237627,56.9053312,0.282696054,1.941215046,0.261655581,0.16529445,34.08496278,2.470821946,562.4495,616.2615
r171_r2_p1,23,9783,23.85394777,402.9038885,101.0733333,1500.006667,27.7126,0.006558128,6.558127741,566.247,40.76332603,57.28937281,0.283080691,1.938723922,0.261960274,0.165491248,34.09667401,2.470367812,566.247,620.252
r171_r2_p1,23,9784,23.6453063,406.3506293,101.073,1500,27.718725,0.006547141,6.547140858,568.92675,41.11180507,57.56015608,0.282342499,1.937238609,0.261312882,0.165079259,34.08184412,2.472315247,568.92675,623.007
r171_r2_p1,23,9785,23.89412013,407.6313383,101.0723333,1499.993333,27.72496667,0.006510831,6.510831248,572.802,41.24096635,57.95164843,0.280377972,1.934109876,0.259597561,0.163986981,34.05203938,2.474821534,572.802,626.9793333
r171_r2_p1,23,9786,23.96658792,409.985661,101.072,1499.9925,27.721325,0.006522248,6.522247505,575.41375,41.47900304,58.21566693,0.280940221,1.935361843,0.260092128,0.164301586,34.0404389,2.474452603,575.41375,629.667
r171_r2_p1,23,9787,23.96804313,413.7347589,101.073,1500,27.71663333,0.006524022,6.52402249,579.2506667,41.85876105,58.60449171,0.281019389,1.941467332,0.260220408,0.164377993,34.02546077,2.473952806,579.2506667,633.6036667
r171_r2_p1,23,9788,24.05789276,415.6179636,101.074,1500.0025,27.71545,0.006520247,6.52024673,581.8695,42.04969419,58.87001208,0.280819659,1.94137359,0.260048138,0.164268106,34.01078811,2.474192778,581.8695,636.349
r171_r2_p1,23,9789,24.13434525,418.7411528,101.075,1500,27.7143,0.00651684,6.516839758,585.6803333,42.36613165,59.25620146,0.280705648,1.935624941,0.259893578,0.164174594,33.99837739,2.474406658,585.6803333,640.3156667
r171_r2_p1,23,9790,24.1170529,421.320521,101.07425,1500,27.7154,0.006515162,6.515161532,588.325,42.62676623,59.52331063,0.280596179,1.933605385,0.259779699,0.164103711,33.99536351,2.474833378,588.325,643.02675
r171_r2_p1,23,9791,24.10837635,424.7682526,101.074,1500,27.71933333,0.006505965,6.505964832,592.2,42.97543032,59.91514122,0.279893899,1.938889618,0.25922936,0.163747656,33.97366611,2.476577605,592.2,647.0813333
r171_r2_p1,23,9792,24.17265874,426.624244,101.075,1500.005,27.72635,0.006498723,6.49872314,594.8565,43.16362339,60.18448858,0.279244282,1.94340834,0.258715844,0.163415861,33.95757283,2.478744394,594.8565,649.79725
r171_r2_p1,23,9793,24.22144625,429.8991687,101.0753333,1500,27.7347,0.006497927,6.497927239,598.741,43.49519447,60.57782413,0.278989423,1.938536747,0.25844953,0.163250188,33.94625378,2.480990621,598.741,653.6856667
r171_r2_p1,23,9794,24.32605105,431.7004816,101.07525,1499.9975,27.736825,0.006495701,6.495700814,601.36775,43.67746718,60.84362025,0.278878519,1.931277359,0.258283267,0.163150514,33.93531144,2.481736195,601.36775,656.42425
r171_r2_p1,23,9795,24.36349314,435.0957705,101.0753333,1500.01,27.73143333,0.006490616,6.490616285,605.2076667,44.02098252,61.23211929,0.278707386,1.93314289,0.258154686,0.163066775,33.92241235,2.481049437,605.2076667,660.4586667
r171_r2_p1,23,9796,24.30418071,437.9633288,101.0745,1500.005,27.72795,0.00648701,6.487010477,607.87675,44.3107587,61.50167882,0.278537053,1.938644906,0.258062148,0.16300283,33.91944933,2.480553061,607.87675,663.2
r171_r2_p1,23,9797,24.34827634,441.2687944,101.0746667,1500,27.731,0.006482448,6.482448243,611.7883333,44.64527996,61.89755941,0.278180262,1.938263621,0.257752016,0.162805217,33.90504812,2.481795206,611.7883333,667.159
r171_r2_p1,23,9798,24.48448014,442.900902,101.075,1500.005,27.731225,0.006479825,6.479825306,614.4245,44.81055689,62.16447943,0.278013981,1.939166281,0.257617941,0.162718847,33.89658678,2.48209308,614.4245,669.84375
r171_r2_p1,23,9799,24.54228413,446.1724212,101.075,1500,27.73303333,0.006478526,6.478525937,618.2633333,45.14149867,62.55279823,0.277873834,1.940329786,0.257508804,0.162648167,33.88849471,2.48264099,618.2633333,673.823
r171_r2_p1,23,9800,24.6136074,448.1879691,101.07425,1499.995,27.7328,0.006475198,6.475197744,620.89,45.34501074,62.81798187,0.277744417,1.937532189,0.257370538,0.162562379,33.8835433,2.482677311,620.89,676.53225
r171_r2_p1,23,9801,24.56949178,452.0963381,101.073,1500,27.73546667,0.00647435,6.474349967,624.739,45.73993026,63.2067015,0.277654923,1.936075361,0.25727954,0.162505582,33.88565753,2.483193934,624.739,680.473
r171_r2_p1,23,9802,24.51768576,454.7234491,101.073,1500.0025,27.741825,0.006468967,6.468966834,627.401,46.0058135,63.47614897,0.277251595,1.930534329,0.256879317,0.162255019,33.87697173,2.484987566,627.401,683.2
r171_r2_p1,23,9803,24.51999505,457.9465476,101.074,1499.996667,27.7456,0.006453463,6.453463274,631.3333333,46.3323182,63.87456581,0.27621495,1.931062588,0.255993875,0.16168942,33.83049487,2.48764205,631.3333333,687.2033333
r171_r2_p1,23,9804,24.72701887,458.415337,101.0745,1500,27.74365,0.006419162,6.419161722,633.97775,46.37997196,64.1424226,0.274581538,1.935314491,0.254630141,0.160815418,33.81813839,2.487695815,633.97775,689.94425
r171_r2_p1,23,9805,24.87895869,462.1220602,101.074,1500,27.7382,0.00645531,6.455309936,637.7853333,46.75478923,64.52736496,0.276447562,1.935136033,0.256233047,0.161838498,33.83380149,2.486052862,637.7853333,693.968
r171_r2_p1,23,9806,24.8027106,465.1378173,101.0745,1500,27.73725,0.00645541,6.455409701,640.43025,47.06013261,64.79527437,0.276475256,1.934520567,0.256250921,0.161850444,33.83423105,2.485933884,640.43025,696.677
r171_r2_p1,23,9807,24.69093369,469.2082473,101.074,1500,27.74146667,0.006443844,6.443844478,644.36,47.47167471,65.19247795,0.275727601,1.936933923,0.255631346,0.161452932,33.82048135,2.487475645,644.36,700.5806667
r171_r2_p1,23,9808,24.78872637,470.9287748,101.07225,1500,27.74455,0.006437407,6.437407221,647.016,47.64486152,65.45997904,0.275290459,1.936397388,0.255250276,0.161210214,33.80938968,2.488651024,647.016,703.29275
r171_r2_p1,23,9809,24.76000067,474.5120692,101.072,1500,27.744,0.006426534,6.426533718,650.9146667,48.0073064,65.85429934,0.274660973,1.935692243,0.254702073,0.160860994,33.77579038,2.489807893,650.9146667,707.2843333
r171_r2_p1,23,9810,24.74888653,476.1231115,101.0725,1500,27.744325,0.006386314,6.386313941,653.612,48.17053942,66.12752427,0.27264387,1.937788099,0.252985433,0.159763849,33.74682048,2.491041162,653.612,710.01175
r171_r2_p1,23,9811,25.00262145,478.1370195,101.073,1500,27.75246667,0.006388134,6.388133549,657.4673333,48.37446522,66.51781676,0.272459832,1.935017732,0.252800967,0.159648511,33.72970271,2.493565268,657.4673333,713.9666667
r171_r2_p1,23,9812,25.00951873,481.1247858,101.07375,1500,27.7543,0.00641127,6.411269507,660.0795,48.67714632,66.78264631,0.273456,1.935027131,0.253658804,0.160195852,33.7241463,2.494151136,660.0795,716.63175
r171_r2_p1,23,9813,24.97075116,484.8517427,101.073,1500,27.74556667,0.006399724,6.39972422,663.937,49.05387842,67.17246121,0.272983202,1.939935073,0.253297819,0.159961334,33.69730264,2.493226751,663.937,720.5596667
r171_r2_p1,23,9814,24.99359049,487.052897,101.0725,1500,27.744725,0.00639256,6.392559789,666.584,49.27629747,67.43988522,0.272633143,1.937152392,0.252970241,0.159754697,33.6830291,2.493656177,666.584,723.28825
r171_r2_p1,23,9815,24.98114385,490.4790543,101.0716667,1500.006667,27.75643333,0.006386755,6.386754938,670.4693333,49.62262627,67.83255852,0.272004245,1.933255258,0.25239205,0.159389109,33.66190431,2.49706187,670.4693333,727.2906667
r171_r2_p1,23,9816,25.03784312,492.428011,101.07175,1500.0025,27.76005,0.00638047,6.380470367,673.139,49.81990236,68.10278559,0.271533845,1.932859374,0.25198312,0.159128541,33.63852113,2.498658301,673.139,730.04275
r171_r2_p1,23,9817,24.98897739,496.195385,101.073,1500,27.7633,0.006371775,6.371774711,677.0636667,50.20155617,68.50053572,0.270954507,1.936286026,0.25151572,0.158827453,33.62233817,2.499913495,677.0636667,734.0256667
r171_r2_p1,23,9818,25.02743844,498.6048385,101.072,1500,27.764225,0.006376041,6.376040916,679.739,50.44481688,68.77051069,0.271054662,1.941706077,0.251652189,0.158909962,33.61968923,2.500203305,679.739,736.709
r171_r2_p1,23,9819,25.10709593,501.6454526,101.0696667,1500,27.75876667,0.006367074,6.367073863,683.62,50.75128873,69.16158777,0.270719746,1.937777899,0.25132713,0.158705889,33.59482204,2.499884194,683.62,740.678
r171_r2_p1,23,9820,25.17030824,503.5069429,101.069,1500.0025,27.758575,0.006357051,6.357051198,686.28075,50.93928616,69.43032663,0.270198695,1.934729626,0.250849697,0.158403873,33.57035285,2.500694246,686.28075,743.42625
r171_r2_p1,23,9821,25.27318114,506.212639,101.0693333,1500,27.7628,0.006346787,6.346786537,690.1506667,51.21325984,69.82217096,0.26951724,1.937086001,0.250283622,0.158040796,33.5533753,2.502312363,690.1506667,747.4296667
r171_r2_p1,23,9822,25.27904303,508.7631925,101.07075,1500.0075,27.768675,0.006352909,6.352908922,692.79075,51.47206021,70.09030474,0.2696318,1.937368344,0.250385044,0.158105258,33.55193605,2.503735104,692.79075,750.16125
r171_r2_p1,23,9823,25.19496113,512.8081425,101.071,1500,27.77296667,0.00634757,6.34756997,696.713,51.88137327,70.48723337,0.269219502,1.936419989,0.250020637,0.157873596,33.53402697,2.505276911,696.713,754.1213333
r171_r2_p1,23,9824,25.15354891,515.3777611,101.07075,1500,27.772975,0.006338042,6.338042283,699.4145,52.14113898,70.7602683,0.268733377,1.934196245,0.249580827,0.157594899,33.51407497,2.50592268,699.4145,756.84825
r171_r2_p1,23,9825,25.16875868,519.0061849,101.0703333,1499.993333,27.7701,0.00633571,6.335709804,703.349,52.50804119,71.15806966,0.268619538,1.935354065,0.249493167,0.157538023,33.49749809,2.50588692,703.349,760.8386667
r171_r2_p1,23,9826,25.13984956,521.6301416,101.07,1499.995,27.76665,0.00632909,6.329089655,706.062,52.77335663,71.4323402,0.26827713,1.940452514,0.24924395,0.157374852,33.4816472,2.505781987,706.062,763.499
r171_r2_p1,23,9827,25.16828385,525.0768437,101.069,1500.003333,27.76586667,0.006324411,6.324411313,709.9913333,53.12151208,71.82913062,0.268012204,1.940360025,0.249014334,0.157228476,33.46652914,2.506222087,709.9913333,767.447
r171_r2_p1,23,9828,25.26585639,527.0679163,101.06825,1499.9975,27.76605,0.006325929,6.325929086,712.652,53.32253434,72.09774977,0.268096772,1.939597754,0.249080464,0.157271281,33.46793543,2.506136003,712.652,770.20525
r171_r2_p1,23,9829,25.36295401,529.9881347,101.0683333,1499.986667,27.77263333,0.006322981,6.322980655,716.5213333,53.61798347,72.48922474,0.26775632,1.942254063,0.248810423,0.15709687,33.46052405,2.50767031,716.5213333,774.1886667
r171_r2_p1,23,9830,25.32649503,532.5912559,101.0685,1499.99,27.775375,0.006318355,6.318355431,719.18275,53.88145036,72.75862909,0.267476829,1.938846727,0.24853826,0.156926079,33.45135578,2.508581757,719.18275,776.899
r171_r2_p1,23,9831,25.20125502,536.9070682,101.068,1500.01,27.7781,0.006311573,6.31157312,723.1443333,54.31784775,73.15911099,0.267044628,1.935114138,0.248131245,0.156669549,33.43125611,2.509991451,723.1443333,780.8896667
r171_r2_p1,23,9832,25.36794357,538.1802774,101.06725,1500.0075,27.785575,0.006307572,6.307572238,725.81775,54.44622957,73.42900047,0.266639991,1.934113057,0.247772692,0.156441688,33.42059309,2.511993988,725.81775,783.667
r171_r2_p1,23,9833,25.33850989,541.8637882,101.0666667,1500,27.79156667,0.006302929,6.302928703,729.733,54.81852382,73.82461554,0.26619352,1.935784427,0.247401973,0.156203891,33.40793507,2.513879881,729.733,787.648
r171_r2_p1,23,9834,25.25250917,544.3441744,101.067,1500,27.787,0.006294257,6.294257402,731.9616667,55.06966363,74.05036127,0.265837226,1.935206519,0.247088877,0.156004686,33.39027167,2.513634491,731.9616667,789.8153333
r171_r2_p1,23,9835,25.48678191,545.2470575,101.069,1499.996667,27.78523333,0.006256931,6.256931,735.5103333,55.16207399,74.41081042,0.264043793,1.934966756,0.245535998,0.155014609,33.35503826,2.514603253,735.5103333,793.3433333
r171_r2_p1,23,9836,25.37931859,547.877578,101.06975,1500.0025,27.7932,0.006242724,6.242724286,738.1585,55.42853453,74.67917204,0.263039871,1.937793537,0.244692094,0.154474251,33.32145759,2.51755518,738.1585,796.062
r171_r2_p1,23,9837,25.30016534,551.6507579,101.0696667,1500,27.7989,0.006231143,6.231142519,742.085,55.81027614,75.07642866,0.26219234,1.940896908,0.2439852,0.154021099,33.28266467,2.520167013,742.085,800.0596667
r171_r2_p1,23,9838,25.46865311,553.7305116,101.069,1500.0025,27.7989,0.006254343,6.254343389,744.7525,56.02040076,75.34591762,0.263224336,1.939765114,0.244869058,0.154585515,33.27652608,2.520410138,744.7525,802.7655
r171_r2_p1,23,9839,25.36792865,557.943315,101.0693333,1499.996667,27.8025,0.006252223,6.252223271,748.6643333,56.44678056,75.74190818,0.262937556,1.939783259,0.244620919,0.15442729,33.25171141,2.522121255,748.6643333,806.702
r171_r2_p1,23,9840,25.31398669,559.8131605,101.0695,1499.99,27.8053,0.006216421,6.216420835,751.36225,56.63602125,76.01494813,0.261119942,1.941198999,0.243058539,0.153430099,33.22124038,2.523807109,751.36225,809.44375
r171_r2_p1,23,9841,25.50539187,562.166681,101.069,1500,27.8086,0.006214146,6.214145991,755.2716667,56.87380947,76.41003695,0.260840815,1.941681625,0.242820725,0.153278119,33.19900876,2.52534114,755.2716667,813.515
r171_r2_p1,23,9842,25.51007614,564.9678551,101.07,1500,27.81115,0.006226828,6.226828044,757.951,57.15777782,76.68187572,0.261328704,1.938112601,0.243212816,0.153530871,33.18261415,2.526441359,757.951,816.28275
r171_r2_p1,23,9843,25.35711729,569.512241,101.071,1500,27.8131,0.006221104,6.221103783,761.927,57.61810555,77.08489325,0.260931644,1.937265954,0.242861417,0.153307513,33.15171158,2.527803249,761.927,820.3236667
r171_r2_p1,23,9844,25.33904808,571.9241288,101.0705,1499.9975,27.815575,0.006211765,6.211765223,764.68175,57.86181975,77.36319444,0.260361628,1.937166626,0.242366492,0.152992078,33.12600545,2.529152898,764.68175,823.09225
r171_r2_p1,23,9845,25.42153057,574.2946477,101.0696667,1499.996667,27.8192,0.006182173,6.182173423,768.6896667,58.10118984,77.76806633,0.258836965,1.932489685,0.241004368,0.152127414,33.08662889,2.531317778,768.6896667,827.1073333
r171_r2_p1,23,9846,25.61363742,575.6137954,101.0705,1500.0025,27.81865,0.006183503,6.183502727,771.35025,58.23516744,78.03793328,0.258840349,1.933439744,0.241015419,0.152133722,33.0717923,2.531778143,771.35025,829.6965
r171_r2_p1,23,9847,25.58584866,579.8422193,101.072,1500,27.81763333,0.006196757,6.196757191,775.1853333,58.66383239,78.42709783,0.259433438,1.935534025,0.241547697,0.152471395,33.06933747,2.531656821,775.1853333,833.3106667
r171_r2_p1,23,9848,25.42556833,583.4141115,101.07125,1499.9975,27.819175,0.006198835,6.198835025,777.81525,59.02473489,78.69254105,0.259456522,1.937176674,0.241581764,0.152491836,33.06615093,2.532125107,777.81525,835.86475
r171_r2_p1,23,9849,25.49297882,586.1845659,101.07,1500.003333,27.8236,0.006187079,6.187078894,781.636,59.3043049,79.07813061,0.258715851,1.936830433,0.24093631,0.152080673,33.04237959,2.534061868,781.636,839.754
r171_r2_p1,23,9850,25.55129299,587.3708085,101.07075,1500,27.828375,0.006157649,6.157648865,784.24,59.42473907,79.34214077,0.257186812,1.93768619,0.239616349,0.151238706,33.02069048,2.535916342,784.24,842.416
r171_r2_p1,23,9851,25.42098254,591.403355,101.0706667,1500,27.8362,0.006147282,6.147281578,788.0966667,59.83263157,79.73221171,0.256389956,1.937896189,0.238925994,0.15079857,32.98265708,2.538953012,788.0966667,846.2883333
r171_r2_p1,23,9852,25.38848616,593.9057059,101.0695,1500.005,27.84195,0.006142885,6.142885365,790.75575,60.08516231,80.00038913,0.255999672,1.937036068,0.238579734,0.150578551,32.96595284,2.540783139,790.75575,849.0655
r171_r2_p1,23,9853,25.57421359,596.7807634,101.069,1500,27.84396667,0.006159146,6.159145596,794.6183333,60.37578049,80.39083196,0.256600766,1.940570581,0.23913147,0.150927493,32.9538139,2.541619434,794.6183333,853.0826667
r171_r2_p1,23,9854,25.48849136,599.898227,101.06975,1499.9925,27.835725,0.006155166,6.15516552,797.282,60.69155793,80.6608263,0.256608379,1.937198452,0.239109897,0.150916302,32.94064474,2.540251722,797.282,855.66275
r171_r2_p1,23,9855,25.35645545,604.0947108,101.07,1500,27.83683333,0.006143591,6.14359056,801.1813333,61.11617027,81.05539398,0.25601331,1.93111756,0.238542096,0.150559056,32.90969019,2.541522341,801.1813333,859.596
r171_r2_p1,23,9856,25.54120194,605.2010508,101.07,1500,27.8473,0.006142364,6.142364315,803.83825,61.22814661,81.32425772,0.255619834,1.9369237,0.238248736,0.150367698,32.90121996,2.544120172,803.83825,862.4445
r171_r2_p1,23,9857,25.65602669,608.2354463,101.071,1499.993333,27.8462,0.006144338,6.144338347,807.7133333,61.53580658,81.71718988,0.2556749,1.942393329,0.238341969,0.150422993,32.89875982,2.543975056,807.7133333,866.4553333
r171_r2_p1,23,9858,25.5837254,610.9627279,101.07075,1500.0075,27.842275,0.006132928,6.132927815,810.38225,61.81156993,81.98699663,0.255194932,1.940144835,0.237906099,0.150146927,32.87505267,2.543917657,810.38225,869.1345
r171_r2_p1,23,9859,25.47371743,614.6456578,101.07,1500.003333,27.84396667,0.006106067,6.106067055,814.335,62.18369892,82.38626894,0.253873687,1.940055489,0.236756244,0.1494143,32.85285642,2.545062061,814.335,873.135
r171_r2_p1,23,9860,25.46468487,617.7144112,101.06975,1499.9925,27.846625,0.006123198,6.123198215,817.04775,62.49399509,82.6604935,0.254527693,1.942113383,0.237342056,0.14978604,32.84740471,2.545891648,817.04775,875.83775
r171_r2_p1,23,9861,25.42030129,621.3374433,101.069,1499.993333,27.8485,0.006109827,6.109827153,821.0313333,62.86007914,83.06290752,0.25380319,1.93702937,0.236670117,0.149361672,32.81549871,2.547536222,821.0313333,879.764
r171_r2_p1,23,9862,25.62849946,621.6392439,101.0685,1500,27.848275,0.006080028,6.080027801,823.69325,62.89027322,83.33176203,0.252434824,1.933136702,0.2354477,0.148585672,32.79492328,2.548269836,823.69325,882.466
r171_r2_p1,23,9863,25.66384898,625.2516858,101.0686667,1499.996667,27.8553,0.006091495,6.091494515,827.553,63.25592441,83.72249319,0.252717245,1.930890962,0.235675097,0.148732226,32.77339344,2.550610465,827.553,886.4963333
r171_r2_p1,23,9864,25.49860861,628.6538483,101.06925,1499.995,27.861675,0.006087239,6.087238538,830.265,63.60049964,83.9973683,0.252279888,1.932908066,0.235310997,0.148498741,32.75307892,2.552779841,830.265,889.1735
r171_r2_p1,23,9865,25.60105792,631.4613188,101.069,1500,27.8643,0.006082088,6.082087514,834.1736667,63.88430418,84.39250779,0.251840163,1.938509626,0.234973608,0.14827966,32.72726392,2.554277222,834.1736667,893.05
r171_r2_p1,23,9866,25.58588983,634.136062,101.06875,1499.995,27.86585,0.006084079,6.084078948,836.84075,64.15477048,84.66215606,0.251877713,1.937899611,0.235001379,0.1482978,32.72037684,2.554804109,836.84075,895.83375
r171_r2_p1,23,9867,25.49403721,638.2845972,101.069,1499.996667,27.87036667,0.006078859,6.078859359,840.8113333,64.57465676,85.06409756,0.251481622,1.937770374,0.234655381,0.148077463,32.70433539,2.556378275,840.8113333,899.8636667
r171_r2_p1,23,9868,25.64998564,639.5134587,101.069,1499.995,27.869975,0.006069124,6.069124467,843.50325,64.69889588,85.33632594,0.250986543,1.937822183,0.234224536,0.147802946,32.68255653,2.556985927,843.50325,902.59125
r171_r2_p1,23,9869,25.77238015,642.4109024,101.069,1499.993333,27.86636667,0.00606769,6.067690164,847.379,64.99195098,85.72833092,0.250988182,1.934598684,0.234200037,0.147789692,32.66882049,2.55666233,847.379,906.5236667
r171_r2_p1,23,9870,25.42411673,646.9957232,101.06875,1500.005,27.8682,0.006058725,6.0587247,850.105,65.4556306,86.00390522,0.250467842,1.935242416,0.233751912,0.147503737,32.65045879,2.557776339,850.105,909.17325
r171_r2_p1,23,9871,25.42599873,649.6336686,101.0676667,1500.003333,27.8737,0.006023392,6.023391764,854.1163333,65.72190847,86.40893814,0.248646443,1.934897586,0.232161438,0.146490836,32.61406929,2.560257357,854.1163333,913.144
r171_r2_p1,23,9872,25.76198145,650.3338615,101.06825,1500,27.872075,0.0060377,6.037700452,856.75075,65.79307133,86.67588533,0.249275561,1.93638528,0.232721831,0.146846726,32.60538734,2.560180846,856.75075,915.927
r171_r2_p1,23,9873,25.62129229,654.9164126,101.069,1500.006667,27.8784,0.006039603,6.039603227,860.65,66.25709493,87.07091111,0.249146301,1.938034279,0.232622194,0.146782072,32.58922977,2.56208976,860.65,919.8856667
r171_r2_p1,23,9874,25.51354983,657.9017476,101.069,1500.0025,27.8815,0.00603109,6.031089506,863.37325,66.5593809,87.34676449,0.248656943,1.935046291,0.232171772,0.146497311,32.57202636,2.563452036,863.37325,922.5555
r171_r2_p1,23,9875,25.5849142,661.093195,101.0693333,1500,27.8768,0.006026722,6.026721641,867.3126667,66.88252529,87.745664,0.248459574,1.937932735,0.232022411,0.146400106,32.55315198,2.563279656,867.3126667,926.5506667
r171_r2_p1,23,9876,25.46616393,664.305963,101.0685,1500,27.882425,0.006024179,6.024178742,870.0465,67.20685975,88.02132807,0.248167404,1.938768072,0.231774074,0.146241334,32.54586976,2.564905006,870.0465,929.34975
r171_r2_p1,23,9877,25.64729961,666.6023393,101.068,1500,27.8851,0.006017982,6.017982098,874.0013333,67.43871319,88.42081968,0.247744152,1.94040072,0.231417494,0.146013063,32.52747016,2.566198016,874.0013333,933.337
r171_r2_p1,23,9878,25.62794912,669.0984085,101.068,1500.0025,27.882725,0.00601055,6.010550444,876.69425,67.69127613,88.69330999,0.247431631,1.937968856,0.231125693,0.14582894,32.5097414,2.566281133,876.69425,935.95275
r171_r2_p1,23,9879,25.51822562,673.4575613,101.0673333,1500.003333,27.8808,0.006005895,6.005895392,880.6286667,68.13186617,89.09080232,0.247195727,1.938754259,0.230925898,0.145701135,32.49125434,2.566510117,880.6286667,939.829
