Site,Plot,USDA_Species,Tree_Plant_Number,Leaf_Number,Canopy_Position,Leaf_Age,Sample_Name,Rep,Date,Leaf_Area_sq_cm,Mean.Tair,Mean.Tleaf,PercCV.Tleaf,Mean.RH_R,Mean.RH_S,Mean.VpdA,Mean.VpdL,PercCV.VpdL,Mean.PARi,Mean.PARo,Mean.Ci_over_Ca,PercCV.Ci_Ca,Mean.Cond,PercCV.Cond,Leaf_Absorption,Mean.Fs,Mean.qP,Mean.Fv_Prime_over_Fm_Prime,Mean.PhiPS2,Max.ETR,Max.Fs,Max.qP,Max.Fv_Prime_over_Fm_Prime,Max.PhiPS2,Meas.Photo.atCO2R.400,Meas.CiCa.atCO2R.400,Mod.Photo.atCi.388,Mod.Photo.atCi.388.timesCiCa,Est.Photo.stomata.limit,Est.Ci.colimit,Fitted.Vcmax,Fitted.Jmax,Fitted.Rd,RMSE.DEoptim,RMSE.photo
KARE,Plot1,PUGR2,-9999,6,Top,-9999,KARE_Plot1_Pomegranate_L6T_GE,3,4/12/14,2,33.23361921,31.764498,0.452974663,25.09262419,30.70992017,3.339779672,3.139983794,1.617452904,1999.730682,1726.152603,0.746161189,32.6502064,0.137123208,11.25969638,0.891150442,563.3828773,0.520490287,0.336622528,0.177547405,199.6242829,658.803304,0.541011921,0.413858102,0.223937384,12.0545959,0.585905518,20.39609709,10.57633354,9.819763554,60,114.2835529,169.5527476,2.168422769,0.668047903,2.843546006
KARE,Plot2,ImmatureOat,-9999,1,Top,-9999,KARE_Plot2_ImmatureOat_L1T_GE,1,4/11/14,2,20.51645215,22.15604528,1.504024168,66.95261595,79.31582981,0.62609427,0.757178273,6.95292617,2000.053291,0.77132227,0.824304365,13.53598504,0.628686338,7.158244022,0.885894945,791.6324802,0.558117977,0.466561468,0.264294781,284.6158578,796.6390381,0.636902293,0.50426397,0.321145336,36.1966433,0.728043245,52.78124991,41.56022138,11.22102853,37,141.9614821,250.799977,0.017923142,0.813820838,4.116449944
KARE,Plot2,ImmatureOat,-9999,1,Top,-9999,KARE_Plot2_ImmatureOat_L1T_GE,2,4/11/14,2,25.98735449,25.00669056,0.762297941,49.84082116,61.47682614,1.202170917,1.108076509,3.945781979,1999.887234,225.5617297,0.818328301,16.37412407,0.559847354,5.766812458,0.885904482,754.0678372,0.603003619,0.458877018,0.280832899,301.4572254,769.8325195,0.671040589,0.507285959,0.340258407,36.75393088,0.694888207,51.77317188,38.07978284,13.69338904,259,165.3606722,275.0806655,0.181030908,1.193019846,4.477326545
KARE,Plot2,ImmatureOat,-9999,4,Top,-9999,KARE_Plot2_ImmatureOat_L4T_GE,1,4/11/14,2,21.47323585,24.09500075,0.567780259,66.86943912,76.31096268,0.822130397,1.051185362,3.708011996,1999.72551,4.510627746,0.827821609,13.32912608,0.357502717,6.454129053,0.807881003,631.7014694,0.45449686,0.393102958,0.181795349,172.5560988,625.4130046,0.513288299,0.415936537,0.213672132,21.45626417,0.731128104,27.49547029,21.15001433,6.345455961,271,85.68488267,152.1927412,0.972588258,0.756191294,2.67236476
KARE,Plot2,ImmatureOat,-9999,4,Top,-9999,KARE_Plot2_ImmatureOat_L4T_GE,2,4/11/14,2,27.76305919,27.91691738,2.228955315,52.56984626,62.77222866,1.420271765,1.43861596,1.680067461,1999.199517,5.348536757,0.821413866,10.3609879,0.413987127,13.54588489,0.807868059,602.8455607,0.532207505,0.391082914,0.211391464,196.4269072,602.7695109,0.586573976,0.414472262,0.243161023,22.77391932,0.755348984,28.85234077,22.29799193,6.554348844,273,112.6716768,165.8366937,0.414411619,0.671589331,2.74581793
KARE,Plot2,ImmatureOat,-9999,6,Top,-9999,KARE_Plot2_ImmatureOat_L6T_GE,1,4/11/14,2,24.64194213,27.00296148,1.058320293,66.77647569,77.98626879,0.914051614,1.154717951,4.116223713,1999.755927,16.17854087,0.85529343,15.18355978,0.473991951,11.90685281,0.818171992,643.3657634,0.517037001,0.41312922,0.217853333,218.5432068,642.9402262,0.59624155,0.447995316,0.26719597,25.39674494,0.725097569,35.36540315,26.51418588,8.851217267,234,129.1212436,185.5059113,0.320528606,0.570810726,3.024033375
KARE,Plot2,ImmatureOat,-9999,6,Top,-9999,KARE_Plot2_ImmatureOat_L6T_GE,2,4/11/14,2,32.77833319,29.66231442,1.292362827,35.36061382,46.51941538,2.250604221,1.860628454,6.646267806,1999.135834,518.5069428,0.824254362,11.577259,0.467712623,7.872957573,0.818199715,636.5217514,0.569552691,0.413288324,0.238721132,227.4137218,644.2055461,0.630464908,0.440959664,0.278054065,25.63985822,0.739163262,34.5590461,25.79847814,8.760567958,54,151.7457058,198.519345,0.369088804,0.454618588,3.344790432
KARE,Plot2,ImmatureOat,-9999,8,Top,-9999,KARE_Plot2_ImmatureOat_L8T_GE,1,4/11/14,2,26.26552418,27.57036781,0.441903125,57.0650504,72.08258384,1.091302222,1.230209601,2.776387828,1999.78629,1.412288172,0.860361404,11.69435251,0.667437139,4.251747726,0.936001361,699.1833671,0.570729778,0.476051474,0.276169643,314.0439875,694.2362264,0.652494988,0.514049594,0.335417145,31.8280449,0.77040736,42.26575331,33.44329992,8.822453385,306,160.0213865,253.3162151,0.324262435,0.982297642,4.600458406
KARE,Plot2,ImmatureOat,-9999,8,Top,-9999,KARE_Plot2_ImmatureOat_L8T_GE,2,4/11/14,2,37.11031294,32.16995144,0.397042574,30.82136369,42.6079278,2.834210608,2.118693776,1.41816515,1999.572952,1.535059765,0.824320475,13.50578011,0.553509404,1.14216798,0.935998846,660.4554215,0.60417822,0.441463287,0.272322945,322.8677016,671.5937907,0.698393803,0.494108675,0.345093154,29.55335433,0.732246296,44.01970483,31.8860012,12.13370363,270,231.5283802,270.8180979,0.319233987,0.0475983,4.442698074
Kingsburg,Almond1,PRDU,1,3,Top,-9999,Kingsburg_Almond1_Almond_L3T_GE,1,6/13/14,2,26.55675011,31.36991501,0.741086711,38.35208969,46.05215378,2.407463586,3.001812603,1.526293684,1999.58479,5.846807957,0.67871855,53.08615819,0.134235538,12.22904956,0.890812421,611.5788086,0.535285545,0.410256869,0.221469281,-9999,-9999,-9999,-9999,-9999,17.18179701,0.424205175,49.49938806,16.96705527,32.53233278,-9999,255.0724882,-9999,2.364467948,0.465135937,0.465135937
Kingsburg,Almond1,PRDU,1,3,Top,-9999,Kingsburg_Almond1_Almond_L3T_GE,2,6/13/14,2,30.03233773,33.23320879,0.656513257,27.19928169,35.20014409,3.174510761,3.616606065,2.115956189,1998.16701,5.045971325,0.63888689,48.32127393,0.141216775,6.53758066,0.890808469,605.9518607,0.554137625,0.400672471,0.223998336,-9999,-9999,-9999,-9999,-9999,17.43467533,0.407230317,55.31374815,17.51775348,37.79599467,-9999,319.9241352,-9999,1.156853283,1.405087076,1.405087076
Kingsburg,Almond1,PRDU,1,3,Top,-9999,Kingsburg_Almond1_Almond_L3T_GE,3,6/13/14,2,33.27909241,35.37126389,0.30757989,20.85812302,27.75200767,4.016535723,4.341435474,0.912997624,1998.042725,3.967763806,0.689086912,59.46779368,0.121128544,4.488154022,0.890813096,593.5924072,0.562132688,0.389908074,0.221471565,-9999,-9999,-9999,-9999,-9999,16.02050991,0.39214524,58.23574243,15.73177357,42.50396887,-9999,399.9861478,-9999,1.368009159,0.844434569,0.844434569
Kingsburg,Plot2,PRDU,-9999,2,Top,-9999,Kingsburg_Plot2_PRDU_L2T_GE,1,6/9/15,2,24.63213158,24.02568372,0.003066609,66.38712565,69.32177734,0.898329839,0.843266587,0.831080485,1999.566366,72.2664032,0.781266562,4.137683246,0.164558005,6.127710579,0.891939889,902.6736246,0.520861743,0.50463596,0.261703477,233.3757615,902.6736246,0.520861743,0.50463596,0.261703477,-9999,-9999,-9999,-9999,-9999,-9999,-9999,248.4586234,-9999,1.633982845,6.857671247
Kingsburg,Plot4,PRDU,-9999,5,Top,-9999,Kingsburg_Plot4_PRDU_L5T_GE,1,6/9/15,2,24.58898163,24.02017403,0.015630627,64.5045166,67.89217377,0.943794453,0.892189616,0.715142336,1999.133789,76.1381429,0.829324714,2.232833869,0.179415833,9.876398059,0.88478146,919.5275067,0.416782591,0.51340805,0.210374073,186.0593241,919.5275067,0.416782591,0.51340805,0.210374073,-9999,-9999,-9999,-9999,-9999,-9999,-9999,228.7874133,-9999,2.210266441,6.522309419
Kingsburg,Plot4,PRDU,-9999,6,Top,-9999,Kingsburg_Plot4_PRDU_L6T_GE,1,6/9/15,2,24.55979029,24.02156512,0.000298387,63.79425557,66.66130066,0.983052478,0.934238241,0.474592359,1999.287191,78.45041657,0.772041974,3.607073487,0.144169329,2.492683574,0.911840754,988.578654,0.490769388,0.485801332,0.238156253,217.0866679,988.578654,0.490769388,0.485801332,0.238156253,-9999,-9999,-9999,-9999,-9999,-9999,-9999,238.8764629,-9999,0.516477111,6.441426914
Kingsburg,Almond1,PRDU,2,4,Top,-9999,Kingsburg_Almond1_Almond_L4T_GE,1,6/13/14,2,29.63971481,32.1433548,0.12192942,24.91162643,32.11927948,3.14317573,3.473594226,0.792437864,1999.774878,7.506761265,0.715653917,47.60163153,0.129126698,5.950181799,0.905495163,693.2403442,0.548773938,0.45277726,0.249383811,-9999,-9999,-9999,-9999,-9999,15.77760053,0.47527223,38.85005547,15.52010162,23.32995385,-9999,212.6922489,-9999,1.965337789,0.914113277,0.914113277
Kingsburg,Almond1,PRDU,2,4,Top,-9999,Kingsburg_Almond1_Almond_L4T_GE,2,6/13/14,2,32.62167893,33.98990555,0.174646227,20.31445694,26.55585518,3.826450129,4.026817005,0.48130248,2001.026343,7.2957551,0.725782326,55.30632781,0.113804606,3.603673044,0.905493384,683.5015991,0.582304748,0.464180169,0.271551754,-9999,-9999,-9999,-9999,-9999,14.25859276,0.440782212,41.92725618,13.98705492,27.94020127,-9999,264.6426335,-9999,2.109145479,0.159566181,0.159566181
Kingsburg,Almond1,PRDU,2,4,Top,-9999,Kingsburg_Almond1_Almond_L4T_GE,3,6/13/14,2,35.70632629,35.87236786,0.2520541,16.1369112,21.02825661,4.665194986,4.692190762,0.541042022,1999.999707,7.123310852,0.769562345,65.09464169,0.09033892,3.168549716,0.905493384,665.1768921,0.566366499,0.440941186,0.2510534,-9999,-9999,-9999,-9999,-9999,11.71787708,0.416315338,43.63909016,11.50395263,32.13513753,-9999,326.9344267,-9999,3.132884561,0.214478795,0.214478795
Kingsburg,Peach1,Peach,1,1,Top,-9999,Kingsburg_Peach1_Peach_L1T_GE,1,6/13/14,2,24.88128891,26.27823448,0.271178456,37.19516144,44.86891479,1.874668712,2.013640604,1.552287721,1999.097168,2.087920666,0.731458028,31.57423548,0.181711013,4.862262866,0.945964279,731.4119141,0.430481777,0.466703261,0.202334272,-9999,-9999,-9999,-9999,-9999,17.70875059,0.570798025,29.36705997,16.70778976,12.65927022,-9999,108.6144471,-9999,2.11520735,0.161479723,0.587132238
Kingsburg,Peach1,Peach,1,1,Top,-9999,Kingsburg_Peach1_Peach_L1T_GE,2,6/13/14,2,30.9963253,30.27845574,0.379998206,24.88216934,31.4843132,2.999224622,2.909215001,1.143555105,2000.046533,2.422455597,0.730772765,41.01795285,0.153518857,4.121727129,0.945975719,702.6410034,0.464674647,0.450566013,0.211161825,-9999,-9999,-9999,-9999,-9999,16.90891684,0.51924113,36.69204567,17.19570688,19.49633879,-9999,177.170354,-9999,2.337355817,0.487555451,0.549508367
Kingsburg,Peach1,Peach,1,1,Top,-9999,Kingsburg_Peach1_Peach_L1T_GE,3,6/13/14,2,33.6196804,32.6008563,0.774626774,24.40746117,30.283427,3.499458663,3.356166947,2.973064994,1999.993042,3.276518375,0.657115019,42.84773329,0.137285596,14.03327015,0.945977131,671.199112,0.508518047,0.45230462,0.233135682,283.4239928,695.392395,0.599172775,0.499940406,0.299551377,15.80036508,0.518081283,36.12425626,16.14407559,19.98018067,234,205.8782109,219.7410169,2.026426701,0.125251717,3.301470411
Kingsburg,Peach1,Peach,2,2,Top,-9999,Kingsburg_Peach1_Peach_L2T_GE,1,6/13/14,2,27.4126339,29.79142876,0.229490015,39.1836441,47.65352631,2.182729801,2.462343519,0.370036044,1998.881274,3.971139669,0.723116898,35.63296086,0.190342222,9.909475218,0.941549292,657.7323486,0.531843382,0.455725859,0.24377258,-9999,-9999,-9999,-9999,-9999,18.80729367,0.54767902,37.11735127,19.26982064,17.84753063,-9999,169.5171605,-9999,1.557743166,0.097173614,0.303162609
Kingsburg,Peach1,Peach,2,2,Top,-9999,Kingsburg_Peach1_Peach_L2T_GE,2,6/13/14,2,33.5087883,32.6201355,0.193159469,26.01417961,34.55769043,3.274070563,3.148895423,0.630980187,1999.3323,3.94320941,0.763731225,36.90981633,0.212478615,2.221581577,0.941546509,668.1834717,0.575503767,0.474860215,0.275079239,-9999,-9999,-9999,-9999,-9999,19.99002922,0.568191661,39.5349448,20.41015171,19.12479309,-9999,222.8721854,-9999,1.710667232,0.156821259,0.513718175
Kingsburg,Peach1,Peach,2,2,Top,-9999,Kingsburg_Peach1_Peach_L2T_GE,3,6/13/14,2,36.2020668,34.66657486,0.652932492,19.86893997,27.08889351,4.150877111,3.910314314,2.042289497,1999.526099,2.60632968,0.75480496,47.71363762,0.16676339,10.17751077,0.941543042,647.4191162,0.584623005,0.461546774,0.271593597,-9999,-9999,-9999,-9999,-9999,17.52081342,0.513214898,43.61717608,18.63040635,24.98676973,-9999,288.0302431,-9999,1.801367412,0.382380046,1.007136157
RussellRanch,Plot01,MESA,-9999,1,Top,-9999,RR_MESA_Plot1_L1T_GE,2,6/3/15,2,23.56539027,22.06963857,0.007792441,50.03096135,65.86298879,0.867023693,0.743092857,5.437335048,1999.514852,1.285557588,0.879651227,1.203994298,1.038831398,13.1728064,0.912960686,1122.241821,0.689129039,0.61764846,0.425480859,388.3512623,1122.241821,0.689129039,0.61764846,0.425480859,-9999,-9999,-9999,-9999,-9999,-9999,-9999,454.6004134,29.73380087,0.163747564,12.33485043
RussellRanch,Plot01,MESA,-9999,10,Top,-9999,RR_MESA_Plot1_L10T_GE,1,6/3/15,2,27.60964711,27.19113731,0.080037753,40.4801801,55.40699387,1.608851708,1.564189518,4.160655375,1999.512044,148.7807754,0.799108665,2.225014559,0.560652395,15.30714592,0.923587187,909.1809895,0.724690472,0.617367313,0.447151044,412.8842685,909.1809895,0.724690472,0.617367313,0.447151044,-9999,-9999,-9999,-9999,-9999,-9999,-9999,280.8730946,-9999,1.250474889,7.636000139
RussellRanch,Plot01,MESA,-9999,11,Top,-9999,RR_MESA_Plot1_L11T_GE,1,6/3/15,2,31.29800033,32.05544535,0.011743053,32.36531067,45.97051112,2.579201586,2.680847762,0.491112585,2000.255575,9.021488826,0.736161171,6.70287805,0.357950802,2.759854112,0.923007787,770.1678263,0.715176099,0.612815245,0.437751188,404.0984825,770.1678263,0.715176099,0.612815245,0.437751188,-9999,-9999,-9999,-9999,-9999,-9999,-9999,240.1586903,-9999,1.754907622,6.562521891
RussellRanch,Plot01,MESA,-9999,12,Top,-9999,RR_MESA_Plot1_L12T_GE,1,6/3/15,2,31.31339582,32.05568568,0.031016538,31.8126475,46.66528702,2.547288579,2.64695939,3.748159657,2000.232585,11.33265098,0.75497059,1.790785205,0.399874109,17.01717001,0.927915318,878.1342367,0.667974175,0.571457407,0.380782392,353.375567,878.1342367,0.667974175,0.571457407,0.380782392,-9999,-9999,-9999,-9999,-9999,-9999,-9999,245.5111516,-9999,1.554169277,6.644260751
RussellRanch,Plot01,MESA,-9999,13,Top,-9999,RR_MESA_Plot1_L13T_GE,1,6/3/15,2,31.3307724,32.05254618,0.00930867,30.95559311,44.84304937,2.630922003,2.727847254,2.509966378,1999.881063,3.605443557,0.760279476,4.036861419,0.360666552,12.26287725,0.927424865,735.3393758,0.676296286,0.570411968,0.385328432,357.3491927,735.3393758,0.676296286,0.570411968,0.385328432,-9999,-9999,-9999,-9999,-9999,-9999,-9999,211.1385493,-9999,2.459913029,6.11842705
RussellRanch,Plot01,MESA,-9999,2,Top,-9999,RR_MESA_Plot1_L2T_GE,1,6/3/15,2,23.54233869,22.02951177,0.328276404,49.9202741,61.15286255,1.001718933,0.876626863,5.113511648,1998.661621,3.904383898,0.856753325,0.921699493,0.599220782,23.7363282,0.901691151,835.708842,0.672605804,0.605969299,0.406731147,366.5007414,835.708842,0.672605804,0.605969299,0.406731147,-9999,-9999,-9999,-9999,-9999,-9999,-9999,365.7592919,-9999,1.438920023,10.00203699
RussellRanch,Plot01,MESA,-9999,3,Top,-9999,RR_MESA_Plot1_L3T_GE,1,6/3/15,2,23.70038541,22.01383082,0.384418396,51.29218038,62.38238652,0.96047825,0.820810362,5.003472744,1999.797608,473.6840922,0.876737453,0.726027514,0.639618108,19.54814471,0.886857689,824.3116455,0.66241728,0.571678279,0.378471137,335.6154344,824.3116455,0.66241728,0.571678279,0.378471137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,312.6572006,-9999,0.283164665,8.492767169
RussellRanch,Plot01,MESA,-9999,9,Top,-9999,RR_MESA_Plot1_L9T_GE,1,6/3/15,2,27.8451678,27.19406001,0.004475344,41.67906571,53.74794388,1.668617236,1.598918364,5.463485348,2069.964966,177.7322846,0.833593673,0.340014334,0.446736119,21.36961049,0.901106044,819.4369304,0.634680609,0.516319175,0.327133424,304.5259876,819.4369304,0.634680609,0.516319175,0.327133424,-9999,-9999,-9999,-9999,-9999,-9999,-9999,313.4265432,-9999,0.112997131,8.402291889
RussellRanch,Plot01,SOLY2,-9999,1,Top,-9999,RR_SOLY2_Plot1_L1T_GE,1,6/4/15,2,21.74505234,22.09081395,0.268333037,57.66878128,63.30726624,0.986448158,1.014441533,2.642174791,2100.504557,142.4525096,0.70787599,2.065747405,0.222545684,24.29924169,0.903991294,1275.835897,0.540953686,0.545444718,0.294692799,278.7896637,1275.835897,0.540953686,0.545444718,0.294692799,-9999,-9999,-9999,-9999,-9999,-9999,-9999,226.6570566,6.983380654,0.509197922,6.125855419
RussellRanch,Plot01,SOLY2,-9999,1,Top,-9999,RR_SOLY2_Plot1_L2T_GE,1,6/4/15,2,21.88942655,22.15191015,0.699950225,58.04190572,64.92770131,0.945806513,0.967201851,6.628831513,2000.214925,183.0418956,0.759300747,1.132420084,0.293000879,33.06490157,0.913561519,1196.205037,0.565315043,0.534072802,0.301590336,275.5502348,1196.205037,0.565315043,0.534072802,0.301590336,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175.1074308,-9999,1.771604914,5.079802135
RussellRanch,Plot01,SOLY2,-9999,13,Top,-9999,RR_SOLY2_Plot1_L13T_GE,1,6/4/15,2,31.1687336,32.21617508,0.859599083,36.38509115,47.87634913,2.512322236,2.653733464,4.967867413,1999.702026,495.6496989,0.705162242,3.301414177,0.302946057,15.32892877,0.917346617,1087.660868,0.69339171,0.554983726,0.384473614,352.6427079,1087.660868,0.69339171,0.554983726,0.384473614,-9999,-9999,-9999,-9999,-9999,-9999,-9999,236.7019321,-9999,1.156305749,6.277848033
RussellRanch,Plot01,SOLY2,-9999,14,Top,-9999,RR_SOLY2_Plot1_L14T_GE,1,6/4/15,2,31.35480563,32.10524368,0.298580107,35.48049545,43.2070694,2.713823561,2.814860358,4.32317226,1999.462158,468.8242696,0.53045372,16.11600247,0.193624646,44.75450452,0.902804502,1083.182536,0.741648813,0.591051843,0.43815132,395.4653352,1083.182536,0.741648813,0.591051843,0.43815132,-9999,-9999,-9999,-9999,-9999,-9999,-9999,410.2153588,-9999,0.630728883,10.36981163
RussellRanch,Plot01,SOLY2,-9999,20,Top,-9999,RR_SOLY2_Plot1_L20T_GE,2,6/4/15,2,35.67005793,37.35982895,0.750396559,31.30467415,40.86596044,3.744937368,4.035204576,1.863500845,1998.622843,91.72606659,0.594389527,2.944770075,0.209371863,23.08081691,0.91428858,1137.105021,0.706290623,0.571718533,0.403249257,368.4322035,1137.105021,0.706290623,0.571718533,0.403249257,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237.2652533,-9999,1.130362114,8.288464799
RussellRanch,Plot01,SOLY2,-9999,3,Top,-9999,RR_SOLY2_Plot3_L3T_GE,1,6/4/15,2,22.05215454,23.12639618,2.484122258,53.98095067,63.50565084,1.060197049,1.151969276,5.645687933,1999.735758,106.0042547,0.76126302,3.893669516,0.340180008,4.210634049,0.914507892,1349.375366,0.561286108,0.595054623,0.332178349,303.7305327,1349.375366,0.561286108,0.595054623,0.332178349,-9999,-9999,-9999,-9999,-9999,-9999,-9999,376.0174277,-9999,1.561445433,10.20717869
RussellRanch,Plot01,SOLY2,-9999,8,Top,-9999,RR_SOLY2_Plot1_L8T_GE,1,6/4/15,2,26.82060496,27.15233739,0.107887459,43.1572609,54.29532878,1.653574054,1.688563386,3.436454278,1998.322428,7.11222299,0.754701604,0.147367888,0.363069447,21.71480069,0.901042477,1160.552735,0.633286482,0.551250769,0.348702735,313.9336033,1160.552735,0.633286482,0.551250769,0.348702735,-9999,-9999,-9999,-9999,-9999,-9999,-9999,280.0042785,5.054030529,0.718781664,7.496782768
RussellRanch,Plot02,MESA,-9999,14,Top,-9999,RR_MESA_Plot2_L14T_GE,1,6/3/15,2,31.53394826,32.05363973,0.004267421,30.56040319,42.49978129,2.743081329,2.813046787,3.322870002,1999.946126,5.450050354,0.68756704,3.318242742,0.303081711,19.17872523,0.908532537,911.1767986,0.691975015,0.555487704,0.384132745,348.9839821,911.1767986,0.691975015,0.555487704,0.384132745,-9999,-9999,-9999,-9999,-9999,-9999,-9999,251.7681724,-9999,2.830128276,7.198937352
RussellRanch,Plot02,MESA,-9999,15,Top,-9999,RR_MESA_Plot2_L15T_GE,1,6/3/15,2,31.56677055,32.05815633,0.004689323,30.08486938,38.35620371,2.937605167,3.003797393,2.650406157,2002.253947,3.339845737,0.555042655,2.442530716,0.194476026,23.64790756,0.901530483,855.0755412,0.762696365,0.602806737,0.459683349,414.8737559,855.0755412,0.762696365,0.602806737,0.459683349,-9999,-9999,-9999,-9999,-9999,-9999,-9999,430.5123837,-9999,0.015738475,12.45831415
RussellRanch,Plot02,MESA,-9999,16,Top,-9999,RR_MESA_Plot2_L16T_GE,1,6/3/15,2,35.29619853,37.12081273,0.007915275,24.77622096,34.29285685,4.069043845,4.378005511,0.883068163,1999.409098,5.899988174,0.476297578,3.63058936,0.186827277,9.706923769,0.903070551,880.7903848,0.744200226,0.598312317,0.444435671,401.2374035,880.7903848,0.744200226,0.598312317,0.444435671,-9999,-9999,-9999,-9999,-9999,-9999,-9999,459.4861709,15.61258729,0.039657874,11.677705
RussellRanch,Plot02,MESA,-9999,4,Top,-9999,RR_MESA_Plot2_L4T_GE,1,6/3/15,2,23.53902388,22.07240248,0.011019222,51.75801945,69.19743729,0.770898139,0.649409739,8.959552842,1999.617676,2.299522579,0.929863427,0.421628425,1.370713157,25.84214761,0.923629387,925.896408,0.632006076,0.540593961,0.340779907,314.6735275,925.896408,0.632006076,0.540593961,0.340779907,-9999,-9999,-9999,-9999,-9999,-9999,-9999,211.166305,-9999,1.132382745,5.863785308
RussellRanch,Plot02,MESA,-9999,5,Top,-9999,RR_MESA_Plot2_L5T_GE,1,6/3/15,2,23.29937617,22.07457161,0.016013614,52.68770091,70.16229502,0.752106132,0.650960224,6.874987053,1999.714762,26.12859217,0.918042955,0.68337224,1.331855987,18.68275734,0.909934972,978.4690756,0.652426714,0.564606849,0.368147136,334.9487741,978.4690756,0.652426714,0.564606849,0.368147136,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237.299333,-9999,1.134133129,6.56583443
RussellRanch,Plot02,MESA,-9999,6,Top,-9999,RR_MESA_Plot2_L6T_GE,1,6/3/15,2,27.42175166,27.19013977,0.03352992,42.41523361,55.82078044,1.596407752,1.571687143,1.156004412,1998.302449,615.2383423,0.831767358,2.593167904,0.490402054,7.502053548,0.927331057,869.0584513,0.626915669,0.533567805,0.334144562,309.5997312,869.0584513,0.626915669,0.533567805,0.334144562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,257.2414245,7.386454212,0.078733038,6.891499875
RussellRanch,Plot02,MESA,-9999,7,Top,-9999,RR_MESA_Plot2_L7T_GE,1,6/3/15,2,27.84897169,27.18860499,0.021095608,42.56888835,58.06235504,1.505692769,1.435009737,0.899584669,1999.762451,2.721398513,0.833466591,2.79571507,0.647371162,6.398130784,0.907025551,930.3181966,0.695571745,0.592733836,0.411875643,373.5351501,930.3181966,0.695571745,0.592733836,0.411875643,-9999,-9999,-9999,-9999,-9999,-9999,-9999,287.3794275,-0.194675903,0.085239144,7.695557489
RussellRanch,Plot02,MESA,-9999,8,Top,-9999,RR_MESA_Plot2_L8T_GE,1,6/3/15,2,28.00691668,27.18854395,0.007190007,42.91075897,55.52932103,1.599061688,1.511288843,7.52041168,1999.040446,2.612239997,0.826064547,2.095080344,0.506616098,31.44729277,0.899051855,927.4981892,0.643818931,0.512487242,0.329264214,295.8842049,927.4981892,0.643818931,0.512487242,0.329264214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,275.804848,9.125486143,0.158922339,7.390720392
RussellRanch,Plot02,SOLY2,-9999,19,Top,-9999,RR_SOLY2_Plot2_L19T_GE,1,6/4/15,2,35.68125915,37.15421804,0.149990506,32.96461741,41.25721741,3.687670039,3.938576067,3.130820152,1999.260172,371.4719747,0.529717169,5.571236713,0.186240866,24.53870692,0.918920542,1149.339966,0.71674995,0.558898288,0.400433661,367.829641,1149.339966,0.71674995,0.558898288,0.400433661,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
RussellRanch,Plot02,SOLY2,-9999,19,Top,-9999,RR_SOLY2_Plot2_L19T_GE,2,6/4/15,2,35.70118427,37.89692021,1.364948767,32.51081753,42.21332359,3.758065966,4.143492134,4.704384069,2002.137146,433.8060074,0.527769648,4.215564878,0.207470895,21.57231257,0.918921208,1156.561524,0.702236658,0.572686701,0.401520922,369.0167148,1156.561524,0.702236658,0.572686701,0.401520922,-9999,-9999,-9999,-9999,-9999,-9999,-9999,287.6031177,-9999,1.856481504,8.971399878
RussellRanch,Plot02,SOLY2,-9999,7,Top,-9999,RR_SOLY2_Plot2_L7T_GE,1,6/4/15,2,26.69341342,27.58299828,2.977291371,42.61011251,54.15179189,1.705343148,1.80248603,7.997478677,1999.731364,5.338806947,0.739938194,4.913836933,0.34724268,12.08001667,0.912911169,1195.031982,0.64537466,0.572202776,0.368724897,336.5669587,1195.031982,0.64537466,0.572202776,0.368724897,-9999,-9999,-9999,-9999,-9999,-9999,-9999,254.5590758,-1.840536779,0.317779257,6.764079243
RussellRanch,Plot03,SOLY2,-9999,15,Top,-9999,RR_SOLY2_Plot3_L15T_GE,1,6/4/15,2,31.4037749,32.05558268,0.051730372,34.87027613,45.58422724,2.598616711,2.686228479,3.754673428,1999.152629,384.1963806,0.634093102,3.650802544,0.282853372,27.39177799,0.919209115,1121.775635,0.715689675,0.586309552,0.419069903,385.0489065,1121.775635,0.715689675,0.586309552,0.419069903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.1755115,15.64893665,0.08532188,10.33682996
RussellRanch,Plot03,SOLY2,-9999,16,Top,-9999,RR_SOLY2_Plot3_L16T_GE,1,6/4/15,2,35.16172791,37.11721166,0.0043256,29.07792028,39.86809794,3.742881957,4.073489777,2.020975356,2000.568481,290.0167643,0.557214708,3.280726308,0.227777866,18.01248684,0.922942756,1172.397257,0.722741253,0.586215149,0.423254788,390.7506613,1172.397257,0.722741253,0.586215149,0.423254788,-9999,-9999,-9999,-9999,-9999,-9999,-9999,498.2081834,28.17681485,0.035628918,14.06773108
