Obs,Curve,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
1,C5,15:07:52,9546,0,28.46769965,0.526302966,251.0280475,9.732657447,2.058051701,37.31476212,6,1.420000017,1,2.840000033,37.09855652,37.31476212,37.07442093,400.1653748,361.8095703,32.7193985,43.87709808,51.24520111,68.72048187,500.4051208,1500.776123,1454.794556,99.27638245,4.390823364,-0.834698558,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834008535,0.009732657,310.4647621,310.2485565,240.1241743,-2.234089907,6.414011271,64.60762482,20.73052674,37.20665932,6.376347054,0.444018391,4.35595957,2.020387484,0.283891827,24.92115645,0.693812624,71.37721784,348.2773893,0.058342725
2,C5,15:10:28,9702.5,0,21.06508064,0.508769279,187.174259,9.645446895,2.099302413,37.32459641,6,1.420000017,1,2.840000033,37.10229874,37.32459641,37.07966614,300.003479,271.6078796,32.43519592,43.49606705,50.79036331,68.10905457,500.4619141,1500.426758,1455.548706,99.27667236,5.026870728,-0.818852305,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83410319,0.009645447,310.4745964,310.2522987,240.0682759,-2.190843972,6.41744721,64.64204588,21.14597883,37.21344757,6.378706494,0.431473367,4.318144797,2.060561697,0.275691837,18.58203758,0.689134127,70.67173434,261.5945492,0.056908899
3,C5,15:13:03,9857,0,12.37638383,0.513082225,133.4856335,9.766829807,2.110664475,37.31733704,6,1.420000017,1,2.840000033,37.13442993,37.31733704,37.07484055,200.6148682,183.6267242,32.15605545,43.3577652,50.26328278,67.77024841,500.4608459,1500.486206,1415.971558,99.272789,5.521331787,-0.822869182,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83410141,0.00976683,310.467337,310.2844299,240.0777876,-2.247179249,6.414910751,64.61902416,21.26125897,37.22588348,6.383030897,0.434571366,4.304246276,2.078784621,0.277715838,13.25149113,0.726940123,70.54179669,177.7435841,0.049118642
4,C5,15:15:39,10013.5,0,2.581403348,0.51844867,83.64619896,9.930995867,2.127284846,37.32608795,6,1.420000017,1,2.840000033,37.16453552,37.32608795,37.08004761,100.2804184,96.04198456,31.83236122,43.22422791,49.67282486,67.44499207,500.4484253,1499.890137,1396.272949,99.26570892,5.753662109,-0.785698771,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834080709,0.009930996,310.476088,310.3145355,239.9824165,-2.329357897,6.417968471,64.65443647,21.43020856,37.24531174,6.389791875,0.438414986,4.290683626,2.09910825,0.280227875,8.303199238,0.870933679,70.37292986,94.81490904,0.019159531
5,C5,15:18:15,10169.5,0,-2.358553835,0.525061864,58.8989964,10.06132402,2.132198856,37.32813263,6,1.420000017,1,2.840000033,37.17845535,37.32813263,37.07827377,50.35930634,52.55311584,31.64166641,43.18361282,49.33416367,67.32981873,500.444519,1499.949951,1085.068848,99.26182556,5.717041016,-0.789574504,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834074198,0.010061324,310.4781326,310.3284554,239.9919868,-2.394379995,6.418683099,64.66416533,21.48055251,37.25329399,6.392571479,0.443134705,4.286484243,2.106087236,0.283313862,5.846421906,1.120751747,70.36663412,53.67425938,-0.0309205
6,C5,15:20:50,10324,0,28.00343374,0.49710458,247.5322488,9.794451471,2.174602828,37.32904434,6,1.420000017,1,2.840000033,37.10423279,37.32904434,37.07962418,400.0538025,362.2256165,31.51957893,42.76044846,49.34186935,66.93783569,500.440094,1500.430786,995.5635376,99.25992584,4.322967529,-0.78023994,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834066823,0.009794451,310.4790443,310.2542328,240.0689204,-2.267710793,6.419001771,64.6686134,21.90816495,37.21663857,6.379815872,0.42305447,4.244398943,2.13541693,0.270194836,24.57003266,0.683364836,69.53236069,348.9141252,0.055805848
7,C5,15:23:25,10479,0,28.73848268,0.477949046,240.7178763,9.458318545,2.171362401,37.34188461,6,1.420000017,1,2.840000033,37.1098938,37.34188461,37.0789299,400.2542725,361.6986389,31.98645782,42.84012222,50.04327393,67.03174591,500.4645081,1500.182007,1355.570068,99.25576019,4.378112793,-0.791161418,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834107513,0.009458319,310.4918846,310.2598938,240.0291157,-2.09661888,6.423491299,64.71655938,21.87643716,37.22588921,6.383032888,0.409100705,4.252128898,2.13090399,0.261094455,23.8926358,0.665520548,69.42144796,348.0377406,0.057323297
8,C5,15:26:00,10634,0,40.3937499,0.475868825,374.3059935,8.848004253,2.037306487,37.3412323,6,1.420000017,1,2.840000033,37.13598251,37.3412323,37.08032227,599.4573364,545.2469482,34.05157852,44.19038773,53.20000458,69.0443573,500.4734192,1500.037231,1343.764526,99.25137329,2.635498047,-0.810059428,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834122365,0.008848004,310.4912323,310.2859825,240.0059517,-1.779506316,6.423263155,64.71712121,20.52673348,37.23860741,6.387458085,0.407575672,4.385956668,2.001501417,0.260100654,37.15038388,0.686488929,71.26978489,526.0456941,0.054726308
9,C5,15:28:36,10790.5,0,50.18774112,0.47071952,613.5284855,8.400028716,1.951181132,37.35437775,6,1.420000017,1,2.840000033,37.17710114,37.35437775,37.07903671,900.4404297,831.8929443,35.49032593,45.10680008,55.32458496,70.31904602,500.4618225,1499.355347,1302.438599,99.24625397,-0.984375,-0.830551982,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834103038,0.008400029,310.5043777,310.3271011,239.8968501,-1.546536346,6.427862068,64.76679785,19.65999777,37.26573944,6.396907363,0.403792417,4.476680936,1.920226427,0.257635937,60.89040388,0.737508942,72.44717478,808.0360958,0.044997495
10,C5,15:31:12,10946.5,0,55.22489373,0.465989454,874.766031,8.128619502,1.903972728,37.35619354,6,1.420000017,1,2.840000033,37.21534348,37.35619354,37.08132935,1199.964111,1122.81665,36.29081726,45.59143448,56.45397949,70.92274475,500.4844666,1498.998169,1276.481812,99.24067688,-5.903686523,-0.836102366,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834140778,0.00812862,310.5061935,310.3653435,239.8397017,-1.402378472,6.428497546,64.77684099,19.18540651,37.28576851,6.403890673,0.400306798,4.524524818,1.879365856,0.255365976,86.81237302,0.779081812,73.07095562,1096.565381,0.036799773
11,C5,15:33:47,11101,0,57.87511672,0.460876836,1148.430483,7.892289204,1.865983217,37.35271835,6,1.420000017,1,2.840000033,37.22882462,37.35271835,37.07793045,1500.10022,1417.304565,36.93253708,45.95957184,57.4122963,71.44593048,500.4675293,1500.895508,1296.790039,99.24588013,-11.65991211,-0.820073009,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834112549,0.007892289,310.5027184,310.3788246,240.1432759,-1.2749609,6.427281375,64.76119076,18.80161892,37.29077148,6.405636037,0.396528038,4.561298157,1.84433788,0.252906035,113.976994,0.810291952,73.557453,1389.793507,0.030631501
1,C6,15:39:33,11447.5,0,23.2548823,0.428252406,260.2340886,7.504788793,1.890735403,37.36243439,6,1.420000017,1,2.840000033,37.15887451,37.36243439,37.07806396,399.4781189,368.2841492,37.16106033,45.74695969,57.98498535,71.38244629,500.4578247,1499.627197,1240.590942,99.24040222,4.223510742,-0.84374702,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834096375,0.007504789,310.5124344,310.3088745,239.9403462,-1.090292271,6.430682083,64.79903284,19.05207316,37.26065445,6.395135489,0.372136752,4.53994668,1.855188809,0.23705059,25.82573562,0.706612243,72.95604912,357.2298919,0.047492788
2,C6,15:42:08,11602,0,16.9410615,0.433626521,199.8225286,7.40742901,1.845469493,37.37110901,6,1.420000017,1,2.840000033,37.14295959,37.37110901,37.07732391,300.6654663,277.8859863,37.76633835,46.23685837,58.9779129,72.20582581,500.4367676,1499.719238,1245.33374,99.23360443,5.058349609,-0.861042857,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834061279,0.007407429,310.521109,310.2929596,239.9550728,-1.043806867,6.433719606,64.83408159,18.59722322,37.2570343,6.393874302,0.376188094,4.588250113,1.805624188,0.239681382,19.82910976,0.719080985,73.65196094,269.833017,0.04624128
3,C6,15:44:44,11758.5,0,9.627730775,0.454396298,143.75788,7.542675305,1.804220124,37.36959457,6,1.420000017,1,2.840000033,37.15488815,37.36959457,37.07819366,200.5383911,187.3015594,38.0268631,46.64819717,59.34493256,72.80568695,500.4438782,1499.02478,1203.409668,99.2314682,5.339706421,-0.895256877,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83407313,0.007542675,310.5195946,310.3048882,239.8439595,-1.112528975,6.433189219,64.83013237,18.1819352,37.26224136,6.395688406,0.391721387,4.628969094,1.766719312,0.249778334,14.2653055,0.767520999,74.39565209,182.7249973,0.039198868
4,C6,15:47:19,11913,0,1.432665971,0.474615677,89.42836066,7.715753301,1.777595726,37.36779404,6,1.420000017,1,2.840000033,37.13880157,37.36779404,37.07831192,100.3533096,97.73161316,38.09369278,46.9102211,59.50320053,73.27275085,500.4558716,1499.009888,1210.134644,99.23131561,5.632263184,-0.894825816,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834093119,0.007715753,310.517794,310.2888016,239.8415767,-1.203566928,6.432558682,64.82387785,17.91365675,37.25329781,6.392572808,0.406656052,4.654962955,1.737609852,0.25950145,8.874093881,0.915040259,74.92151792,97.05059237,0.011059954
5,C6,15:49:55,12069,0,-2.738077878,0.476009747,62.12304103,7.840941388,1.80199806,37.37501144,6,1.420000017,1,2.840000033,37.07939911,37.37501144,37.0779686,50.55738831,53.33866501,37.73044586,46.69203949,59.1391716,73.17444611,500.4577637,1499.550415,1187.288818,99.22651672,5.647079468,-0.889885783,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834096273,0.007840941,310.5250114,310.2293991,239.928061,-1.276809222,6.435086497,64.85248812,18.16044863,37.22720528,6.383490681,0.407679044,4.633088437,1.750402243,0.260168012,6.164252969,1.164690586,74.60046774,54.6402161,-0.037383068
6,C6,15:52:31,12225.5,0,23.39937661,0.457392814,264.6710994,7.711106015,1.83415568,37.38247299,6,1.420000017,1,2.840000033,37.04652786,37.38247299,37.08009338,398.9673157,367.5140076,37.57881165,46.39535141,58.99095154,72.8306427,500.4239807,1499.833374,1218.747803,99.22427368,4.047164917,-0.893898845,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834039968,0.007711106,310.532473,310.1965279,239.9733345,-1.215650115,6.437700726,64.88030083,18.48494942,37.21450043,6.379072511,0.393946268,4.603545046,1.775527465,0.251225877,26.2617976,0.720166018,74.01549296,356.3910646,0.048595954
7,C6,15:55:06,12380,0,24.16351275,0.476672358,265.1509387,7.927488905,1.819761768,37.38136292,6,1.420000017,1,2.840000033,37.11018753,37.38136292,37.07651901,400.0063171,367.5421753,37.47521973,46.53754044,58.62570572,72.80180359,500.4389038,1499.181396,1221.605225,99.2220459,4.15184021,-0.89225471,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83406484,0.007927489,310.5313629,310.2601875,239.8690181,-1.318263158,6.437311741,64.87783721,18.34029677,37.24577522,6.389953243,0.408164978,4.617549973,1.77240327,0.260484661,26.30881861,0.721416361,74.36582698,356.0559986,0.050467893
8,C6,15:57:42,12536.5,0,33.99793478,0.48169234,409.9134609,7.90885458,1.799168473,37.38108063,6,1.420000017,1,2.840000033,37.16998672,37.38108063,37.07526016,599.7504272,553.7380981,37.70304871,46.74210358,58.7899704,72.88336945,500.4402466,1500.508423,1217.27417,99.22626495,2.204330444,-0.900605083,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834067078,0.007908855,310.5310806,310.3199867,240.0813423,-1.297218901,6.437212827,64.87408178,18.1319782,37.27553368,6.400321383,0.411840143,4.638044354,1.762277029,0.262880029,40.67418168,0.740265953,74.6911375,537.5771082,0.047236841
9,C6,16:00:18,12692.5,0,42.27372685,0.472064161,656.3579228,7.83898717,1.814509561,37.38050842,6,1.420000017,1,2.840000033,37.13698196,37.38050842,37.0774231,901.3869019,842.7817993,37.62509918,46.58582687,58.77413559,72.77050018,500.4371338,1500.932373,1190.62561,99.22551727,-2.179397583,-0.891789317,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83406189,0.007838987,310.5305084,310.286982,240.1491743,-1.265419148,6.43701233,64.87255,18.28672312,37.25874519,6.394470315,0.404781476,4.622502769,1.771967546,0.258280196,65.1274544,0.778799356,74.40247629,822.6868942,0.038231677
10,C6,16:02:53,12847,0,46.35714525,0.458708408,917.9191539,7.741495186,1.836703414,37.38684082,6,1.420000017,1,2.840000033,37.13729095,37.38684082,37.07768631,1199.6073,1133.505371,37.53686142,46.38813019,58.63142014,72.45514679,500.4287109,1500.990234,1190.210205,99.21779633,-7.38508606,-0.886254191,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834047852,0.007741495,310.5368408,310.287291,240.1584321,-1.216149125,6.439231467,64.89996458,18.51183439,37.26206589,6.395627264,0.394921806,4.602528053,1.793099211,0.251860682,91.07391565,0.809805738,73.99578861,1111.469404,0.03086215
11,C6,16:05:44,13018,0,48.20130629,0.45656458,1194.429328,8.097740129,1.929884565,37.38792419,6,1.420000017,1,2.840000033,37.13916016,37.38792419,37.07637024,1500.612427,1428.946533,36.18639374,45.45408249,56.52552032,70.99694061,500.4266968,1501.138184,1178.714233,99.21499634,-13.40693665,-0.856079936,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834044495,0.00809774,310.5379242,310.2891602,240.182104,-1.39866199,6.439611193,64.90562345,19.45154096,37.26354218,6.39614167,0.393331718,4.509726628,1.886415042,0.250826007,118.5053014,0.83588105,72.6737968,1406.033941,0.02491385
1,C7,13:50:48,8310.500006,0,27.33786454,0.844540541,293.0875871,7.626457197,1.09503377,37.30474091,6,1.420000017,1,2.840000033,37.36585236,37.30474091,37.07803345,400.1293945,364.0232544,44.85846329,53.51310349,69.27336884,82.63702393,500.4257813,1499.726318,1624.59021,99.33039856,2.36977005,-1.392999172,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834042969,0.007626457,310.4547409,310.5158524,239.9562056,-1.112948197,6.410511667,64.53725909,11.02415561,37.33529663,6.421187508,0.6509618,5.315477897,1.10570961,0.420713296,29.11250684,0.805134242,86.00761269,351.0281429,0.066982221
2,C7,13:53:28,8470.500006,0,19.99164072,0.929065091,225.9083309,7.524813048,1.004009264,37.33771515,6,1.420000017,1,2.840000033,37.40380096,37.33771515,37.07712173,300.571991,274.12854,46.01792908,54.54810333,70.91671753,84.05992126,500.4129028,1499.400757,1553.16272,99.32561493,2.82692337,-1.425324917,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834021505,0.007524813,310.4877151,310.553801,239.9041157,-1.060559804,6.422033171,64.65636458,10.10826124,37.37075806,6.433596692,0.700052879,5.418023907,1.015572785,0.453606135,22.43848389,0.824096356,87.47325345,264.6254715,0.066083353
3,C7,13:56:04,8627.000006,0,11.16666323,0.991304239,159.3122635,7.4676854,0.948898831,37.33904648,6,1.420000017,1,2.840000033,37.42850876,37.33904648,37.07599258,200.469574,185.4208679,46.65110016,55.11121368,71.79121399,84.81168365,500.4281921,1498.616943,1591.162842,99.31916809,3.181232452,-1.445424557,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834046987,0.007467685,310.4890465,310.5785088,239.7787056,-1.029171229,6.422498726,64.66524891,9.554035229,37.38377762,6.43815791,0.734816102,5.473599896,0.964558014,0.477001464,15.82276148,0.85919274,88.35047825,180.112771,0.054775685
4,C7,13:58:40,8782.500006,0,1.206393306,1.087947947,94.81234164,7.56339434,0.897484253,37.34233856,6,1.420000017,1,2.840000033,37.47490692,37.34233856,37.0786972,100.937355,98.59698486,47.07939911,55.64249802,72.26812744,85.40856171,500.4647217,1500.235718,1622.686523,99.31555939,3.593738556,-1.451787472,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834107869,0.007563394,310.4923386,310.6249069,240.0377095,-1.068812804,6.423650069,64.67919135,9.036693331,37.40862274,6.446869835,0.786612302,5.526165816,0.920704018,0.512018886,9.416340747,0.961615021,89.25159442,98.02352326,0.010984356
5,C7,14:01:16,8938.500006,0,-3.690157414,1.169950169,58.68039603,7.621629586,0.858355805,37.34994125,6,1.420000017,1,2.840000033,37.51475143,37.34994125,37.07563019,48.69489288,52.63848877,47.43711853,56.06340027,72.66035461,85.86912537,500.401123,1499.598145,1576.428345,99.31530762,3.400718689,-1.456075191,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834001872,0.00762163,310.4999413,310.6647514,239.9356978,-1.095039344,6.426309649,64.70613447,8.642734196,37.43234634,6.455198047,0.828603437,5.567953844,0.887244203,0.540548145,5.827861583,1.114781169,89.93218984,54.39261287,-0.061012685
6,C7,14:03:52,9094.500006,0,25.67652997,1.260672683,316.4882687,7.613694039,0.813593587,37.34225464,6,1.420000017,1,2.840000033,37.57806015,37.34225464,37.07450104,400.1374512,366.0130615,47.87425995,56.48665619,73.07653809,86.21989441,500.4615479,1500.527344,1535.423462,99.31597137,1.559623718,-1.460698605,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83410258,0.007613694,310.4922546,310.7280602,240.0843696,-1.078564753,6.423620717,64.67862749,8.191971304,37.46015739,6.464973054,0.873103198,5.610027129,0.854945925,0.570920271,31.43233984,0.864691187,90.66246414,353.8076689,0.065795563
7,C7,14:06:29,9252.000006,0,26.92816948,1.27048644,313.2567207,7.485049737,0.795445051,37.34517288,6,1.420000017,1,2.840000033,37.58522415,37.34517288,37.07163239,400.1353455,364.5774841,48.21647263,56.68212509,73.56607819,86.4828186,500.4302673,1500.882568,1526.512695,99.3116684,1.485679626,-1.462049007,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834050446,0.00748505,310.4951729,310.7352242,240.1412056,-1.011204034,6.424641462,64.69170809,8.009582998,37.46519852,6.466746278,0.87779915,5.629196411,0.837549867,0.57413372,31.11004757,0.859232219,90.89298529,351.777122,0.069577626
8,C7,14:09:06,9408.500006,0,38.05971082,1.176824674,472.5973083,7.216497559,0.809107854,37.35311127,6,1.420000017,1,2.840000033,37.53359222,37.35311127,37.07494736,599.8809204,549.4959106,48.41023254,56.5728035,74.0690155,86.55753326,500.4482117,1500.00708,1539.915405,99.31116486,-0.822975159,-1.426846981,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834080353,0.007216498,310.5031113,310.6835922,240.0011274,-0.88389562,6.427418868,64.72000281,8.147199308,37.44335175,6.459064682,0.832045797,5.618311014,0.840753668,0.542892539,46.9341892,0.860056097,90.52506638,531.4041469,0.064834982
9,C7,14:11:42,9564.500006,0,47.48985736,1.14363983,737.1485852,7.081428341,0.810235074,37.3523941,6,1.420000017,1,2.840000033,37.51593399,37.3523941,37.07370758,901.0247192,836.9840088,48.55091858,56.56054688,74.3552475,86.61898041,500.4650879,1499.812012,1565.94043,99.30831909,-5.455421448,-1.432691097,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83410848,0.007081428,310.5023941,310.665934,239.9699165,-0.817456319,6.427167911,64.71933036,8.158783488,37.43416405,6.45583654,0.815318971,5.616932837,0.838903703,0.531508848,73.20498692,0.880720035,90.43251969,814.409605,0.052733016
10,C7,14:14:19,9722.000006,0,52.48184872,1.161601135,1015.456924,7.059328285,0.798761792,37.34897995,6,1.420000017,1,2.840000033,37.51699448,37.34897995,37.07183838,1199.595459,1127.127808,48.67947006,56.66418457,74.54712677,86.77323914,500.4049072,1499.739746,1454.520142,99.30808258,-11.42099762,-1.466729641,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834008179,0.007059328,310.4989799,310.6669945,239.958354,-0.805575141,6.425973312,64.70745528,8.043270707,37.43298721,6.455423155,0.824406812,5.627211521,0.828211634,0.537691218,100.8430801,0.900924383,90.60813091,1102.18045,0.043144317
11,C7,14:16:56,9878.500006,0,54.84732437,1.177011418,1303.27566,7.168155958,0.803479049,37.35616684,6,1.420000017,1,2.840000033,37.52563477,37.35616684,37.07480621,1500.27002,1422.283325,48.53804016,56.64588928,74.29366302,86.69868469,500.4120789,1499.832642,1410.238281,99.30127716,-17.27121735,-1.439862728,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834020131,0.007168156,310.5061668,310.6756348,239.9732173,-0.861051525,6.4284882,64.73721572,8.091326433,37.4409008,6.458203394,0.832139143,5.625009152,0.833194243,0.542956124,129.4169376,0.916326331,90.59253193,1396.211534,0.03558743
1,C8,11:35:35,198.0000058,0,28.4958102,0.820898222,287.9990621,5.831312375,0.856273801,37.24316788,6,1.420000017,1,2.840000033,37.27665329,37.24316788,37.07832336,398.5922241,361.8933411,49.01776886,55.62100983,76.17501068,86.4369812,500.3878174,1499.612183,1679.016357,99.4726944,1.895023346,-1.432836056,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833979696,0.005831312,310.3931679,310.4266533,239.9379439,-0.195533771,6.389045513,64.22913898,8.608129154,37.25991058,6.394876323,0.636824849,5.532771713,0.862104611,0.41127234,28.64804269,0.795811996,88.94026066,348.3477976,0.072755585
2,C8,11:38:44,386.5000058,0,20.94109094,0.835240734,218.741361,5.630026133,0.815446492,37.25283813,6,1.420000017,1,2.840000033,37.24734116,37.25283813,37.08010101,299.2193604,272.2728577,49.69656754,56.06852722,77.35214233,87.26545715,500.4136047,1500.578125,1653.081299,99.46696472,2.35062027,-1.442826748,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834022675,0.005630026,310.4028381,310.3973412,240.0924946,-0.096214691,6.392412711,64.26669125,8.198164026,37.25008965,6.391455526,0.645422671,5.576966219,0.814489307,0.417012484,21.75753924,0.803390257,89.51151398,262.318466,0.071457751
3,C8,11:41:20,542.5000058,0,11.76749868,0.788154295,153.3082811,5.637860471,0.854116214,37.3520546,6,1.420000017,1,2.840000033,37.23207092,37.3520546,37.0772171,200.6316833,185.2715454,49.64896774,56.02939606,77.34373474,87.28027344,500.4655762,1500.424927,1552.656372,99.46444702,3.043262482,-1.538621426,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834109294,0.00563786,310.5020546,310.3820709,240.0679829,-0.117694629,6.42704911,64.61654694,8.587150884,37.29206276,6.406086585,0.616941294,5.572932896,0.833153689,0.398017282,15.2487234,0.827478827,88.92970151,179.6778401,0.058242026
4,C8,11:43:56,699.0000058,0,1.496028883,0.865651445,93.78016098,5.919720457,0.833860332,37.34798431,6,1.420000017,1,2.840000033,37.2165184,37.34798431,37.07938766,101.0874481,98.59408569,49.52256393,56.22080612,77.20884705,87.64940643,500.4515076,1499.992676,1764.048828,99.46076965,3.384532928,-1.389962673,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834085846,0.00591972,310.4979843,310.3665184,239.9988228,-0.264946779,6.42562498,64.6046175,8.383811377,37.28225136,6.402663909,0.663432637,5.591764647,0.810899262,0.429053192,9.327446989,0.951174305,89.41490937,97.88294521,0.013666046
5,C8,11:46:32,854.5000058,0,-3.908721937,0.874349874,61.92747867,5.986835597,0.836809959,37.35811234,6,1.420000017,1,2.840000033,37.22393799,37.35811234,37.08330917,49.38869095,53.68951416,49.45626831,56.23031616,77.07078552,87.62231445,500.4565125,1500.234619,1806.348755,99.45452118,3.477851868,-1.428761959,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834094187,0.005986836,310.5081123,310.373938,240.0375337,-0.29936099,6.429169129,64.64431232,8.413996161,37.29102516,6.405724547,0.668529819,5.59235917,0.813365377,0.432465079,6.158967738,1.153437121,89.40790761,55.54753337,-0.062913802
6,C8,11:50:17,1079.500006,0,28.09737673,0.980402214,299.1021173,6.436317673,0.8251315,37.34654617,6,1.420000017,1,2.840000033,37.28086472,37.34654617,37.07806396,399.5053101,363.0158997,49.02983475,56.31225204,76.1648407,87.47078705,500.4278564,1499.301514,1738.779053,99.44532776,1.484230042,-1.431634426,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834046427,0.006436318,310.4965462,310.4308647,239.8882368,-0.521617712,6.425121861,64.60959007,8.297338029,37.31370544,6.413642182,0.72880868,5.599990361,0.813651821,0.472952414,29.74430809,0.823936686,89.83900583,349.6597524,0.072191334
7,C8,11:52:58,1241.000006,0,28.95385578,0.927683636,294.2694515,6.419810423,0.857927844,37.34632492,6,1.420000017,1,2.840000033,37.30170822,37.34632492,37.07530975,400.3295898,362.8294067,48.7172699,55.98209763,75.58753967,86.85874939,500.5279846,1499.358643,1747.678467,99.44458771,1.445381165,-1.439866543,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834213308,0.00641981,310.4963249,310.4517082,239.8973775,-0.509873559,6.425044461,64.60929257,8.627194941,37.32401657,6.417244581,0.699268248,5.567116617,0.850127964,0.453079071,29.26350428,0.811040798,89.28906653,349.0661304,0.074062263
8,C8,11:55:34,1396.500006,0,41.22757768,0.811554676,437.5368121,5.947727957,0.880693345,37.34470749,6,1.420000017,1,2.840000033,37.24634552,37.34470749,37.07681656,599.2039795,545.8825684,49.01363754,55.74699402,76.2769165,86.75494385,500.4481812,1499.968872,1712.481934,99.44545746,-1.164726257,-1.470887661,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834080302,0.005947728,310.4947075,310.3963455,239.9950142,-0.274406371,6.424478667,64.603038,8.856043979,37.2955265,6.40729528,0.631187395,5.543785322,0.863509958,0.407511421,43.51104843,0.801521861,88.65563032,526.2849524,0.06945015
9,C8,11:58:10,1553.000006,0,51.56259031,0.772343968,690.3667626,5.746217853,0.88444538,37.35366058,6,1.420000017,1,2.840000033,37.19242096,37.35366058,37.07937622,900.798645,833.2382813,49.23512268,55.7404213,76.8478775,86.99884796,500.4463196,1500.763306,1729.621338,99.44606781,-6.057853699,-1.386182308,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834077199,0.005746218,310.5036606,310.342421,240.1221235,-0.178889384,6.427611096,64.63414027,8.893718976,37.27304077,6.39945227,0.607211521,5.543165716,0.856286554,0.391541114,68.65425989,0.82853462,88.48909813,808.7278953,0.05641857
10,C8,12:00:47,1710.000006,0,56.59751832,0.917713722,983.0657406,6.165984197,0.830631551,37.34495926,6,1.420000017,1,2.840000033,37.29718399,37.34495926,37.0770607,1199.665405,1123.499634,49.27510071,56.25217819,76.47441101,87.29836273,500.4216309,1498.939941,1624.72937,99.4438858,-11.69701385,-1.450459957,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834036051,0.006165984,310.4949593,310.447184,239.8303853,-0.380797865,6.424566736,64.60494463,8.352766435,37.32107162,6.416215526,0.693588488,5.593935184,0.822280342,0.449265069,97.75987724,0.87500317,89.60009378,1096.595884,0.04624441
11,C8,12:03:23,1865.500006,0,59.41007803,1.009542061,1277.139101,6.505408882,0.816059915,37.34209061,6,1.420000017,1,2.840000033,37.37956619,37.34209061,37.07545471,1500.366211,1418.079102,49.02875137,56.38832092,75.75243378,87.1185379,500.4569702,1500.495972,1655.207153,99.44441223,-17.9081955,-1.440053463,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83409495,0.006505409,310.4920906,310.5295662,240.0793501,-0.539381153,6.423563346,64.59451267,8.206191744,37.3608284,6.430119864,0.744789748,5.607503431,0.822616433,0.48372943,127.0043472,0.900612032,90.02404332,1389.838396,0.038481707
