Campaign,Tree_tag,repeat,date,code branch,leaf,code leaf,leaf fresh weight,dry weight,Leaf_2018,Leaf area,LMA,resp,photo,day,month,monthday_code,SampleID
'C3',331,1,01-mars-16,'C3_331_1',L3,C3_331_1_L3,1.94,0.81,'T',98.05570722,82.60610453,-0.845,0.386,1,3,MAC01,T331_MAC01_L3
'C3',331,1,01-mars-16,'C3_331_1',L4,C3_331_1_L4,1.56,0.7,'T',93.05386261,75.22524916,-0.523,0.152,1,3,MAC01,T331_MAC01_L4
'C3',331,1,01-mars-16,'C3_331_1',L5,C3_331_1_L5,1.66,0.67,'T',82.17435254,81.53395546,-0.582,0.673,1,3,MAC01,T331_MAC01_L5
'C3',358,1,01-mars-16,'C3_358_1',L1,C3_358_1_L1,4.41,1.92,'T',146.2855456,131.2501513,-1.37,2.53,1,3,MAC01,T358_MAC01_L1
'C3',358,1,01-mars-16,'C3_358_1',L2,C3_358_1_L2,3.22,1.56,'T',104.1739098,149.7495873,-1.08,1.52,1,3,MAC01,T358_MAC01_L2
'C3',358,1,01-mars-16,'C3_358_1',L3,C3_358_1_L3,3.15,1.51,'T',102.4193168,147.4331256,-1.67,0.784,1,3,MAC01,T358_MAC01_L3
'C3',358,1,01-mars-16,'C3_358_1',L4,C3_358_1_L4,3.95,1.72,'T',122.3204457,140.6142685,-1.48,2.79,1,3,MAC01,T358_MAC01_L4
'C3',358,1,01-mars-16,'C3_358_1',L5,C3_358_1_L5,7.46,3.43,'T',281.1531764,121.9975546,-1.05,2.94,1,3,MAC01,T358_MAC01_L5
'C3',1477,1,01-mars-16,'C3_1477_1',L1,C3_1477_1_L1,5.67,2.55,'T',178.9064414,142.5325986,-1.1,5.28,1,3,MAC01,T1477_MAC01_L1
'C3',1477,1,01-mars-16,'C3_1477_1',L2,C3_1477_1_L2,3.8,1.79,'T',120.3002287,148.7943971,-0.56,4.93,1,3,MAC01,T1477_MAC01_L2
'C3',1477,1,01-mars-16,'C3_1477_1',L3,C3_1477_1_L3,5.46,2.5,'T',158.3250203,157.9030273,-1.57,5.45,1,3,MAC01,T1477_MAC01_L3
'C3',1477,1,01-mars-16,'C3_1477_1',L4,C3_1477_1_L4,4.1,2.02,'T',131.0550432,154.1337098,-0.95,4.12,1,3,MAC01,T1477_MAC01_L4
'C3',1477,1,01-mars-16,'C3_1477_1',L5,C3_1477_1_L5,3.74,1.81,'T',122.8893234,147.2870018,-1.18,4.31,1,3,MAC01,T1477_MAC01_L5
'C3',238,1,01-mars-16,'C3_238_1',L1,C3_238_1_L1,0.73,0.34,'T',34.68966281,98.01190685,-0.539,3.16,1,3,MAC01,T238_MAC01_L1
'C3',238,1,01-mars-16,'C3_238_1',L2,C3_238_1_L2,0.76,0.38,'T',32.94613739,115.3397728,-0.827,0.568,1,3,MAC01,T238_MAC01_L2
'C3',238,1,01-mars-16,'C3_238_1',L3,C3_238_1_L3,0.63,0.27,'T',28.03578543,96.3054881,-0.641,0.839,1,3,MAC01,T238_MAC01_L3
'C3',238,1,01-mars-16,'C3_238_1',L4,C3_238_1_L4,0.74,0.26,'T',30.67505349,84.7594284,-0.871,1.49,1,3,MAC01,T238_MAC01_L4
'C3',238,1,01-mars-16,'C3_238_1',L5,C3_238_1_L5,1,0.47,'T',38.32944735,122.6211262,-1.06,0.636,1,3,MAC01,T238_MAC01_L5
'C3',235,1,01-mars-16,'C3_235_1',L1,C3_235_1_L1,1.15,0.33,'T',55.65623847,59.29254457,-0.584,1.94,1,3,MAC01,T235_MAC01_L1
'C3',235,1,01-mars-16,'C3_235_1',L2,C3_235_1_L2,1.08,0.4,'T',49.21559802,81.27504614,-0.456,5.32,1,3,MAC01,T235_MAC01_L2
'C3',235,1,01-mars-16,'C3_235_1',L3,C3_235_1_L3,1.4,0.48,'T',56.73349074,84.60611074,-0.365,2.42,1,3,MAC01,T235_MAC01_L3
'C3',235,1,01-mars-16,'C3_235_1',L4,C3_235_1_L4,1.57,0.65,'T',70.61086106,92.05382717,-0.704,0.89,1,3,MAC01,T235_MAC01_L4
'C3',235,1,01-mars-16,'C3_235_1',L5,C3_235_1_L5,1.27,0.51,'T',64.63653804,78.90274069,-0.328,0.236,1,3,MAC01,T235_MAC01_L5
'C3',239,1,01-mars-16,'C3_239_1',L1,C3_239_1_L1,1.32,0.66,'T',48.85700583,135.0880982,-0.977,1.15,1,3,MAC01,T239_MAC01_L1
'C3',239,1,01-mars-16,'C3_239_1',L2,C3_239_1_L2,1.23,0.66,'T',46.14026415,143.042094,-0.585,0.211,1,3,MAC01,T239_MAC01_L2
'C3',239,1,01-mars-16,'C3_239_1',L3,C3_239_1_L3,1.4,0.64,'T',52.075,122.8996639,-0.711,-0.0514,1,3,MAC01,T239_MAC01_L3
'C3',239,1,01-mars-16,'C3_239_1',L4,C3_239_1_L4,1.77,0.78,'T',66.20667011,117.8129029,-0.479,0.0505,1,3,MAC01,T239_MAC01_L4
'C3',239,1,01-mars-16,'C3_239_1',L5,C3_239_1_L5,1.72,0.75,'T',68.24607098,109.8964364,-0.424,0.0891,1,3,MAC01,T239_MAC01_L5
'C3',246,1,02-mars-16,'C3_246_1',L1,C3_246_1_L1,7.44,2.89,'T',319.2803808,90.51605341,-1.22,3.73,2,3,MAC02,T246_MAC02_L1
'C3',246,1,02-mars-16,'C3_246_1',L2,C3_246_1_L2,8.59,3.32,'T',367.6801446,90.29587398,-1.33,4.73,2,3,MAC02,T246_MAC02_L2
'C3',246,1,02-mars-16,'C3_246_1',L3,C3_246_1_L3,6.7,2.55,'T',290.626946,87.74134796,-1.15,5.22,2,3,MAC02,T246_MAC02_L3
'C3',246,1,02-mars-16,'C3_246_1',L4,C3_246_1_L4,3.06,1.17,'T',122.8753044,95.21848232,-1.28,6.47,2,3,MAC02,T246_MAC02_L4
'C3',246,1,02-mars-16,'C3_246_1',L5,C3_246_1_L5,4.88,1.89,'T',220.9000959,85.55903936,-1.01,4.87,2,3,MAC02,T246_MAC02_L5
'C3',177,1,02-mars-16,'C3_177_1',L1,C3_177_1_L1,1.08,0.43,'T',39.40005903,109.1368923,-0.156,0.347,2,3,MAC02,T177_MAC02_L1
'C3',177,1,02-mars-16,'C3_177_1',L2,C3_177_1_L2,1.46,0.72,'T',47.26473843,152.3334359,-0.584,0.403,2,3,MAC02,T177_MAC02_L2
'C3',177,1,02-mars-16,'C3_177_1',L3,C3_177_1_L3,1.2,0.6,'T',45.74109053,131.173086,-0.109,0.366,2,3,MAC02,T177_MAC02_L3
'C3',177,1,02-mars-16,'C3_177_1',L4,C3_177_1_L4,0.96,0.38,'T',37.98266067,100.0456506,-0.301,0.225,2,3,MAC02,T177_MAC02_L4
'C3',177,1,02-mars-16,'C3_177_1',L5,C3_177_1_L5,1.32,0.35,'T',44.95528665,77.85513698,-0.0216,0.115,2,3,MAC02,T177_MAC02_L5
'C3',327,1,02-mars-16,'C3_327_1',L1,C3_327_1_L1,1.45,0.71,'T',41.59883421,170.67786,-0.729,1.08,2,3,MAC02,T327_MAC02_L1
'C3',327,1,02-mars-16,'C3_327_1',L2,C3_327_1_L2,1.32,0.69,'T',35.58392976,193.9077569,-1.01,1.04,2,3,MAC02,T327_MAC02_L2
'C3',327,1,02-mars-16,'C3_327_1',L3,C3_327_1_L3,1.73,0.92,'T',53.93411053,170.5785061,-0.808,0.462,2,3,MAC02,T327_MAC02_L3
'C3',327,1,02-mars-16,'C3_327_1',L4,C3_327_1_L4,2.01,1.1,'T',68.32649598,160.9917184,-0.911,0.0817,2,3,MAC02,T327_MAC02_L4
'C3',327,1,02-mars-16,'C3_327_1',L5,C3_327_1_L5,1.65,0.76,'T',50.16372759,151.5038927,-0.716,1.98,2,3,MAC02,T327_MAC02_L5
'C3',345,1,02-mars-16,'C3_345_1',L1,C3_345_1_L1,1.85,0.75,'T',124.3133624,60.3314065,-0.76,0.247,2,3,MAC02,T345_MAC02_L1
'C3',345,1,02-mars-16,'C3_345_1',L2,C3_345_1_L2,0.79,0.34,'T',52.45399543,64.81870394,-0.714,0.39,2,3,MAC02,T345_MAC02_L2
'C3',345,1,02-mars-16,'C3_345_1',L3,C3_345_1_L3,0.95,0.43,'T',66.77923707,64.39127173,-0.848,0.212,2,3,MAC02,T345_MAC02_L3
'C3',345,1,02-mars-16,'C3_345_1',L4,C3_345_1_L4,1.4,0.54,'T',91.57891242,58.96553974,-0.935,0.612,2,3,MAC02,T345_MAC02_L4
'C3',345,1,02-mars-16,'C3_345_1',L5,C3_345_1_L5,0.9,0.38,'T',69.46646499,54.70265402,-0.15,-0.39,2,3,MAC02,T345_MAC02_L5
'C3',330,1,02-mars-16,'C3_330_1',L1,C3_330_1_L1,5.01,2.11,'T',153.2907105,137.6469581,-1.58,2.71,2,3,MAC02,T330_MAC02_L1
'C3',330,1,02-mars-16,'C3_330_1',L2,C3_330_1_L2,2.52,1.14,'T',85.6031137,133.1727259,-1.1,2.76,2,3,MAC02,T330_MAC02_L2
'C3',330,1,02-mars-16,'C3_330_1',L3,C3_330_1_L3,2.16,0.98,'T',66.94746551,146.3834355,-0.998,7.44,2,3,MAC02,T330_MAC02_L3
'C3',330,1,02-mars-16,'C3_330_1',L4,C3_330_1_L4,1.77,0.71,'T',59.35136132,119.6265737,-0.722,7.02,2,3,MAC02,T330_MAC02_L4
'C3',330,1,02-mars-16,'C3_330_1',L5,C3_330_1_L5,1.8,0.71,'T',52.41046263,135.4691343,-0.822,5.56,2,3,MAC02,T330_MAC02_L5
'C3',219,1,02-mars-16,'C3_219_1',L1,C3_219_1_L1,7.62,2.89,'T',291.5669593,99.1195987,-1.05,0.125,2,3,MAC02,T219_MAC02_L1
'C3',219,1,02-mars-16,'C3_219_1',L2,C3_219_1_L2,7.41,2.88,'T',292.4287612,98.48552475,-1.97,0.239,2,3,MAC02,T219_MAC02_L2
'C3',219,1,02-mars-16,'C3_219_1',L3,C3_219_1_L3,4.85,1.78,'T',185.5359699,95.93827013,-1.35,0.16,2,3,MAC02,T219_MAC02_L3
'C3',219,1,02-mars-16,'C3_219_1',L4,C3_219_1_L4,6.63,2.77,'T',248.2770604,111.5689059,-1.33,0.122,2,3,MAC02,T219_MAC02_L4
'C3',219,1,02-mars-16,'C3_219_1',L5,C3_219_1_L5,6.36,3.45,'T',256.5630488,134.4698707,-1.11,0.113,2,3,MAC02,T219_MAC02_L5
'C3',385,1,02-mars-16,'C3_385_1',L1,C3_385_1_L1,2.65,1.03,'T',120.5481443,85.4430407,-0.411,0.531,2,3,MAC02,T385_MAC02_L1
'C3',385,1,02-mars-16,'C3_385_1',L2,C3_385_1_L2,2.84,1.51,'T',123.5415775,122.2260579,-0.699,0.205,2,3,MAC02,T385_MAC02_L2
'C3',385,1,02-mars-16,'C3_385_1',L3,C3_385_1_L3,1.86,0.7,'T',79.26577142,88.31050117,-0.532,0.269,2,3,MAC02,T385_MAC02_L3
'C3',385,1,02-mars-16,'C3_385_1',L4,C3_385_1_L4,2.05,0.87,'T',93.83597727,92.71497194,-0.246,0.326,2,3,MAC02,T385_MAC02_L4
'C3',385,1,02-mars-16,'C3_385_1',L5,C3_385_1_L5,2.04,0.92,'T',80.91632849,113.6976945,-0.624,0.104,2,3,MAC02,T385_MAC02_L5
'C3',295,1,02-mars-16,'C3_295_1',L1,C3_295_1_L1,5.72,3.02,'T',232.8775179,129.6819043,-0.374,1.21,2,3,MAC02,T295_MAC02_L1
'C3',295,1,02-mars-16,'C3_295_1',L2,C3_295_1_L2,2.29,1.25,'T',99.96229617,125.0471476,-0.647,1.01,2,3,MAC02,T295_MAC02_L2
'C3',295,1,02-mars-16,'C3_295_1',L3,C3_295_1_L3,4.03,2.09,'T',189.0540102,110.5504188,-0.57,1.4,2,3,MAC02,T295_MAC02_L3
'C3',295,1,02-mars-16,'C3_295_1',L4,C3_295_1_L4,3.72,2.82,'T',163.0324651,172.9716838,-0.47,0.726,2,3,MAC02,T295_MAC02_L4
'C3',295,1,02-mars-16,'C3_295_1',L5,C3_295_1_L5,3,1.59,'T',120.6293072,131.808765,-0.516,0.308,2,3,MAC02,T295_MAC02_L5
'C3',281,1,02-mars-16,'C3_281_1',L1,C3_281_1_L1,3.94,1.96,'T',207.8225485,94.31122918,-0.233,0.0945,2,3,MAC02,T281_MAC02_L1
'C3',281,1,02-mars-16,'C3_281_1',L2,C3_281_1_L2,4.84,2.3,'T',259.3786616,88.67344699,-0.54,0.137,2,3,MAC02,T281_MAC02_L2
'C3',281,1,02-mars-16,'C3_281_1',L3,C3_281_1_L3,3.68,1.64,'T',177.5716815,92.35706877,-0.272,0.151,2,3,MAC02,T281_MAC02_L3
'C3',281,1,02-mars-16,'C3_281_1',L4,C3_281_1_L4,5.54,2.59,'T',290.1556113,89.26244743,-0.233,0.0284,2,3,MAC02,T281_MAC02_L4
'C3',281,1,02-mars-16,'C3_281_1',L5,C3_281_1_L5,3.47,1.65,'T',162.5425367,101.5118893,-0.354,0.137,2,3,MAC02,T281_MAC02_L5
'C3',42,1,03-mars-16,'C3_42_1',L1,C3_42_1_L1,3.22,1.66,'T',148.4194643,111.8451685,-0.516,0.138,3,3,MAC03,T42_MAC03_L1
'C3',42,1,03-mars-16,'C3_42_1',L2,C3_42_1_L2,1.95,0.92,'T',94.71401166,97.13451937,-0.626,3.75,3,3,MAC03,T42_MAC03_L2
'C3',42,1,03-mars-16,'C3_42_1',L3,C3_42_1_L3,3.49,1.83,'T',157.6853095,116.0539308,-0.622,1.08,3,3,MAC03,T42_MAC03_L3
'C3',42,1,03-mars-16,'C3_42_1',L4,C3_42_1_L4,2.58,1.32,'T',115.9174353,113.874155,-0.582,1.12,3,3,MAC03,T42_MAC03_L4
'C3',42,1,03-mars-16,'C3_42_1',L5,C3_42_1_L5,2.12,0.99,'T',96.86556482,102.2035025,-0.464,0.216,3,3,MAC03,T42_MAC03_L5
'C3',1,1,03-mars-16,'C3_1_1',L1,C3_1_1_L1,5.9,2.53,'T',245.7254482,102.9604389,-1.17,10.9,3,3,MAC03,T1_MAC03_L1
'C3',1,1,03-mars-16,'C3_1_1',L2,C3_1_1_L2,3.99,1.57,'T',156.1727293,100.5297152,-1.01,10.6,3,3,MAC03,T1_MAC03_L2
'C3',1,1,03-mars-16,'C3_1_1',L3,C3_1_1_L3,3.83,1.43,'T',156.2929979,91.49482185,-1.07,9.15,3,3,MAC03,T1_MAC03_L3
'C3',1,1,03-mars-16,'C3_1_1',L4,C3_1_1_L4,5.34,2.17,'T',216.2096215,100.3655612,-1.03,7.64,3,3,MAC03,T1_MAC03_L4
'C3',1,1,03-mars-16,'C3_1_1',L5,C3_1_1_L5,2.86,1.15,'T',124.5930052,92.30052668,-0.752,7.46,3,3,MAC03,T1_MAC03_L5
'C3',156,1,03-mars-16,'C3_156_1',L1,C3_156_1_L1,7.1,3.3,'T',244.0344573,135.2268051,-1.05,2.52,3,3,MAC03,T156_MAC03_L1
'C3',156,1,03-mars-16,'C3_156_1',L2,C3_156_1_L2,9.59,4.36,'T',318.011953,137.1017648,-1.07,2.34,3,3,MAC03,T156_MAC03_L2
'C3',156,1,03-mars-16,'C3_156_1',L3,C3_156_1_L3,3.54,1.65,'T',125.7867631,131.1743748,-1.4,2.18,3,3,MAC03,T156_MAC03_L3
'C3',156,1,03-mars-16,'C3_156_1',L4,C3_156_1_L4,8.66,4.12,'T',278.0275954,148.1867292,-1.26,2.92,3,3,MAC03,T156_MAC03_L4
'C3',156,1,03-mars-16,'C3_156_1',L5,C3_156_1_L5,4.56,2.26,'T',138.7005829,162.9409158,-1.56,1.19,3,3,MAC03,T156_MAC03_L5
'C3',22,1,03-mars-16,'C3_22_1',L1,C3_22_1_L1,0.75,0.22,'T',29.05991293,75.70566386,-0.329,0.327,3,3,MAC03,T22_MAC03_L1
'C3',22,1,03-mars-16,'C3_22_1',L2,C3_22_1_L2,1.8,0.74,'T',66.25462997,111.6903076,-0.586,0.628,3,3,MAC03,T22_MAC03_L2
'C3',22,1,03-mars-16,'C3_22_1',L3,C3_22_1_L3,1.64,0.72,'T',60.28916107,119.4244516,-0.621,0.965,3,3,MAC03,T22_MAC03_L3
'C3',22,1,03-mars-16,'C3_22_1',L4,C3_22_1_L4,0.82,0.38,'T',34.32738139,110.6988021,-0.321,0.73,3,3,MAC03,T22_MAC03_L4
'C3',22,1,03-mars-16,'C3_22_1',L5,C3_22_1_L5,1.01,0.47,'T',38.96325537,120.6264712,-0.297,0.457,3,3,MAC03,T22_MAC03_L5
'C3',8,1,03-mars-16,'C3_8_1',L1,C3_8_1_L1,1.77,0.67,'T',58.05128016,115.4151981,-1.49,1.24,3,3,MAC03,T8_MAC03_L1
'C3',8,1,03-mars-16,'C3_8_1',L2,C3_8_1_L2,1.71,0.72,'T',57.07511252,126.1495542,-0.865,0.637,3,3,MAC03,T8_MAC03_L2
'C3',8,1,03-mars-16,'C3_8_1',L3,C3_8_1_L3,2.63,1.04,'T',83.94591603,123.8892908,-1.16,0.642,3,3,MAC03,T8_MAC03_L3
'C3',8,1,03-mars-16,'C3_8_1',L4,C3_8_1_L4,1.6,0.54,'T',54.17390984,99.67897861,-1.01,0.165,3,3,MAC03,T8_MAC03_L4
'C3',8,1,03-mars-16,'C3_8_1',L5,C3_8_1_L5,1.42,0.46,'T',50.5326496,91.03025542,-1.28,1.03,3,3,MAC03,T8_MAC03_L5
'C3',21,1,03-mars-16,'C3_21_1',L1,C3_21_1_L1,1.05,0.47,'T',42.05408397,111.7608459,-0.672,0.11,3,3,MAC03,T21_MAC03_L1
'C3',21,1,03-mars-16,'C3_21_1',L2,C3_21_1_L2,1.6,0.69,'T',55.76912861,123.7243646,-0.485,0.142,3,3,MAC03,T21_MAC03_L2
'C3',21,1,03-mars-16,'C3_21_1',L3,C3_21_1_L3,1.26,0.48,'T',49.62215008,96.73099598,-1.21,0.241,3,3,MAC03,T21_MAC03_L3
'C3',21,1,03-mars-16,'C3_21_1',L4,C3_21_1_L4,1.16,0.56,'T',41.457906,135.0767692,-0.81,0.179,3,3,MAC03,T21_MAC03_L4
'C3',21,1,03-mars-16,'C3_21_1',L5,C3_21_1_L5,0.72,0.27,'T',27.22268133,99.18200075,-0.471,0.107,3,3,MAC03,T21_MAC03_L5
'C3',31,1,03-mars-16,'C3_31_1',L1,C3_31_1_L1,5.07,1.98,'T',200.3740131,98.81520909,-0.375,3.35,3,3,MAC03,T31_MAC03_L1
'C3',31,1,03-mars-16,'C3_31_1',L2,C3_31_1_L2,6.66,2.77,'T',231.9648048,119.4146673,-0.705,0.633,3,3,MAC03,T31_MAC03_L2
'C3',31,1,03-mars-16,'C3_31_1',L3,C3_31_1_L3,6.94,2.89,'T',271.9965321,106.2513547,-0.334,0.214,3,3,MAC03,T31_MAC03_L3
'C3',31,1,03-mars-16,'C3_31_1',L4,C3_31_1_L4,7.61,3.61,'T',285.8982513,126.2686982,-1.03,0.457,3,3,MAC03,T31_MAC03_L4
'C3',31,1,03-mars-16,'C3_31_1',L5,C3_31_1_L5,4.68,2.15,'T',184.8313289,116.3222714,-0.774,0.159,3,3,MAC03,T31_MAC03_L5
'C3',16,1,03-mars-16,'C3_16_1',L1,C3_16_1_L1,1.5,0.53,'T',60.47362208,87.64151737,-0.301,0.135,3,3,MAC03,T16_MAC03_L1
'C3',16,1,03-mars-16,'C3_16_1',L2,C3_16_1_L2,1.55,0.54,'T',61.7729654,87.41688156,-0.351,0.135,3,3,MAC03,T16_MAC03_L2
'C3',16,1,03-mars-16,'C3_16_1',L3,C3_16_1_L3,2.32,0.86,'T',87.16660518,98.66163747,-0.804,0.271,3,3,MAC03,T16_MAC03_L3
'C3',16,1,03-mars-16,'C3_16_1',L4,C3_16_1_L4,1.63,0.59,'T',61.61728031,95.7523599,-0.555,0.224,3,3,MAC03,T16_MAC03_L4
'C3',16,1,03-mars-16,'C3_16_1',L5,C3_16_1_L5,1.5,0.6,'T',55.53449421,108.0409588,-0.562,0.0415,3,3,MAC03,T16_MAC03_L5
'C3',61,1,03-mars-16,'C3_61_1',L1,C3_61_1_L1,2.26,0.95,'T',87.23670036,108.8991211,-0.814,0.216,3,3,MAC03,T61_MAC03_L1
'C3',61,1,03-mars-16,'C3_61_1',L2,C3_61_1_L2,1.7,0.84,'T',67.29056297,124.8317688,-0.247,0.256,3,3,MAC03,T61_MAC03_L2
'C3',61,1,03-mars-16,'C3_61_1',L3,C3_61_1_L3,0.72,0.39,'T',27.81148085,140.2298576,-0.345,2.59,3,3,MAC03,T61_MAC03_L3
'C3',61,1,03-mars-16,'C3_61_1',L4,C3_61_1_L4,NaN,NaN,'NaN',NaN,NaN,NaN,NaN,3,3,MAC03,T61_MAC03_L4
'C3',61,1,03-mars-16,'C3_61_1',L5,C3_61_1_L5,NaN,NaN,'NaN',NaN,NaN,NaN,NaN,3,3,MAC03,T61_MAC03_L5
'C3',83,1,04-mars-16,'C3_83_1',L1,C3_83_1_L1,2.33,0.97,'T',90.32236405,107.3931147,-1.11,6.25,4,3,MAC04,T83_MAC04_L1
'C3',83,1,04-mars-16,'C3_83_1',L2,C3_83_1_L2,1.81,0.78,'T',70.67579134,110.3631081,-1.03,7.07,4,3,MAC04,T83_MAC04_L2
'C3',83,1,04-mars-16,'C3_83_1',L3,C3_83_1_L3,3.14,1.31,'T',111.5265255,117.4608457,-0.827,3.96,4,3,MAC04,T83_MAC04_L3
'C3',83,1,04-mars-16,'C3_83_1',L4,C3_83_1_L4,2.24,0.72,'T',97.321,73.98197717,-1.23,3.25,4,3,MAC04,T83_MAC04_L4
'C3',83,1,04-mars-16,'C3_83_1',L5,C3_83_1_L5,2.77,1.17,'T',96.66856047,121.0321116,-1.21,1.61,4,3,MAC04,T83_MAC04_L5
'C3',69,1,04-mars-16,'C3_69_1',L1,C3_69_1_L1,3.12,1.36,'T',175.9277651,77.304455,-0.166,0.123,4,3,MAC04,T69_MAC04_L1
'C3',69,1,04-mars-16,'C3_69_1',L2,C3_69_1_L2,1.4,0.69,'T',68.80683244,100.2807389,-0.483,0.104,4,3,MAC04,T69_MAC04_L2
'C3',69,1,04-mars-16,'C3_69_1',L3,C3_69_1_L3,1.8,0.78,'T',109.9172877,70.9624497,-0.346,0.0412,4,3,MAC04,T69_MAC04_L3
'C3',69,1,04-mars-16,'C3_69_1',L4,C3_69_1_L4,0.88,0.49,'T',47.78786984,102.5364808,-0.327,0.534,4,3,MAC04,T69_MAC04_L4
'C3',69,1,04-mars-16,'C3_69_1',L5,C3_69_1_L5,0.94,0.39,'T',62.77790895,62.123764,-0.214,0.228,4,3,MAC04,T69_MAC04_L5
'C3',118,1,04-mars-16,'C3_118_1',L1,C3_118_1_L1,0.86,0.26,'T',36.77112079,70.70766254,-1.09,10.1,4,3,MAC04,T118_MAC04_L1
'C3',118,1,04-mars-16,'C3_118_1',L2,C3_118_1_L2,1.08,0.55,'T',42.89079909,128.2326307,-0.902,6.36,4,3,MAC04,T118_MAC04_L2
'C3',118,1,04-mars-16,'C3_118_1',L3,C3_118_1_L3,0.9,0.42,'T',38.62679849,108.7328012,-0.758,5.52,4,3,MAC04,T118_MAC04_L3
'C3',118,1,04-mars-16,'C3_118_1',L4,C3_118_1_L4,0.76,0.36,'T',33.3703977,107.8800448,-1.06,5.04,4,3,MAC04,T118_MAC04_L4
'C3',118,1,04-mars-16,'C3_118_1',L5,C3_118_1_L5,0.71,0.35,'T',33.84925847,103.3996063,-0.673,4.52,4,3,MAC04,T118_MAC04_L5
'C3',119,1,04-mars-16,'C3_119_1',L1,C3_119_1_L1,2.44,1.11,'T',97.60488453,113.7238167,-1.26,21.1,4,3,MAC04,T119_MAC04_L1
'C3',119,1,04-mars-16,'C3_119_1',L2,C3_119_1_L2,1.91,1.08,'T',69.88039548,154.5497836,-0.779,12.4,4,3,MAC04,T119_MAC04_L2
'C3',119,1,04-mars-16,'C3_119_1',L3,C3_119_1_L3,2.17,0.9,'T',92.86940161,96.91028309,-0.847,11.3,4,3,MAC04,T119_MAC04_L3
'C3',119,1,04-mars-16,'C3_119_1',L4,C3_119_1_L4,2.8,1.46,'T',107.4919944,135.8240684,-1.22,4.29,4,3,MAC04,T119_MAC04_L4
'C3',119,1,04-mars-16,'C3_119_1',L5,C3_119_1_L5,1.87,1.05,'T',83.82122039,125.2666085,-1.43,1.18,4,3,MAC04,T119_MAC04_L5
'C3',108,1,04-mars-16,'C3_108_1',L1,C3_108_1_L1,8.37,3.35,'T',432.9585331,77.37461544,-0.548,8.5,4,3,MAC04,T108_MAC04_L1
'C3',108,1,04-mars-16,'C3_108_1',L2,C3_108_1_L2,8.4,3.54,'T',433.7930347,81.6057363,-0.458,11.2,4,3,MAC04,T108_MAC04_L2
'C3',108,1,04-mars-16,'C3_108_1',L3,C3_108_1_L3,7.38,2.84,'T',373.7015421,75.99647526,-0.525,14.4,4,3,MAC04,T108_MAC04_L3
'C3',108,1,04-mars-16,'C3_108_1',L4,C3_108_1_L4,6.47,2.45,'T',311.1795913,78.73266977,-0.313,9.39,4,3,MAC04,T108_MAC04_L4
'C3',108,1,04-mars-16,'C3_108_1',L5,C3_108_1_L5,8.7,3.78,'T',455.4185789,83.0005664,-0.536,8.14,4,3,MAC04,T108_MAC04_L5
'C3',79,1,04-mars-16,'C3_79_1',L1,C3_79_1_L1,3.89,1.75,'T',108.8710249,160.7406564,-1.36,5.04,4,3,MAC04,T79_MAC04_L1
'C3',79,1,04-mars-16,'C3_79_1',L2,C3_79_1_L2,1.99,0.87,'T',57.37910426,151.6231407,-1.23,4.05,4,3,MAC04,T79_MAC04_L2
'C3',79,1,04-mars-16,'C3_79_1',L3,C3_79_1_L3,2.96,1.36,'T',88.07489117,154.4140426,-1.05,5.33,4,3,MAC04,T79_MAC04_L3
'C3',79,1,04-mars-16,'C3_79_1',L4,C3_79_1_L4,2.75,1.11,'T',78.84298679,140.7861428,-1.94,1.56,4,3,MAC04,T79_MAC04_L4
'C3',79,1,04-mars-16,'C3_79_1',L5,C3_79_1_L5,2.45,1.19,'T',71.13177894,167.2951271,-1.06,1.95,4,3,MAC04,T79_MAC04_L5
'C3',21,2,04-mars-16,'C3_21_2',L1,C3_21_2_L1,1.27,0.36,'T',51.51545783,69.88193742,-1.04,0.222,4,3,MAC04,T21_MAC04_L1
'C3',21,2,04-mars-16,'C3_21_2',L2,C3_21_2_L2,0.94,0.49,'T',37.0227256,132.3511416,-0.474,0.144,4,3,MAC04,T21_MAC04_L2
'C3',21,2,04-mars-16,'C3_21_2',L3,C3_21_2_L3,1.87,0.65,'T',73.42130894,88.5301569,-0.484,0.0145,4,3,MAC04,T21_MAC04_L3
'C3',21,2,04-mars-16,'C3_21_2',L4,C3_21_2_L4,1.59,0.78,'T',56.35054969,138.4192354,-0.661,0.114,4,3,MAC04,T21_MAC04_L4
'C3',21,2,04-mars-16,'C3_21_2',L5,C3_21_2_L5,1.71,0.7,'T',60.08035121,116.5106372,-0.448,0.118,4,3,MAC04,T21_MAC04_L5
'C3',101,1,05-mars-16,'C3_101_1',L1,C3_101_1_L1,21.56,7.16,'T',757.4748764,94.52458719,-1.33,6.61,5,3,MAC05,T101_MAC05_L1
'C3',101,1,05-mars-16,'C3_101_1',L2,C3_101_1_L2,9.1,3.06,'T',345.8849701,88.46871835,-2,5.08,5,3,MAC05,T101_MAC05_L2
'C3',101,1,05-mars-16,'C3_101_1',L3,C3_101_1_L3,16.07,5.79,'T',598.8878477,96.67920333,-1.77,4.84,5,3,MAC05,T101_MAC05_L3
'C3',101,1,05-mars-16,'C3_101_1',L4,C3_101_1_L4,22.51,8.39,'T',808.062938,103.8285461,-1.44,1.81,5,3,MAC05,T101_MAC05_L4
'C3',101,1,05-mars-16,'C3_101_1',L5,C3_101_1_L5,22.19,7.5,'T',795.9180255,94.2308097,-1.56,1.84,5,3,MAC05,T101_MAC05_L5
