ID,Year,Fertilisation,Season,Site,Plot,Tree,Rep,Family,Genus,Species,Photosynthesis,Vcmax,Jmax,Rd,Vcmax_TPU,Jmax_TPU,TPU,Asat,Cond,SLA,C,N,P,K,Ca,Mg,Mn,Phenol_Perc,Phenol,Tannin_Perc,Tannin,CII,Height,Diameter10cm,Diameter50cm,LAI,Herbivory
(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(cm² g-1),(%),(%),(%),(%),(%),(%),(%),(%),(mg g-1),(%),(mg g-1),(/),(cm),(mm),(mm),(m² m-2),(%)
2016_dry_PAR-B2_LP10_NA,2016,NP,dry,PAR,B2,LP10,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5044632,1.575976729,0.035175879,0.477964824,0.359015075,0.152615578,NA,9.649279487,96.49279487,0.020075558,0.200755585,1,244,17.14,12.7,NA,NA
2016_dry_PAR-B3_AL1_A-Ci,2016,P,dry,PAR,B3,AL1,1,Chrysobalanaceae,Licania,alba,A-Ci,14.451,33.101,0.983,14.412,33.283,NA,4.81041385,0.245941257,112.6399507,46.89447021,1.238455296,0.031468531,0.33141317,0.288557692,0.20629662,NA,6.147440043,61.47440043,0.037025511,0.370255109,1,122.8,9.17,7.24,6.2,20.5
2016_dry_PAR-B3_AL2_NA,2016,P,dry,PAR,B3,AL2,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.79987717,1.246326327,0.042649537,0.777930708,0.144259688,0.143811078,NA,4.074020696,40.74020696,-0.003576593,-0.035765927,1,189.7,5.55,10.7,NA,NA
2016_dry_PAR-B3_AL3_A-Ci,2016,P,dry,PAR,B3,AL3,1,Chrysobalanaceae,Licania,alba,A-Ci,15.456,35.024,0.682,15.228,34.863,NA,4.705923344,0.119032031,119.8005215,45.21274185,1.677449942,0.036755583,0.349506048,0.353814361,0.21458049,NA,-0.601385754,-6.013857538,0.025795669,0.257956689,1,164.3,13.25,11.56,7.72,9.196428571
2016_dry_PAR-B3_AL4_NA,2016,P,dry,PAR,B3,AL4,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.44399643,1.46609652,0.034166298,0.242159443,0.29574414,0.333429898,NA,0.998471378,9.984713776,-0.022004697,-0.220046975,1,117.9,10.55,7.45,NA,NA
2016_dry_PAR-B3_AL5_A-Ci,2016,P,dry,PAR,B3,AL5,1,Chrysobalanaceae,Licania,alba,A-Ci,17.224,34.935,1.118,17.405,35.232,NA,4.398023965,0.150477923,123.793995,46.78147507,2.092236757,0.043813498,0.677451923,0.175507075,0.172780298,NA,1.823630137,18.23630137,-0.009097814,-0.090978136,1,148.5,11.14,9.15,7.92,15.75
2016_dry_PAR-B3_AL6_A-Ci,2016,P,dry,PAR,B3,AL6,1,Chrysobalanaceae,Licania,alba,A-Ci,18.568,43.996,1.084,18.363,44.101,NA,4.967718979,0.167181688,119.3663184,45.22641754,2.231061459,0.030900305,0.264411241,0.392140132,0.233243896,NA,3.651516452,36.51516452,0.039173623,0.391736232,1,187.3,10.48,8.1,7.86,19.5
2016_dry_PAR-B3_AL7_A-Ci,2016,P,dry,PAR,B3,AL7,1,Chrysobalanaceae,Licania,alba,A-Ci,11.818,27.018,0.701,11.588,26.776,NA,3.986038217,0.183098167,133.0848708,45.67520905,1.842167497,0.037793667,0.540707354,0.333741062,0.227709397,NA,3.733343184,37.33343184,0.03853199,0.385319902,1,74.1,6.58,3.12,7.28,25.25
2016_dry_PAR-B3_AL8_NA,2016,P,dry,PAR,B3,AL8,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.63255692,2.338775158,0.033994998,0.32222804,0.320943264,0.202471866,NA,5.221644222,52.21644222,0.288921593,2.88921593,1,68.5,5.08,2.3,NA,NA
2016_dry_PAR-B3_AL9_NA,2016,P,dry,PAR,B3,AL9,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.26200485,1.632188797,0.031400966,0.374978261,0.2847657,0.277683575,NA,5.245836779,52.45836779,0.097935489,0.979354891,1,121.8,11.46,9.11,NA,NA
2016_dry_PAR-B3_AL10_NA,2016,P,dry,PAR,B3,AL10,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.86722946,1.268406749,0.036073826,0.229672819,0.346736577,0.219689597,NA,3.971411839,39.71411839,0.167050997,1.670509975,1,82.4,5.22,3.8,NA,NA
2016_dry_PAR-B3_IH1_Asat,2016,P,dry,PAR,B3,IH1,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,3.863493102,0.10496943,133.20625,49.96041107,3.431424379,0.049816766,0.499792716,0.756448694,0.358742556,NA,3.711995071,37.11995071,0.320725955,3.207259554,1,88.4,11.04,7.34,7.25,21.09756098
2016_dry_PAR-B3_IH2_NA,2016,P,dry,PAR,B3,IH2,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.83204651,1.916787982,0.058528037,0.991377336,0.496882009,0.207154206,NA,4.971337883,49.71337883,0.220728164,2.207281638,1,172.1,19.49,15.2,NA,NA
2016_dry_PAR-B3_IH3_NA,2016,P,dry,PAR,B3,IH3,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.86245346,2.238549232,0.047745358,0.590965328,0.603617848,0.28465612,NA,5.846978763,58.46978763,0.247520483,2.475204825,1,100.9,11.74,7.86,NA,NA
2016_dry_PAR-B3_IH4_Asat,2016,P,dry,PAR,B3,IH4,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,3.734707298,0.078432296,115.2359768,48.73012161,1.694788098,0.040337711,0.545358818,0.722310038,0.257178705,NA,7.470120057,74.70120057,0.147714654,1.47714654,1,108.3,14.76,10.22,7.4,29.875
2016_dry_PAR-B3_IH5_Asat,2016,P,dry,PAR,B3,IH5,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,3.313196815,0.059173558,134.1285956,49.42002106,4.83178091,0.051843318,0.698531549,0.660917228,0.302182737,NA,6.601563813,66.01563813,0.038345683,0.383456827,1,91.6,13.99,7.77,7.31,23
2016_dry_PAR-B3_IH6_Asat,2016,P,dry,PAR,B3,IH6,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,3.203482118,0.06936942,144.8978495,49.41374969,2.844414949,0.052201258,0.710191824,0.848720126,0.261103774,NA,8.106257121,81.06257121,-0.379489465,-3.794894651,1,116.2,20.41,10.73,7.12,26.18644068
2016_dry_PAR-B3_IH7_Asat,2016,P,dry,PAR,B3,IH7,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,3.272017762,0.045349877,121.6062053,48.88072586,2.457363129,0.049681886,0.644014783,0.590829903,0.239851235,NA,9.916274921,99.16274921,0.192202266,1.922022665,1,148.4,13.1,11.91,6.68,21.75
2016_dry_PAR-B3_IH8_NA,2016,P,dry,PAR,B3,IH8,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2322998,2.439905882,0.050527786,0.313041757,0.798648712,0.229798975,NA,10.88071165,108.8071165,0.262948132,2.629481325,1,118.4,17.85,9.06,NA,NA
2016_dry_PAR-B3_IH9_NA,2016,P,dry,PAR,B3,IH9,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.34302902,2.363528013,0.052728227,0.738040399,0.59520724,0.284262854,NA,9.668706778,96.68706778,0.27497405,2.749740496,1,147.8,15.85,12.86,NA,NA
2016_dry_PAR-B3_IH10_NA,2016,P,dry,PAR,B3,IH10,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.70481491,2.211639166,0.047388781,0.683203578,0.706665861,0.25487911,NA,12.24702808,122.4702808,0.649277316,6.492773159,1,116.1,16.11,9.46,NA,NA
2016_dry_PAR-B3_LP1_Asat,2016,P,dry,PAR,B3,LP1,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.855058482,0.131664054,86.18281938,47.80210114,1.406128287,0.028588001,0.22373467,0.497413822,0.586081372,NA,8.553629473,85.53629473,-0.014952128,-0.149521283,1,160,12.47,10.11,6.57,6.764705882
2016_dry_PAR-B3_LP2_Asat,2016,P,dry,PAR,B3,LP2,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,3.183261862,0.06166431,94.31948424,46.927742,3.059972048,0.036854376,0.523603838,0.56893741,0.253006636,NA,10.13912666,101.3912666,0.002290585,0.022905845,1,264.4,21.92,13.79,5.8,15.83333333
2016_dry_PAR-B3_LP3_NA,2016,P,dry,PAR,B3,LP3,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.02466583,2.358828068,0.042352281,0.413540576,0.318604151,0.279555909,NA,4.941974798,49.41974798,-0.022502113,-0.225021134,1,198.2,17.12,11.83,NA,NA
2016_dry_PAR-B3_LP4_Asat,2016,P,dry,PAR,B3,LP4,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,2.437558016,0.045962395,108.62249,48.1084137,1.848843217,0.043310876,0.462321944,0.439588547,0.267471126,NA,9.049773756,90.49773756,-0.001393441,-0.013934408,1,182.7,20.16,18.61,6.51,9.926470588
2016_dry_PAR-B3_LP5_Asat,2016,P,dry,PAR,B3,LP5,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,3.417143736,0.079874039,118.4416576,48.68551636,1.45728302,0.065774156,1.048815483,0.092482538,0.12362631,NA,10.03051372,100.3051372,-0.001407445,-0.014074452,1,167.7,21.23,16.79,7.68,12.73809524
2016_dry_PAR-B3_LP6_NA,2016,P,dry,PAR,B3,LP6,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.33991623,1.904506683,0.03806391,0.496920113,0.391051692,0.237578008,NA,10.49760208,104.9760208,0.005102893,0.051028931,1,138.3,14.72,13.6,NA,NA
2016_dry_PAR-B3_LP7_Asat,2016,P,dry,PAR,B3,LP7,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.047516839,0.089601091,101.7525151,47.80993271,1.999971509,0.032936871,0.36628774,0.413067246,0.3446043,NA,10.47880455,104.7880455,0.002190612,0.021906118,1,205,19.4,15.24,8.27,15
2016_dry_PAR-B3_OX1_NA,2016,P,dry,PAR,B3,OX1,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.25854492,1.757338285,0.048441926,1.702015581,0.725324363,0.229296034,NA,0.551649031,5.516490306,0.008486649,0.084866487,1,99.3,7.12,4.16,NA,NA
2016_dry_PAR-B3_OX2_NA,2016,P,dry,PAR,B3,OX2,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.71567535,2.348979473,0.044150315,1.770569234,0.514789893,0.20059515,NA,0.228385842,2.283858422,-0.000157846,-0.001578459,1,139.7,10.56,7.47,NA,NA
2016_dry_PAR-B3_OX3_NA,2016,P,dry,PAR,B3,OX3,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.39037704,2.310944557,0.041645441,1.312943199,0.676616149,0.239866276,NA,0.499285431,4.992854311,-0.007838471,-0.078384711,1,119.2,9.95,4.01,NA,NA
2016_dry_PAR-B3_OX4_Asat,2016,P,dry,PAR,B3,OX4,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,3.214281151,0.063116199,177.0458716,46.80340958,3.138368368,0.047815186,2.137935172,0.422885029,0.296029728,NA,0.486373593,4.863735928,0.040473672,0.404736724,1,113.9,6.57,5.3,7.55,4.239130435
2016_dry_PAR-B3_OX5_Asat,2016,P,dry,PAR,B3,OX5,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,1.304639784,0.019077951,180.3979592,47.2723999,2.92882061,0.049264319,1.744118497,0.598632422,0.302723332,NA,0.377676752,3.776767519,-0.015067055,-0.150670548,1,120.5,8.22,5.9,7.51,8.636363636
2016_dry_PAR-B3_OX6_Asat,2016,P,dry,PAR,B3,OX6,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,1.776812708,0.048409913,187.040404,45.28308105,1.802487135,0.046507064,1.476693485,1.036065542,0.339213108,NA,0.590318085,5.903180845,-0.057400682,-0.574006821,1,95.1,8.14,3.96,7.69,11.55737705
2016_dry_PAR-B3_OX7_NA,2016,P,dry,PAR,B3,OX7,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.77014542,1.755904436,0.042394656,1.606220452,0.652602775,0.293322199,NA,0.290803054,2.908030537,-0.011939377,-0.11939377,1,170.2,12.23,9.98,NA,NA
2016_dry_PAR-B3_OX8_NA,2016,P,dry,PAR,B3,OX8,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.95545578,1.933006763,0.045646661,1.83170224,0.703697168,0.27648246,NA,0.212650308,2.126503077,0.014164565,0.141645646,1,117.3,7.76,4.63,NA,NA
2016_dry_PAR-B3_OX9_Asat,2016,P,dry,PAR,B3,OX9,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,3.436850262,0.077301491,165.1726619,47.54393387,1.702486157,0.046712803,1.767823777,0.465248393,0.265747652,NA,0.189750016,1.897500159,-0.012796676,-0.127966763,1,88.2,8.47,4.67,7.19,9.545454545
2016_dry_PAR-B3_OX10_Asat,2016,P,dry,PAR,B3,OX10,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.792314346,0.060011568,139.2842105,46.93234634,1.991722584,0.044473684,1.06195,0.802613158,0.431739474,NA,0.450422198,4.504221984,-0.01207877,-0.120787702,1,156.9,11.43,10.6,7.01,6.65
2016_dry_PAR-B4_AL1_NA,2016,C,dry,PAR,B4,AL1,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.36110306,1.179446459,0.037037037,0.752627315,0.11189429,0.155952932,NA,6.95383505,69.5383505,0.047464873,0.474648732,1,214.2,13.18,10.48,NA,NA
2016_dry_PAR-B4_AL2_A-Ci,2016,C,dry,PAR,B4,AL2,1,Chrysobalanaceae,Licania,alba,A-Ci,12.231,25.896,1.014,12.31,26.167,NA,2.996046617,0.059046769,129.2549234,46.56405258,1.174418449,0.030030411,0.455705778,0.226227826,0.223186771,NA,6.139014391,61.39014391,0.035044727,0.350447272,1,114.9,8.31,6.29,6.89,22.875
2016_dry_PAR-B4_AL3_NA,2016,C,dry,PAR,B4,AL3,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5917244,1.117760301,0.030209452,0.48408029,0.251757519,0.171642052,NA,8.942727448,89.42727448,0.076337598,0.763375983,1,153,12.48,10.71,NA,NA
2016_dry_PAR-B4_AL4_NA,2016,C,dry,PAR,B4,AL4,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.06209946,1.364550591,0.029852277,0.277136849,0.30665675,0.317551293,NA,6.431039791,64.31039791,0.105398241,1.05398241,1,125.3,10.28,8.25,NA,NA
2016_dry_PAR-B4_AL5_NA,2016,C,dry,PAR,B4,AL5,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.71028137,1.301315904,0.039878049,0.648621951,0.237278049,0.188956098,NA,8.167327581,81.67327581,0.028402454,0.284024537,1,98.2,7.43,3.3,NA,NA
2016_dry_PAR-B4_AL6_A-Ci,2016,C,dry,PAR,B4,AL6,1,Chrysobalanaceae,Licania,alba,A-Ci,16.254,35.286,0.985,16.245,35.617,NA,4.086613663,0.087159626,106.2671233,46.39189529,1.319679618,0.037470262,0.632477201,0.170052538,0.201188541,NA,7.816017636,78.16017636,0.12837607,1.283760699,1,157.3,13.09,12.54,8.01,13.75
2016_dry_PAR-B4_AL7_A-Ci,2016,C,dry,PAR,B4,AL7,1,Chrysobalanaceae,Licania,alba,A-Ci,13.212,30.645,1.196,NA,NA,NA,2.91072886,0.061105711,136.8757819,46.34912491,1.44374454,0.039883863,0.470725856,0.325731968,0.240508863,NA,5.295686222,52.95686222,0.070672195,0.706721953,1,122.3,10.19,10.09,8.44,11.45833333
2016_dry_PAR-B4_AL8_A-Ci,2016,C,dry,PAR,B4,AL8,1,Chrysobalanaceae,Licania,alba,A-Ci,10.148,20.404,1.105,10.223,22.247,1.637,NA,NA,NA,46.43261719,1.272525668,0.031777046,0.416436652,0.239200946,NA,NA,4.465503883,44.65503883,0.16988309,1.698830901,1,NA,NA,NA,NA,NA
2016_dry_PAR-B4_AL9_NA,2016,C,dry,PAR,B4,AL9,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2256279,1.399978876,0.038062665,0.617545234,0.245828553,0.26803729,NA,4.389969353,43.89969353,0.106137705,1.061377048,1,215,11.99,11.6,NA,NA
2016_dry_PAR-B4_AL10_A-Ci,2016,C,dry,PAR,B4,AL10,1,Chrysobalanaceae,Licania,alba,A-Ci,19.611,36.326,0.809,19.084,38.271,2.655,5.674612493,0.110114751,120.2986111,46.98588943,1.314521313,0.040892193,0.689842007,0.13994114,0.176496283,NA,7.33292588,73.3292588,0.233899931,2.338999311,1,93.4,9.36,7.68,6.61,16.70454545
2016_dry_PAR-B4_IH1_Asat,2016,C,dry,PAR,B4,IH1,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.140190191,0.076378435,107.6827243,49.87772751,1.524595261,0.049408015,0.745858379,0.781108834,0.263622495,NA,3.866243444,38.66243444,0.229779559,2.29779559,1,113.4,15.52,9.58,7.69,31.875
2016_dry_PAR-B4_IH2_Asat,2016,C,dry,PAR,B4,IH2,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.618623954,0.091752173,118.3328,49.38985062,1.741624951,0.051502146,0.687492489,0.62852897,0.257327253,NA,6.06289378,60.6289378,0.194612178,1.94612178,1,151.2,16.51,13.24,5.94,26.66666667
2016_dry_PAR-B4_IH3_Asat,2016,C,dry,PAR,B4,IH3,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.335025206,0.071485955,123.9432177,49.92219162,1.525167346,0.054513064,0.946638955,0.516434679,0.22591924,NA,4.250566689,42.50566689,0.156548285,1.565482847,1,237.2,21.15,15.61,7.37,26.0106383
2016_dry_PAR-B4_IH5_Asat,2016,C,dry,PAR,B4,IH5,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,2.991112476,0.040676258,135.3713592,49.66805267,1.525713563,0.04933687,0.895547745,0.886324934,0.268539788,NA,6.469951576,64.69951576,0.257487345,2.57487345,1,132.5,16.09,11.1,8.43,18.22727273
2016_dry_PAR-B4_IH6_Asat,2016,C,dry,PAR,B4,IH6,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.013114836,0.101269838,130.3128141,49.656147,1.714933276,0.053883072,1.015010908,0.406769197,0.200181065,NA,6.85131117,68.5131117,0.114933013,1.149330134,1,128.3,14.05,11.14,6.42,28.28313253
2016_dry_PAR-B4_IH7_NA,2016,C,dry,PAR,B4,IH7,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.98450851,1.46145761,0.049342105,0.685340695,0.961614192,0.245730733,NA,6.728512784,67.28512784,0.180973061,1.809730613,1,133.8,12.74,10.21,NA,NA
2016_dry_PAR-B4_IH8_NA,2016,C,dry,PAR,B4,IH8,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.36373901,1.979304433,0.118390129,1.546653937,0.344192127,0.289579906,NA,2.025488684,20.25488684,0.038445574,0.384455742,1,161.5,15.95,13.9,NA,NA
2016_dry_PAR-B4_IH9_NA,2016,C,dry,PAR,B4,IH9,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.83578491,1.649601817,0.050411523,1.190606996,0.538281893,0.23883059,NA,6.51193527,65.1193527,0.11140426,1.114042601,1,133.8,16.34,10.61,NA,NA
2016_dry_PAR-B4_IH10_NA,2016,C,dry,PAR,B4,IH10,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.95273209,1.661857486,0.05563654,0.949662293,0.591746842,0.2026069,NA,6.508111883,65.08111883,0.127344221,1.27344221,1,167.6,14.2,10.98,NA,NA
2016_dry_PAR-B4_LP1_Asat,2016,C,dry,PAR,B4,LP1,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,3.650717375,0.072445083,122.7624521,47.89857483,1.344889522,0.038170564,0.820876032,0.347050378,0.212241231,NA,8.53129258,85.3129258,0.090319088,0.903190879,1,209.3,13.73,11.69,7.58,14.10714286
2016_dry_PAR-B4_LP2_Asat,2016,C,dry,PAR,B4,LP2,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,3.730090468,0.04890956,106.1358382,48.30007553,1.517638564,0.039200615,0.558553997,0.426776518,0.3423799,NA,12.85444315,128.5444315,0.020315981,0.203159807,1,170.8,15.07,11.75,7.95,19.75
2016_dry_PAR-B4_LP3_NA,2016,C,dry,PAR,B4,LP3,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.21003723,1.493111014,0.038467375,0.729491654,0.312168437,0.161262519,NA,14.02773058,140.2773058,0.011056976,0.110569764,1,175.3,10.61,9.25,NA,NA
2016_dry_PAR-B4_LP4_Asat,2016,C,dry,PAR,B4,LP4,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,3.71866017,0.048370298,116.7466667,49.02861404,1.567479491,0.04092842,0.552772856,0.218637491,0.258003189,NA,11.11389267,111.1389267,0.160829674,1.608296743,1,165.8,13.55,9.62,7.51,21.71052632
2016_dry_PAR-B4_LP5_NA,2016,C,dry,PAR,B4,LP5,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.85499191,1.612418056,0.035624212,0.929665826,0.419123581,0.28186633,NA,16.63547201,166.3547201,0.011432851,0.11432851,1,135.6,12.42,10.48,NA,NA
2016_dry_PAR-B4_LP6_Asat,2016,C,dry,PAR,B4,LP6,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.350673184,0.069287447,117.6430556,47.75527573,1.687340021,0.04487782,1.014288064,0.194485432,0.168945019,NA,11.98689915,119.8689915,0.031896013,0.318960134,1,161.6,12.08,12.52,7.2,13.81578947
2016_dry_PAR-B4_LP7_NA,2016,C,dry,PAR,B4,LP7,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.58277893,1.574497938,0.036572248,0.78977232,0.332231983,0.260195411,NA,13.08014101,130.8014101,0.039898328,0.398983278,1,109.4,11.74,7.11,NA,NA
2016_dry_PAR-B4_LP8_NA,2016,C,dry,PAR,B4,LP8,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0549736,1.473751664,0.037824207,0.671058177,0.410833033,0.261724604,NA,12.53930436,125.3930436,0.048005366,0.480053658,1,97.6,11.03,8.78,NA,NA
2016_dry_PAR-B4_LP9_NA,2016,C,dry,PAR,B4,LP9,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.41764069,1.578123927,0.038967136,0.444107981,0.218558685,0.199830986,NA,12.98182349,129.8182349,0.161792753,1.617927532,1,170.8,15.99,12.99,NA,NA
2016_dry_PAR-B4_LP4B_Asat,2016,C,dry,PAR,B4,LP4B,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.78958511,1.716748357,0.039248843,0.508072268,0.629706301,0.29759167,NA,12.17124347,121.7124347,0.016353112,0.163531119,1,119.4,9.34,7.72,NA,NA
2016_dry_PAR-B4_OX1_Asat,2016,C,dry,PAR,B4,OX1,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.37995148,1.732740879,0.043370945,1.32694464,0.674169605,0.333972144,NA,0.946399542,9.463995424,0.013136046,0.13136046,1,221.6,10.9,8.6,NA,NA
2016_dry_PAR-B4_OX2_NA,2016,C,dry,PAR,B4,OX2,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.98716354,1.790136576,0.048606905,1.707556027,0.445211993,0.212180497,NA,-1.310225829,-13.10225829,0.000156816,0.001568165,1,96.3,5.64,3.39,NA,NA
2016_dry_PAR-B4_OX3_NA,2016,C,dry,PAR,B4,OX3,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.07394028,2.116956472,0.050858369,1.953740343,0.583667382,0.253538627,NA,-1.825430616,-18.25430616,0.007658648,0.076586485,1,128,8.14,6.95,NA,NA
2016_dry_PAR-B4_OX4_Asat,2016,C,dry,PAR,B4,OX4,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,1.061887801,0.082265455,176.4963504,47.32591248,1.684906363,0.042003734,1.888254512,0.57986621,0.198761668,NA,-1.062937503,-10.62937503,0.015722507,0.157225073,1,147,9.53,7.32,7.62,4.31372549
2016_dry_PAR-B4_OX5_Asat,2016,C,dry,PAR,B4,OX5,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.472970776,0.044605069,201.6770833,47.39522934,1.739800572,0.042590949,1.035459184,0.841989796,0.380516859,NA,-0.594223402,-5.942234024,0.006395356,0.063953556,1,100,NA,4.85,7.42,7.662037037
2016_dry_PAR-B4_OX6_Asat,2016,C,dry,PAR,B4,OX6,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,1.936404017,0.017581376,181.7984496,46.94119644,1.820824385,0.041056652,1.42165818,0.525362826,0.35026098,NA,-0.578655711,-5.786557114,0.016683523,0.166835226,1,74.7,5.6,3.77,7.35,8.579545455
2016_dry_PAR-B4_OX7_NA,2016,C,dry,PAR,B4,OX7,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.18006134,1.849271417,0.048342541,1.096650552,0.43593232,0.373128453,NA,-0.457648678,-4.576486777,0.013179355,0.131793552,1,92.6,6.07,3.49,NA,NA
