ID,Year,Fertilisation,Season,Site,Plot,Tree,Branch,Rep,Family,Genus,Species,Vcmax,Jmax,Rd,Vcmax_TPU,Jmax_TPU,TPU,CCI,SLA,C,N,P,K,Ca,Mg,Mn,S,Na,V,Sr,As,Cd,Cr,Cu,Fe,Pb,Zn,Mo,CII,Height,Remark_Height/CII
(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(/),(cm² g-1),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(/),(m),(/)
2019_wet_NOU-B3_33T3,2019,P,wet,NOU,B3,33,T,3,Fabaceae,Dicorynia,guianensis,27.338,110.86,2.167,NA,NA,NA,73.2,83.8625,51.05857086,1.996001363,0.078277886,0.531982161,0.421948694,0.076051052,0.018869851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,38,
2019_wet_NOU-B4_253T1,2019,C,wet,NOU,B4,253,T,1,Fabaceae,Paloue,guianensis,46.643,79.513,1.378,36.907,85.051,6.503,31.73333333,114.9466192,50.3133812,2.182731152,0.06573552,0.762264575,0.164651263,0.153132012,0.00631454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,
2019_wet_NOU-B4_253T2,2019,C,wet,NOU,B4,253,T,2,Fabaceae,Paloue,guianensis,43.39,73.823,1.378,35.509,77.484,6.089,33.66666667,129.0870787,50.54977417,2.220085382,0.065187557,0.80964171,0.177015076,0.163288228,0.006467419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,
2019_wet_NOU-B4_253T3,2019,C,wet,NOU,B4,253,T,3,Fabaceae,Paloue,guianensis,43.765,72.812,1.378,44.351,72.778,6.022,30.93333333,117.7067545,50.92695236,2.299043179,0.064647641,0.83284069,0.127422988,0.152969703,0.005340044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,
2019_wet_NOU-B4_253D1,2019,C,wet,NOU,B4,253,D,1,Fabaceae,Paloue,guianensis,14.724,32.627,0.539,NA,NA,NA,21.36666667,177.0924658,50.08725357,2.877742529,0.060033352,1.004949836,0.257196169,0.203879325,0.008167919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.5,
2019_wet_NOU-B4_253D2,2019,C,wet,NOU,B4,253,D,2,Fabaceae,Paloue,guianensis,11.693,38.188,0.539,NA,NA,NA,31.3,160.2742857,49.18080139,2.435342789,0.061167748,0.940326995,0.303004413,0.220023002,0.007997721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.5,
2019_wet_NOU-B4_253D3,2019,C,wet,NOU,B4,253,D,3,Fabaceae,Paloue,guianensis,12.833,46.335,0.539,NA,NA,NA,32.3,136.5953079,50.24534607,2.165157795,0.060033352,1.004949836,0.257196169,0.203879325,0.008167919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.5,
2015_wet_NOU-B3_33D1,2015,P,wet,NOU,B3,33,D,1,Fabaceae,Dicorynia,guianensis,19.965,61.613,1.12,NA,NA,NA,57.12699855,87.23385689,50.57687378,1.889089227,0.056968296,0.413205911,0.628627807,0.042069848,0.02425611,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B3_33D2,2015,P,wet,NOU,B3,33,D,2,Fabaceae,Dicorynia,guianensis,22.399,66.295,1.12,NA,NA,NA,56.82048057,80.01196809,50.15258026,1.955156803,0.054961832,0.430892176,0.585108779,0.038344466,0.023728053,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B3_33D3,2015,P,wet,NOU,B3,33,D,3,Fabaceae,Dicorynia,guianensis,17.429,63.419,1.12,17.428,64.655,4.383,61.59599389,82.92655367,NA,NA,NA,NA,NA,NA,NA,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B3_33D4,2015,P,wet,NOU,B3,33,D,4,Fabaceae,Dicorynia,guianensis,21.541,67.578,1.12,NA,NA,NA,52.69796469,78.87763158,50.34075165,1.906738877,0.055962854,0.41061828,0.6864565,0.038477517,0.02730694,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B3_33T1,2015,P,wet,NOU,B3,33,T,1,Fabaceae,Dicorynia,guianensis,27.408,67.367,0.952,NA,NA,NA,60.93677396,82.01869159,50.62939835,1.943693399,0.055832502,0.445476072,0.571530409,0.048716351,0.024985045,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B3_33T2,2015,P,wet,NOU,B3,33,T,2,Fabaceae,Dicorynia,guianensis,27.366,66.085,0.952,NA,NA,NA,55.01560291,84.74641148,50.62939835,1.943693399,0.055832502,0.445476072,0.571530409,0.048716351,0.024985045,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B3_33T3,2015,P,wet,NOU,B3,33,T,3,Fabaceae,Dicorynia,guianensis,20.291,71.837,0.952,NA,NA,NA,50.20711924,76.4964539,50.62939835,1.943693399,0.055832502,0.445476072,0.571530409,0.048716351,0.024985045,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B3_33T4,2015,P,wet,NOU,B3,33,T,4,Fabaceae,Dicorynia,guianensis,36.421,76.202,0.952,36.342,76.318,6.253,53.55541082,84.54012346,50.62939835,1.943693399,0.055832502,0.445476072,0.571530409,0.048716351,0.024985045,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B4_253D1,2015,C,wet,NOU,B4,253,D,1,Fabaceae,Paloue,guianensis,16.968,33.684,0.299,NA,NA,NA,31.95206574,125.3836898,50.94966507,2.452279329,0.047830375,1.004992604,0.179753452,0.169169132,0.012601085,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B4_253D2,2015,C,wet,NOU,B4,253,D,2,Fabaceae,Paloue,guianensis,7.692,18.751,0.299,NA,NA,NA,43.65321066,127.0326481,50.97432709,2.551686287,0.05066906,0.940988087,0.195621736,0.149767461,0.018588446,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B4_253D3,2015,C,wet,NOU,B4,253,D,3,Fabaceae,Paloue,guianensis,10.536,23.708,0.299,NA,NA,NA,48.6123121,119.3886926,50.88292694,2.515783548,0.048615635,1.063741857,0.215271987,0.156559446,0.01954886,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B4_253T1,2015,C,wet,NOU,B4,253,T,1,Fabaceae,Paloue,guianensis,24.169,59.599,1.063,NA,NA,NA,31.10401263,109.1101549,NA,NA,NA,NA,NA,NA,NA,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B4_253T2,2015,C,wet,NOU,B4,253,T,2,Fabaceae,Paloue,guianensis,36.43,77.692,1.063,36.5,79.387,6.254,29.31668577,106.0698925,NA,NA,NA,NA,NA,NA,NA,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B4_253T3,2015,C,wet,NOU,B4,253,T,3,Fabaceae,Paloue,guianensis,33.309,74.815,1.063,32.886,75.502,6.147,30.77112758,107.7355126,NA,NA,NA,NA,NA,NA,NA,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S4_80D1,2015,C,wet,NOU,S4,80,D,1,Fabaceae,Dicorynia,guianensis,NA,NA,NA,NA,NA,NA,57.74500396,83.52545156,50.52767944,2.145675898,0.06833713,0.471086886,0.289825089,0.080342499,0.021618939,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S4_80D2,2015,C,wet,NOU,S4,80,D,2,Fabaceae,Dicorynia,guianensis,NA,NA,NA,NA,NA,NA,62.26234533,86.07803993,50.52767944,2.145675898,0.06833713,0.471086886,0.289825089,0.080342499,0.021618939,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S4_80D3,2015,C,wet,NOU,S4,80,D,3,Fabaceae,Dicorynia,guianensis,NA,NA,NA,NA,NA,NA,75.97594934,72.77544426,50.52767944,2.145675898,0.06833713,0.471086886,0.289825089,0.080342499,0.021618939,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S4_80T1,2015,C,wet,NOU,S4,80,T,1,Fabaceae,Dicorynia,guianensis,NA,NA,NA,NA,NA,NA,51.29928601,61.47712418,50.83161545,1.769229054,0.060645582,0.432637757,0.185607271,0.049492175,0.012725791,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S4_80T2,2015,C,wet,NOU,S4,80,T,2,Fabaceae,Dicorynia,guianensis,NA,NA,NA,NA,NA,NA,61.92827337,NA,50.83161545,1.769229054,0.060645582,0.432637757,0.185607271,0.049492175,0.012725791,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S4_80T3,2015,C,wet,NOU,S4,80,T,3,Fabaceae,Dicorynia,guianensis,NA,NA,NA,NA,NA,NA,72.38483631,71.2200489,50.83161545,1.769229054,0.060645582,0.432637757,0.185607271,0.049492175,0.012725791,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_54D1,2015,N,wet,NOU,T1,54,D,1,Fabaceae,Dicorynia,guianensis,22.234,61.73,1.018,NA,NA,NA,83.70149462,97.24260355,50.21471024,2.200496674,0.06409002,0.388307241,0.273055284,0.070839041,0.01287182,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_54D2,2015,N,wet,NOU,T1,54,D,2,Fabaceae,Dicorynia,guianensis,41.693,70.25,1.018,NA,NA,NA,68.59343526,107.6244541,50.21471024,2.200496674,0.06409002,0.388307241,0.273055284,0.070839041,0.01287182,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_54D3,2015,N,wet,NOU,T1,54,D,3,Fabaceae,Dicorynia,guianensis,29.736,65.45,1.018,NA,NA,NA,89.76515169,101.2240664,50.21471024,2.200496674,0.06409002,0.388307241,0.273055284,0.070839041,0.01287182,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_54T1,2015,N,wet,NOU,T1,54,T,1,Fabaceae,Dicorynia,guianensis,18.467,68.553,0.55,NA,NA,NA,108.9486679,100.0403727,50.84999847,2.619005442,0.080419004,0.44104256,0.168966513,0.078634939,0.007754866,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_54T2,2015,N,wet,NOU,T1,54,T,2,Fabaceae,Dicorynia,guianensis,17.182,69.891,0.55,NA,NA,NA,118.1053277,97.30922693,50.84999847,2.619005442,0.080419004,0.44104256,0.168966513,0.078634939,0.007754866,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_54T3,2015,N,wet,NOU,T1,54,T,3,Fabaceae,Dicorynia,guianensis,19.094,59.771,0.55,NA,NA,NA,92.71004567,93.11437908,50.84999847,2.619005442,0.080419004,0.44104256,0.168966513,0.078634939,0.007754866,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T2_78D1,2015,NP,wet,NOU,T2,78,D,1,Fabaceae,Dicorynia,guianensis,NA,NA,NA,NA,NA,NA,83.25238975,79.37142857,NA,NA,NA,NA,NA,NA,NA,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T2_78T1,2015,NP,wet,NOU,T2,78,T,1,Fabaceae,Dicorynia,guianensis,NA,NA,NA,NA,NA,NA,51.02403694,81.64335664,NA,NA,NA,NA,NA,NA,NA,< 0,,,,,,,,,,,,,,
2015_dry_PAR-S1_65D1,2015,N,dry,PAR,S1,65,D,1,Chrysobalanaceae,Couepia,guianensis,66.268,20.004,0.774,66.268,21.276,1.61,16.8,141.1787709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,Height < 10m
2015_dry_PAR-S1_65D2,2015,N,dry,PAR,S1,65,D,2,Chrysobalanaceae,Couepia,guianensis,272.24,25.094,0.774,19.197,28.153,1.969,17,145.6586345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,Height < 10m
2015_dry_PAR-S1_65T1,2015,N,dry,PAR,S1,65,T,1,Chrysobalanaceae,Couepia,guianensis,14.779,35.78,0.754,NA,NA,NA,26.4,112.6080247,48.22535324,1.203739166,0.043913331,0.58925736,0.077652167,0.204809792,0.001726761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,
2015_dry_PAR-S1_65T2,2015,N,dry,PAR,S1,65,T,2,Chrysobalanaceae,Couepia,guianensis,12.621,33.173,0.754,NA,NA,NA,36,115.5409253,46.90540314,1.260339379,0.043913331,0.58925736,0.077652167,0.204809792,0.001726761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,
2015_dry_PAR-S2_88D1,2015,NP,dry,PAR,S2,88,D,1,Fabaceae,Dicorynia,guianensis,15.611,27.133,0.962,16.598,31.69,2.124,40.9,119.3553371,49.56747437,1.997481942,0.082007952,0.582032803,0.131781809,0.094214712,0.00416501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,20,
2015_dry_PAR-S2_88D2,2015,NP,dry,PAR,S2,88,D,2,Fabaceae,Dicorynia,guianensis,5.571,19.134,0.962,5.555,19.182,1.667,52,111.755137,49.47317886,2.061830521,0.089511303,0.567511636,0.179219581,0.113552194,0.005049036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,20,
2015_dry_PAR-S2_88T1,2015,NP,dry,PAR,S2,88,T,1,Fabaceae,Dicorynia,guianensis,13.758,27.89,2.025,NA,NA,NA,45.4,82.01259446,48.7737236,2.345976353,0.1,0.824642857,0.253170635,0.146833333,0.010662698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,31,
2015_dry_PAR-S3_76D1,2015,P,dry,PAR,S3,76,D,1,Fabaceae,Dicorynia,guianensis,17.744,68.052,1.451,NA,NA,NA,52.7,92.7191679,47.68685532,1.574628711,0.048244175,0.219584838,0.319885953,0.127581227,0.006062521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,23,
2015_dry_PAR-S3_76D2,2015,P,dry,PAR,S3,76,D,2,Fabaceae,Dicorynia,guianensis,16.004,54.971,1.451,NA,NA,NA,38.5,80.41237113,47.58848572,1.359122634,0.040319921,0.165336412,0.331857685,0.148496042,0.007030013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,23,
2015_dry_PAR-S3_76T1,2015,P,dry,PAR,S3,76,T,1,Fabaceae,Dicorynia,guianensis,62.024,77.828,2.171,55.128,88.624,5.217,28.5,81.08695652,48.48402023,1.660841703,0.068158869,0.567006059,0.129549815,0.07588859,0.002307304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,31,
2015_dry_NOU-B3_33T1,2015,P,dry,NOU,B3,33,T,1,Fabaceae,Dicorynia,guianensis,48.742,112.73,0.952,NA,NA,NA,35.1,102.0716612,49.54224014,2.092564344,0.090430017,0.582404089,0.190671374,0.066355396,0.005887437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,37,
2015_dry_NOU-B3_33T2,2015,P,dry,NOU,B3,33,T,2,Fabaceae,Dicorynia,guianensis,36.188,111.352,0.952,NA,NA,NA,34.7,107.3546667,49.07753372,2.215044022,0.096301465,0.622806176,0.239426902,0.066746336,0.006939986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,37,
2015_dry_NOU-B3_33T3,2015,P,dry,NOU,B3,33,T,3,Fabaceae,Dicorynia,guianensis,40.382,115.471,0.952,NA,NA,NA,29.6,111.3190661,49.65194321,2.182837248,0.092783505,0.598189094,0.177318231,0.063507868,0.005623983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,37,
2015_dry_NOU-B4_253T1,2015,C,dry,NOU,B4,253,T,1,Fabaceae,Paloue,guianensis,17.435,57.362,1.412,17.381,57.262,4.779,34.9,99.44161359,49.82624435,2.605086327,0.06376233,0.602268671,0.269298967,0.198191639,0.012167684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,
2015_dry_NOU-B4_253T2,2015,C,dry,NOU,B4,253,T,2,Fabaceae,Paloue,guianensis,16.102,53.433,1.412,NA,NA,NA,36.7,103.3365385,51.01803589,2.763516665,0.063496016,0.657280876,0.259325199,0.222958167,0.014721116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,
2015_dry_NOU-B4_253T3,2015,C,dry,NOU,B4,253,T,3,Fabaceae,Paloue,guianensis,22.583,64.727,1.412,NA,NA,NA,36.8,98.22727273,51.09380722,2.811227083,0.062130178,0.566348267,0.282549662,0.231625106,0.016863905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,
2015_dry_NOU-S4_80D1,2015,C,dry,NOU,S4,80,D,1,Fabaceae,Dicorynia,guianensis,20.459,61.513,0.523,20.922,62.503,4.078,42.7,101.2315271,49.69257355,2.06711483,0.087243402,0.625073314,0.115300587,0.066500489,0.005994624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,37.5,
2015_dry_NOU-S4_80T1,2015,C,dry,NOU,S4,80,T,1,Fabaceae,Dicorynia,guianensis,51.929,145.781,1.4,51.07,148.013,10.353,30.1,81.17870722,50.08574295,1.978865504,0.072153141,0.683933246,0.070118619,0.044671139,0.003946335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,48,
2015_dry_NOU-S4_80T2,2015,C,dry,NOU,S4,80,T,2,Fabaceae,Dicorynia,guianensis,39.923,111.031,1.4,NA,NA,NA,25.8,76.95560254,50.87272644,1.890358686,0.066329911,0.665982113,0.057364193,0.043703213,0.003602186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,48,
2015_dry_NOU-T1_54D1,2015,N,dry,NOU,T1,54,D,1,Fabaceae,Dicorynia,guianensis,20.886,69.325,1.034,NA,NA,NA,47.5,155.0522648,49.20134354,2.3002913,0.091380428,0.605055087,0.104752106,0.08234932,0.005390473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,26,
2015_dry_NOU-T1_54D2,2015,N,dry,NOU,T1,54,D,2,Fabaceae,Dicorynia,guianensis,19.306,47.362,1.034,19.232,50.469,3.366,52.9,119.7106691,49.80949402,2.28966403,0.087093563,0.525746516,0.164659091,0.090283676,0.006079131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,26,
2015_dry_NOU-T1_54T1,2015,N,dry,NOU,T1,54,T,1,Fabaceae,Dicorynia,guianensis,40.955,83.988,0.647,40.528,93.3,6.287,51.3,109.1116173,49.17934036,2.500634909,0.098023504,0.520512821,0.111087073,0.068327991,0.004569979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,36,
2016_wet_PAR-S1_65D1,2016,N,wet,PAR,S1,65,D,1,Chrysobalanaceae,Couepia,guianensis,15.572,32.515,1.096,NA,NA,NA,23.3,,47.61785126,1.396446943,0.064489662,0.579102396,0.106343945,0.208185921,0.002461437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,
2016_wet_PAR-S1_65D2,2016,N,wet,PAR,S1,65,D,2,Chrysobalanaceae,Couepia,guianensis,16.585,35.345,1.191,NA,NA,NA,23.1,,47.36171341,1.433686733,0.065269461,0.572664671,0.087766467,0.193260479,0.002296407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,
2016_wet_PAR-S1_65T1,2016,N,wet,PAR,S1,65,T,1,Chrysobalanaceae,Couepia,guianensis,14.098,40.484,0.978,NA,NA,NA,19.3,,47.80302429,1.4249506,0.05568609,0.463710056,0.069339756,0.209876645,0.002097039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,20,
2016_wet_PAR-S1_65T2,2016,N,wet,PAR,S1,65,T,2,Chrysobalanaceae,Couepia,guianensis,14.261,36.778,1.29,NA,NA,NA,19.6,,47.84303665,1.362816453,0.059604633,0.49052516,0.065247604,0.192918331,0.002102636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,20,
2016_wet_PAR-S1_65T3,2016,N,wet,PAR,S1,65,T,3,Chrysobalanaceae,Couepia,guianensis,15.932,37.926,0.884,NA,NA,NA,22.1,,47.63459015,1.42541635,0.055217391,0.448130435,0.074191304,0.219169565,0.002252174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,20,
2016_wet_PAR-S2_88D1,2016,NP,wet,PAR,S2,88,D,1,Fabaceae,Dicorynia,guianensis,10.045,26.861,1.082,9.902,27.299,2.228,64.8,,51.36717478,2.277676503,0.070350935,0.406288947,0.222894392,0.142618071,0.008540505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,20,
2016_wet_PAR-S2_88D2,2016,NP,wet,PAR,S2,88,D,2,Fabaceae,Dicorynia,guianensis,2.62,9.155,1.082,NA,NA,NA,63.2,,55.43832779,2.384759426,0.072875494,0.374678854,0.230197628,0.151702075,0.009108202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,20,
2016_wet_PAR-S2_88T1,2016,NP,wet,PAR,S2,88,T,1,Fabaceae,Dicorynia,guianensis,35.378,82,1.74,NA,NA,NA,59.6,,48.72461828,2.124560754,0.075498339,0.491536545,0.315782392,0.136417774,0.010567276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30,
2016_wet_PAR-S2_88T2,2016,NP,wet,PAR,S2,88,T,2,Fabaceae,Dicorynia,guianensis,40.821,95.373,1.74,NA,NA,NA,56.4,,48.08707428,2.131109715,0.084588644,0.495567787,0.325417149,0.141190614,0.010886443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30,
2016_wet_PAR-S2_88T3,2016,NP,wet,PAR,S2,88,T,3,Fabaceae,Dicorynia,guianensis,19.631,31.857,1.74,NA,NA,NA,52.3,,48.99812317,2.18639493,0.079190341,0.506640625,0.271534091,0.127908381,0.009879261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30,
2016_wet_PAR-S3_76D1,2016,P,wet,PAR,S3,76,D,1,Fabaceae,Dicorynia,guianensis,8.111,28.485,1.238,NA,NA,NA,32.9,,46.9731636,1.475001454,0.037962963,0.12,0.39679321,0.189648148,0.007182099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,24,
2016_wet_PAR-S3_76D2,2016,P,wet,PAR,S3,76,D,2,Fabaceae,Dicorynia,guianensis,15.653,48.7,1.238,15.503,50.138,3.612,37.8,,48.00918198,1.537246466,0.047471808,0.193433976,0.432323572,0.198579483,0.008192979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,24,
2016_wet_PAR-S3_76T1,2016,P,wet,PAR,S3,76,T,1,Fabaceae,Dicorynia,guianensis,35.616,76.428,1.3,35.547,80.815,6.212,53.3,,48.53016663,1.738841176,0.055696815,0.315540638,0.203758812,0.085167694,0.00305898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,
2016_wet_PAR-S3_76T2,2016,P,wet,PAR,S3,76,T,2,Fabaceae,Dicorynia,guianensis,28.101,76.968,1.3,NA,NA,NA,52.9,,48.06607819,1.896330714,0.062072336,0.40659824,0.22705523,0.07916911,0.003084066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,
2019_wet_PAR-B2_44D1,2019,NP,wet,PAR,B2,44,D,1,Lecythidaceae,Gustavia,hexapetala,23.128,37.074,0.86,23.586,40.386,2.644,41.53333333,138.0070796,47.06625366,1.859931469,0.051422319,0.629405991,1.046078198,0.469145642,0.001797951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.5,
2019_wet_PAR-B2_44T1,2019,NP,wet,PAR,B2,44,T,1,Lecythidaceae,Gustavia,hexapetala,17.535,54.234,1.737,NA,NA,NA,64.23333333,113.4092262,47.12627411,2.063554049,0.06057423,0.590270332,1.062040909,0.581244384,0.002061005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,
2019_wet_PAR-B2_44D2,2019,NP,wet,PAR,B2,44,D,2,Lecythidaceae,Gustavia,hexapetala,21.253,36.738,0.86,NA,NA,NA,62.76666667,138.8716645,46.6584053,2.210707426,0.059862098,0.751623279,1.239316492,0.535264629,0.002065828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.5,
2019_wet_PAR-B2_44T2,2019,NP,wet,PAR,B2,44,T,2,Lecythidaceae,Gustavia,hexapetala,21.498,55.172,1.737,NA,NA,NA,70.1,113.4518167,47.5745697,2.037899256,0.064490446,0.619336771,0.974942389,0.563912465,0.001940596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,
2019_wet_PAR-B2_44T3,2019,NP,wet,PAR,B2,44,T,3,Lecythidaceae,Gustavia,hexapetala,12.613,47.238,1.737,NA,NA,NA,64.46666667,118.0709838,47.53633881,2.251274586,0.06511254,0.948452167,0.84237372,0.469464037,0.00196291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,
2019_wet_PAR-B2_44D3,2019,NP,wet,PAR,B2,44,D,3,Lecythidaceae,Gustavia,hexapetala,28.032,39.083,0.86,27.823,49.789,2.702,57.4,143.456057,46.02070999,2.031339407,0.032926829,0.449076653,0.701352386,0.358631832,0.001317322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.5,
2015_wet_PAR-B2_44D1,2015,NP,wet,PAR,B2,44,D,1,Lecythidaceae,Gustavia,hexapetala,NA,NA,NA,NA,NA,NA,21.11485527,111.3609023,48.19219971,1.866069198,0.058247594,0.770715234,0.834225025,0.451269499,0.001650348,< 0,,,,,,,,,,,,,,
2015_wet_PAR-B2_44D2,2015,NP,wet,PAR,B2,44,D,2,Lecythidaceae,Gustavia,hexapetala,NA,NA,NA,NA,NA,NA,21.11485527,114.7719928,48.19219971,1.866069198,0.058247594,0.770715234,0.834225025,0.451269499,0.001650348,< 0,,,,,,,,,,,,,,
2015_wet_PAR-B2_44D3,2015,NP,wet,PAR,B2,44,D,3,Lecythidaceae,Gustavia,hexapetala,NA,NA,NA,NA,NA,NA,21.11485527,110.6747253,48.19219971,1.866069198,0.058247594,0.770715234,0.834225025,0.451269499,0.001650348,< 0,,,,,,,,,,,,,,
2015_wet_PAR-B2_44T1,2015,NP,wet,PAR,B2,44,T,1,Lecythidaceae,Gustavia,hexapetala,NA,NA,NA,NA,NA,NA,43.65321066,93.51951952,47.86597061,1.884234309,0.054931641,0.854545898,0.664394531,0.358618164,0.001450195,< 0,,,,,,,,,,,,,,
2015_wet_PAR-B2_44T2,2015,NP,wet,PAR,B2,44,T,2,Lecythidaceae,Gustavia,hexapetala,NA,NA,NA,NA,NA,NA,43.65321066,113.8893179,46.94558334,1.972790241,0.063394018,0.806864434,0.949778934,0.554185631,0.001862809,< 0,,,,,,,,,,,,,,
2015_wet_PAR-B2_44T3,2015,NP,wet,PAR,B2,44,T,3,Lecythidaceae,Gustavia,hexapetala,NA,NA,NA,NA,NA,NA,43.65321066,120.0833333,47.47156525,2.070194006,0.06331007,1.415059821,0.575613161,0.330982054,0.001286142,< 0,,,,,,,,,,,,,,
2015_wet_PAR-B2_44T4,2015,NP,wet,PAR,B2,44,T,4,Lecythidaceae,Gustavia,hexapetala,NA,NA,NA,NA,NA,NA,43.65321066,105.7678369,47.55515671,1.907694697,0.061299251,1.110278411,0.662901335,0.35897916,0.001333442,< 0,,,,,,,,,,,,,,
2015_dry_PAR-B2_44D1,2015,NP,dry,PAR,B2,44,D,1,Lecythidaceae,Gustavia,hexapetala,14.377,32.067,0.582,NA,NA,NA,45.8,108.942813,43.9515686,1.535642624,0.044527363,0.606567164,1.310594527,0.591131841,0.003136816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,
