uniquefield,Location,Paired_Spectra,Plant,Plot,Rep,Species,Treatment,Plant_Age,Days_Into_Treatment,Measurement_Date,Instrument,Pre_or_Post_Treatment
2018-07-24_166,glasshouse,leaf,166,NA,NA,CAAN4,watered,105,4,7/24/18,SE_PSR_Plus,post
2018-07-24_167,glasshouse,leaf,167,NA,NA,CAAN4,watered,105,4,7/24/18,SE_PSR_Plus,post
2018-07-24_168,glasshouse,leaf,168,NA,NA,CAAN4,droughted,105,4,7/24/18,SE_PSR_Plus,post
2018-07-25_121,glasshouse,leaf,121,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_125,glasshouse,leaf,125,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_126,glasshouse,leaf,126,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_127,glasshouse,leaf,127,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_128,glasshouse,leaf,128,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_129,glasshouse,leaf,129,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_130,glasshouse,leaf,130,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_131,glasshouse,leaf,131,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_133,glasshouse,leaf,133,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_134,glasshouse,leaf,134,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_138,glasshouse,leaf,138,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_140,glasshouse,leaf,140,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_141,glasshouse,leaf,141,NA,NA,CUPE,watered,48,19,7/25/18,SE_PSR_Plus,post
2018-07-25_142,glasshouse,leaf,142,NA,NA,CUPE,droughted,48,19,7/25/18,SE_PSR_Plus,post
2018-07-27_145,glasshouse,leaf,145,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_146,glasshouse,leaf,146,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_147,glasshouse,leaf,147,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_148,glasshouse,leaf,148,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_149,glasshouse,leaf,149,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_150,glasshouse,leaf,150,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_151,glasshouse,leaf,151,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_152,glasshouse,leaf,152,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_153,glasshouse,leaf,153,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_154,glasshouse,leaf,154,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_155,glasshouse,leaf,155,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_156,glasshouse,leaf,156,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_157,glasshouse,leaf,157,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_158,glasshouse,leaf,158,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_159,glasshouse,leaf,159,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_160,glasshouse,leaf,160,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_161,glasshouse,leaf,161,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_162,glasshouse,leaf,162,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_163,glasshouse,leaf,163,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_164,glasshouse,leaf,164,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_165,glasshouse,leaf,165,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_166,glasshouse,leaf,166,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_167,glasshouse,leaf,167,NA,NA,CAAN4,watered,101,7,7/27/18,SE_PSR_Plus,post
2018-07-27_168,glasshouse,leaf,168,NA,NA,CAAN4,droughted,101,7,7/27/18,SE_PSR_Plus,post
2018-07-30_121,glasshouse,leaf,121,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_125,glasshouse,leaf,125,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_126,glasshouse,leaf,126,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_127,glasshouse,leaf,127,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_128,glasshouse,leaf,128,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_129,glasshouse,leaf,129,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_130,glasshouse,leaf,130,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_131,glasshouse,leaf,131,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_133,glasshouse,leaf,133,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_134,glasshouse,leaf,134,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_138,glasshouse,leaf,138,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_140,glasshouse,leaf,140,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_141,glasshouse,leaf,141,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_142,glasshouse,leaf,142,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_143,glasshouse,leaf,143,NA,NA,CUPE,watered,29,24,7/30/18,SE_PSR_Plus,post
2018-07-30_144,glasshouse,leaf,144,NA,NA,CUPE,droughted,29,24,7/30/18,SE_PSR_Plus,post
2018-07-31_121,glasshouse,leaf,121,NA,NA,CUPE,watered,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_125,glasshouse,leaf,125,NA,NA,CUPE,watered,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_126,glasshouse,leaf,126,NA,NA,CUPE,droughted,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_127,glasshouse,leaf,127,NA,NA,CUPE,watered,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_129,glasshouse,leaf,129,NA,NA,CUPE,watered,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_130,glasshouse,leaf,130,NA,NA,CUPE,watered,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_131,glasshouse,leaf,131,NA,NA,CUPE,watered,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,54,25,7/31/18,SE_PSR_Plus,post
2018-07-31_145,glasshouse,leaf,145,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_146,glasshouse,leaf,146,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_147,glasshouse,leaf,147,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_148,glasshouse,leaf,148,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_149,glasshouse,leaf,149,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_150,glasshouse,leaf,150,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_151,glasshouse,leaf,151,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_152,glasshouse,leaf,152,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_153,glasshouse,leaf,153,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_154,glasshouse,leaf,154,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_155,glasshouse,leaf,155,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_156,glasshouse,leaf,156,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_157,glasshouse,leaf,157,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_158,glasshouse,leaf,158,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_159,glasshouse,leaf,159,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_160,glasshouse,leaf,160,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_161,glasshouse,leaf,161,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_162,glasshouse,leaf,162,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_163,glasshouse,leaf,163,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_164,glasshouse,leaf,164,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_165,glasshouse,leaf,165,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_166,glasshouse,leaf,166,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_167,glasshouse,leaf,167,NA,NA,CAAN4,watered,112,11,7/31/18,SE_PSR_Plus,post
2018-07-31_168,glasshouse,leaf,168,NA,NA,CAAN4,droughted,112,11,7/31/18,SE_PSR_Plus,post
2018-08-01_121,glasshouse,leaf,121,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_125,glasshouse,leaf,125,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_127,glasshouse,leaf,127,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_129,glasshouse,leaf,129,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_130,glasshouse,leaf,130,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_131,glasshouse,leaf,131,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_133,glasshouse,leaf,133,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_134,glasshouse,leaf,134,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_138,glasshouse,leaf,138,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_140,glasshouse,leaf,140,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_141,glasshouse,leaf,141,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_142,glasshouse,leaf,142,NA,NA,CUPE,droughted,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_143,glasshouse,leaf,143,NA,NA,CUPE,watered,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_144,glasshouse,leaf,144,NA,NA,CUPE,droughted,55,26,8/1/18,SE_PSR_Plus,post
2018-08-01_145,glasshouse,leaf,145,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_146,glasshouse,leaf,146,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_147,glasshouse,leaf,147,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_148,glasshouse,leaf,148,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_149,glasshouse,leaf,149,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_150,glasshouse,leaf,150,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_151,glasshouse,leaf,151,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_152,glasshouse,leaf,152,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_153,glasshouse,leaf,153,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_154,glasshouse,leaf,154,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_155,glasshouse,leaf,155,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_156,glasshouse,leaf,156,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_157,glasshouse,leaf,157,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_158,glasshouse,leaf,158,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_159,glasshouse,leaf,159,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_160,glasshouse,leaf,160,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_161,glasshouse,leaf,161,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_162,glasshouse,leaf,162,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_163,glasshouse,leaf,163,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_164,glasshouse,leaf,164,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_165,glasshouse,leaf,165,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_166,glasshouse,leaf,166,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_167,glasshouse,leaf,167,NA,NA,CAAN4,watered,113,12,8/1/18,SE_PSR_Plus,post
2018-08-01_168,glasshouse,leaf,168,NA,NA,CAAN4,droughted,113,12,8/1/18,SE_PSR_Plus,post
2018-08-02_121,glasshouse,leaf,121,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_125,glasshouse,leaf,125,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_126,glasshouse,leaf,126,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_127,glasshouse,leaf,127,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_129,glasshouse,leaf,129,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_130,glasshouse,leaf,130,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_131,glasshouse,leaf,131,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_133,glasshouse,leaf,133,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_134,glasshouse,leaf,134,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_138,glasshouse,leaf,138,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_140,glasshouse,leaf,140,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_141,glasshouse,leaf,141,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_142,glasshouse,leaf,142,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_143,glasshouse,leaf,143,NA,NA,CUPE,watered,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_144,glasshouse,leaf,144,NA,NA,CUPE,droughted,56,27,8/2/18,SE_PSR_Plus,post
2018-08-02_145,glasshouse,leaf,145,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_146,glasshouse,leaf,146,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_147,glasshouse,leaf,147,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_148,glasshouse,leaf,148,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_149,glasshouse,leaf,149,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_150,glasshouse,leaf,150,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_151,glasshouse,leaf,151,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_152,glasshouse,leaf,152,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_153,glasshouse,leaf,153,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_154,glasshouse,leaf,154,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_155,glasshouse,leaf,155,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_156,glasshouse,leaf,156,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_157,glasshouse,leaf,157,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_158,glasshouse,leaf,158,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_159,glasshouse,leaf,159,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_160,glasshouse,leaf,160,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_161,glasshouse,leaf,161,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_162,glasshouse,leaf,162,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_163,glasshouse,leaf,163,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_164,glasshouse,leaf,164,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_165,glasshouse,leaf,165,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_166,glasshouse,leaf,166,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_167,glasshouse,leaf,167,NA,NA,CAAN4,watered,114,13,8/2/18,SE_PSR_Plus,post
2018-08-02_168,glasshouse,leaf,168,NA,NA,CAAN4,droughted,114,13,8/2/18,SE_PSR_Plus,post
2018-08-03_121,glasshouse,leaf,121,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_125,glasshouse,leaf,125,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_127,glasshouse,leaf,127,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_129,glasshouse,leaf,129,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_130,glasshouse,leaf,130,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_131,glasshouse,leaf,131,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_133,glasshouse,leaf,133,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_134,glasshouse,leaf,134,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_138,glasshouse,leaf,138,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_140,glasshouse,leaf,140,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_141,glasshouse,leaf,141,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_142,glasshouse,leaf,142,NA,NA,CUPE,droughted,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_143,glasshouse,leaf,143,NA,NA,CUPE,watered,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_144,glasshouse,leaf,144,NA,NA,CUPE,droughted,57,28,8/3/18,SE_PSR_Plus,post
2018-08-03_145,glasshouse,leaf,145,NA,NA,CAAN4,droughted,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_146,glasshouse,leaf,146,NA,NA,CAAN4,droughted,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_147,glasshouse,leaf,147,NA,NA,CAAN4,watered,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_148,glasshouse,leaf,148,NA,NA,CAAN4,droughted,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_149,glasshouse,leaf,149,NA,NA,CAAN4,droughted,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_150,glasshouse,leaf,150,NA,NA,CAAN4,watered,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_151,glasshouse,leaf,151,NA,NA,CAAN4,droughted,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_152,glasshouse,leaf,152,NA,NA,CAAN4,watered,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_153,glasshouse,leaf,153,NA,NA,CAAN4,watered,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_154,glasshouse,leaf,154,NA,NA,CAAN4,droughted,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_155,glasshouse,leaf,155,NA,NA,CAAN4,watered,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_156,glasshouse,leaf,156,NA,NA,CAAN4,watered,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_157,glasshouse,leaf,157,NA,NA,CAAN4,watered,115,14,8/3/18,SE_PSR_Plus,post
2018-08-03_158,glasshouse,leaf,158,NA,NA,CAAN4,watered,115,14,8/3/18,SE_PSR_Plus,post
