SampleID,Spectra_name,date,Genus_species,Site,Plot,AQ,ACi,Rdark,survey,gswQ,gswTleaf,gswRH,gswdarkCO2,gswdarkRH,gswdarkTleaf,Refl,Tran,Vertical_Position,Vertical_Profile,Vertical_Level,Tleaf_Spec
SPC10081,B10_06,20220207,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B10,B,10,NA
SPC10082,B10_07,20220207,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B10,B,10,NA
SPC10083,B10_08,20220207,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B10,B,10,NA
SPC10290,C01_01,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C01,C,1,NA
SPC10291,C01_02,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C01,C,1,NA
SPC10292,C01_03,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C01,C,1,NA
SPC10293,C02_01,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C02,C,2,NA
SPC10294,C02_02,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C02,C,2,NA
SPC10295,C02_03,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C02,C,2,NA
SPC10296,C03_01,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C03,C,3,NA
SPC10297,C03_02,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C03,C,3,NA
SPC10298,C03_03,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C03,C,3,NA
SPC10299,C04_01,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C04,C,4,NA
SPC10300,C04_02,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C04,C,4,NA
SPC10301,C04_03,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C04,C,4,NA
SPC10302,C04_04,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C04,C,4,NA
SPC10303,C04_05,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C04,C,4,NA
SPC10304,C04_06,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C04,C,4,NA
SPC10305,C05_01,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10306,C05_02,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10307,C05_03,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10308,C05_04,20220209,Arrabidaea corallina,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10309,C05_05,20220209,Arrabidaea corallina,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10310,C05_06,20220209,Arrabidaea corallina,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10311,C05_07,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10312,C05_08,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10313,C05_09,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10314,C05_10,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10315,C05_11,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10316,C05_12,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C05,C,5,NA
SPC10317,C06_01,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C06,C,6,NA
SPC10318,C06_02,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C06,C,6,NA
SPC10319,C06_03,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C06,C,6,NA
SPC10320,C07_01,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C07,C,7,NA
SPC10321,C07_02,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C07,C,7,NA
SPC10322,C07_03,20220209,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C07,C,7,NA
SPC10323,C09_01,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C09,C,9,NA
SPC10324,C09_02,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C09,C,9,NA
SPC10325,C09_03,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C09,C,9,NA
SPC10326,C09_04,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C09,C,9,NA
SPC10327,C09_05,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C09,C,9,NA
SPC10328,C09_06,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C09,C,9,NA
SPC10329,C10_01,20220209,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C10,C,10,NA
SPC10330,C10_02,20220209,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C10,C,10,NA
SPC10331,C10_03,20220209,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C10,C,10,NA
SPC10332,C10_04,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C10,C,10,NA
SPC10333,C10_05,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C10,C,10,NA
SPC10334,C10_06,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,C10,C,10,NA
SPC10335,CASTEL_01,20220220,Castilla elastica,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.9
SPC10336,CASTEL_02,20220220,Castilla elastica,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,24
SPC10337,CASTEL_03,20220220,Castilla elastica,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.5
SPC10338,CASTEL_04,20220222,Castilla elastica,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,24.4
SPC10339,CASTEL_05,20220222,Castilla elastica,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.3
SPC10340,CASTEL_06,20220222,Castilla elastica,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.6
SPC10341,CECRPE_001,20220220,Cecropia peltata,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,26.2
SPC10342,CECRPE_002,20220220,Cecropia peltata,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,26.5
SPC10343,CECRPE_003,20220220,Cecropia peltata,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.9
SPC10344,CECRPE_004,20220222,Cecropia peltata,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.4
SPC10345,CECRPE_005,20220222,Cecropia peltata,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.7
SPC10346,CECRPE_006,20220222,Cecropia peltata,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,24.8
SPC10347,CHR2CA_01,20220220,Chrysophyllum cainito,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,24.7
SPC10348,CHR2CA_02,20220220,Chrysophyllum cainito,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,24.6
SPC10349,CHR2CA_03,20220220,Chrysophyllum cainito,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.7
SPC10350,CHR2CA_04,20220221,Chrysophyllum cainito,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,33.5
SPC10351,CHR2CA_04a,20220222,Chrysophyllum cainito,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,29.3
SPC10352,CHR2CA_05,20220222,Chrysophyllum cainito,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,27.4
SPC10353,CHR2CA_06,20220221,Chrysophyllum cainito,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,33.2
SPC10354,CHR2CA_06a,20220222,Chrysophyllum cainito,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,28
SPC10355,PHOECI_001,20220220,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.7
SPC10356,PHOECI_002,20220220,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.4
SPC10357,PHOECI_003,20220220,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.3
SPC10358,PHOECI_004,20220222,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,27.2
SPC10359,PHOECI_005,20220222,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,26.9
SPC10360,PHOECI_006,20220222,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,27.3
SPC10361,D01_01,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D01,D,1,NA
SPC10362,D01_02,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D01,D,1,NA
SPC10363,D01_03,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D01,D,1,NA
SPC10364,D02_01,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D02,D,2,NA
SPC10365,D02_02,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D02,D,2,NA
SPC10366,D02_03,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D02,D,2,NA
SPC10367,D03_01,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D03,D,3,NA
SPC10368,D03_02,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D03,D,3,NA
SPC10369,D03_03,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D03,D,3,NA
SPC10370,D04_01,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D04,D,4,NA
SPC10371,D04_02,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D04,D,4,NA
SPC10372,D04_03,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D04,D,4,NA
SPC10373,D04_04,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D04,D,4,NA
SPC10374,D04_05,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D04,D,4,NA
SPC10375,D04_06,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D04,D,4,NA
SPC10376,D05_01,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D05,D,5,NA
SPC10377,D05_02,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D05,D,5,NA
SPC10378,D05_03,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D05,D,5,NA
SPC10379,D05_04,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D05,D,5,NA
SPC10380,D05_05,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D05,D,5,NA
SPC10381,D05_06,20220209,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D05,D,5,NA
SPC10382,D05_07,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D05,D,5,NA
SPC10383,D05_08,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D05,D,5,NA
SPC10384,D05_09,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D05,D,5,NA
SPC10385,D07_01,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D07,D,7,NA
SPC10386,D07_02,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D07,D,7,NA
SPC10387,D07_03,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D07,D,7,NA
SPC10388,D07_04,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D07,D,7,NA
SPC10389,D07_05,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D07,D,7,NA
SPC10390,D07_06,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D07,D,7,NA
SPC10391,D08_01,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D08,D,8,NA
SPC10392,D08_02,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D08,D,8,NA
SPC10393,D08_03,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D08,D,8,NA
SPC10394,D09_01,20220209,Cassipourea elliptica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D09,D,9,NA
SPC10395,D09_02,20220209,Cassipourea elliptica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D09,D,9,NA
SPC10396,D09_03,20220209,Cassipourea elliptica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D09,D,9,NA
SPC10397,D10_01,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D10,D,10,NA
SPC10398,D10_02,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D10,D,10,NA
SPC10399,D10_03,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D10,D,10,NA
SPC10400,D10_04,20220209,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D10,D,10,NA
SPC10401,D10_05,20220209,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D10,D,10,NA
SPC10402,D10_06,20220209,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,D10,D,10,NA
SPC10403,SCH2MO_004,20220222,Schefflera morototoni,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,25.6
SPC10404,SCH2MO_005,20220222,Schefflera morototoni,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,27.2
SPC10405,SCH2MO_006,20220222,Schefflera morototoni,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,26.8
SPC10406,E01_01,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E01,E,1,NA
SPC10407,E01_02,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E01,E,1,NA
SPC10408,E01_03,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E01,E,1,NA
SPC10409,E02_01,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E02,E,2,NA
SPC10410,E02_02,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E02,E,2,NA
SPC10411,E02_03,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E02,E,2,NA
SPC10412,E02_04,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E02,E,2,NA
SPC10413,E02_05,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E02,E,2,NA
SPC10414,E02_06,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E02,E,2,NA
SPC10415,E03_01,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E03,E,3,NA
SPC10416,E03_02,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E03,E,3,NA
SPC10417,E03_03,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E03,E,3,NA
SPC10418,E03_04,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E03,E,3,NA
SPC10419,E03_05,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E03,E,3,NA
SPC10420,E03_06,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E03,E,3,NA
SPC10421,E04_01,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E04,E,4,NA
SPC10422,E04_02,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E04,E,4,NA
SPC10423,E04_03,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E04,E,4,NA
SPC10424,E05_01,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E05,E,5,NA
SPC10425,E05_02,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E05,E,5,NA
SPC10426,E05_03,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E05,E,5,NA
SPC10427,E05_04,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E05,E,5,NA
SPC10428,E05_05,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E05,E,5,NA
SPC10429,E05_06,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E05,E,5,NA
SPC10430,E06_01,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E06,E,6,NA
SPC10431,E06_02,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E06,E,6,NA
SPC10432,E06_03,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E06,E,6,NA
SPC10433,E07_01,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E07,E,7,NA
SPC10434,E07_02,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E07,E,7,NA
SPC10435,E07_03,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E07,E,7,NA
SPC10436,E07_04,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E07,E,7,NA
SPC10437,E07_05,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E07,E,7,NA
SPC10438,E07_06,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E07,E,7,NA
SPC10439,E08_01,20220209,Astronium graveolens,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E08,E,8,NA
SPC10440,E08_02,20220209,Astronium graveolens,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E08,E,8,NA
SPC10441,E08_03,20220209,Astronium graveolens,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E08,E,8,NA
SPC10442,E08_04,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E08,E,8,NA
SPC10443,E08_05,20220209,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E08,E,8,NA
SPC10444,E08_06,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E08,E,8,NA
SPC10445,E08_07,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E08,E,8,NA
SPC10446,E08_08,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E08,E,8,NA
SPC10447,E09_01,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E09,E,9,NA
SPC10448,E09_02,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E09,E,9,NA
SPC10449,E09_03,20220209,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E09,E,9,NA
SPC10450,E09_04,20220209,Astronium graveolens,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E09,E,9,NA
SPC10451,E09_05,20220209,Astronium graveolens,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E09,E,9,NA
SPC10452,E09_06,20220209,Astronium graveolens,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E09,E,9,NA
SPC10453,E09_07,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E09,E,9,NA
SPC10454,E09_08,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E09,E,9,NA
SPC10455,E09_09,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E09,E,9,NA
SPC10456,E10_01,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E10,E,10,NA
SPC10457,E10_02,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E10,E,10,NA
SPC10458,E10_03,20220209,Lacistema aggregatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E10,E,10,NA
SPC10459,E10_04,20220209,Paullinia bracteosa,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E10,E,10,NA
SPC10460,E10_05,20220209,Paullinia bracteosa,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E10,E,10,NA
SPC10461,E10_06,20220209,Paullinia bracteosa,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,E10,E,10,NA
SPC10462,F01_01,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F01,F,1,NA
SPC10463,F01_02,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F01,F,1,NA
SPC10464,F01_03,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F01,F,1,NA
SPC10465,F02_01,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F02,F,2,NA
SPC10466,F02_02,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F02,F,2,NA
SPC10467,F02_03,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F02,F,2,NA
SPC10468,F03_01,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F03,F,3,NA
SPC10469,F03_02,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F03,F,3,NA
SPC10470,F03_03,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F03,F,3,NA
SPC10471,F04_01,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F04,F,4,NA
SPC10472,F04_02,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F04,F,4,NA
SPC10473,F04_03,20220211,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F04,F,4,NA
SPC10474,F05_01,20220211,Pittoniotis trichantha,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F05,F,5,NA
SPC10475,F05_02,20220211,Pittoniotis trichantha,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F05,F,5,NA
SPC10476,F05_03,20220211,Pittoniotis trichantha,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F05,F,5,NA
SPC10477,F06_01,20220211,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F06,F,6,NA
SPC10478,F06_02,20220211,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F06,F,6,NA
SPC10479,F06_03,20220211,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F06,F,6,NA
SPC10480,F06_04,20220211,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F06,F,6,NA
SPC10481,F06_05,20220211,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F06,F,6,NA
SPC10482,F06_06,20220211,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F06,F,6,NA
SPC10483,F07_01,20220211,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F07,F,7,NA
SPC10484,F07_02,20220211,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,F07,F,7,NA
